"","gameId","quarter","down","yardsToGo","yardlineNumber","absoluteYardlineNumber","offenseFormation","receiverAlignment","gameClock_mod","timeCategory","estadio","nflId_41232","nflId_41712","nflId_42345","nflId_45550","nflId_46992","nflId_47797","nflId_47814","nflId_48374","nflId_52489","nflId_53433","nflId_53543","nflId_39975","nflId_48723","nflId_45355","nflId_54473","nflId_41808","nflId_53612","nflId_46282","nflId_54616","nflId_54042","nflId_55168","nflId_53616","nflId_54038","nflId_42899","nflId_42486","nflId_52486","diferencia","yardlineSide_mod","isDropback"
"126",2022091807,2,2,7,28,38,"PISTOL","2x2",8.8,"6-9 min","visitante",1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-14,"ATL",TRUE
"127",2022100908,4,1,10,41,69,"SHOTGUN","3x1",7.86666666666667,"6-9 min","visitante",1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,-14,"ATL",TRUE
"128",2022092511,1,2,16,17,27,"I_FORM","2x1",0.383333333333333,"12-15 min","visitante",1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,-3,"rival",TRUE
"129",2022102302,4,1,10,20,30,"PISTOL","2x2",14.0166666666667,"0-3 min","visitante",1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,-18,"ATL",FALSE
"130",2022102302,1,3,5,43,53,"EMPTY","3x2",10.2833333333333,"3-6 min","visitante",1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-7,"ATL",TRUE
"131",2022091100,2,2,6,33,43,"SHOTGUN","2x2",1.36666666666667,"12-15 min","local",1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3,"rival",TRUE
"132",2022091807,4,1,10,21,89,"PISTOL","2x1",2.63333333333333,"12-15 min","visitante",1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,-6,"rival",FALSE
"134",2022091807,3,2,7,17,27,"PISTOL","2x1",5.31666666666667,"9-12 min","visitante",1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,-25,"rival",FALSE
"135",2022092511,2,1,10,42,52,"SINGLEBACK","2x2",12.3166666666667,"0-3 min","visitante",1,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,"ATL",FALSE
"136",2022102302,4,3,5,49,61,"SHOTGUN","2x2",9.55,"3-6 min","visitante",1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,-18,"rival",TRUE
"137",2022100908,4,2,10,31,79,"PISTOL","2x2",12.9,"0-3 min","visitante",1,0,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,-14,"ATL",TRUE
"139",2022103001,4,1,10,41,69,"SHOTGUN","2x2",2.86666666666667,"12-15 min","local",1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,-4,"ATL",TRUE
"140",2022101600,3,2,2,28,38,"I_FORM","2x1",4.15,"9-12 min","local",1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,14,"ATL",FALSE
"141",2022100908,4,1,10,10,20,"I_FORM","2x1",14.4166666666667,"0-3 min","visitante",1,0,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,-21,"rival",FALSE
"142",2022110600,3,3,3,3,107,"SHOTGUN","2x2",3.8,"9-12 min","local",1,0,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,-4,"rival",FALSE
"143",2022100201,2,3,4,31,79,"SHOTGUN","2x2",6.76666666666667,"6-9 min","local",1,0,1,1,0,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,3,"ATL",TRUE
"144",2022100908,2,3,19,34,44,"SHOTGUN","3x1",0.483333333333333,"12-15 min","visitante",1,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,-10,"rival",TRUE
"145",2022100908,3,1,10,30,40,"SINGLEBACK","3x1",12.5333333333333,"0-3 min","visitante",1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,-13,"ATL",FALSE
"146",2022091100,1,1,10,34,44,"PISTOL","2x2",2.7,"12-15 min","local",1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-4,"ATL",FALSE
"147",2022091100,2,1,10,42,68,"PISTOL","2x1",3.3,"9-12 min","local",1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3,"ATL",TRUE
"148",2022100201,3,2,18,23,87,"EMPTY","3x2",11.5666666666667,"3-6 min","local",1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,"ATL",TRUE
"149",2022110600,2,2,10,25,35,"SHOTGUN","3x1",0.433333333333333,"12-15 min","local",1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,-4,"ATL",TRUE
"150",2022091100,3,1,20,40,50,"SHOTGUN","2x2",1.35,"12-15 min","local",1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,"ATL",TRUE
"151",2022102302,3,2,9,26,84,"SHOTGUN","3x1",14.3666666666667,"0-3 min","visitante",1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,-11,"ATL",TRUE
"152",2022103001,2,2,4,10,100,"SHOTGUN","3x1",11.7166666666667,"3-6 min","local",1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-3,"rival",TRUE
"153",2022101600,1,3,21,37,73,"SHOTGUN","2x2",3.73333333333333,"9-12 min","local",1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7,"ATL",TRUE
"154",2022103001,2,1,10,25,35,"PISTOL","2x1",3.36666666666667,"9-12 min","local",1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,-3,"ATL",FALSE
"155",2022091807,3,2,4,4,14,"SHOTGUN","2x2",3.4,"9-12 min","visitante",1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-25,"rival",TRUE
"156",2022101600,2,2,18,33,43,"PISTOL","3x1",4.26666666666667,"9-12 min","local",1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"ATL",TRUE
"157",2022100908,2,1,10,25,35,"SHOTGUN","3x1",0.65,"12-15 min","visitante",1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-10,"rival",TRUE
"158",2022091807,1,2,7,28,38,"SHOTGUN","3x1",10.05,"3-6 min","visitante",1,0,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"rival",TRUE
"159",2022091100,1,3,4,42,52,"SHOTGUN","3x1",13.6833333333333,"0-3 min","local",1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"ATL",TRUE
"160",2022100908,1,2,11,14,24,"PISTOL","3x1",4.15,"9-12 min","visitante",1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,"ATL",FALSE
"161",2022101600,3,1,10,20,30,"SHOTGUN","2x1",4.78333333333333,"9-12 min","local",1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,14,"ATL",TRUE
"162",2022110600,1,2,3,3,13,"SINGLEBACK","2x2",11.3166666666667,"3-6 min","local",1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"rival",FALSE
"163",2022091100,4,1,10,49,61,"PISTOL","3x1",1.86666666666667,"12-15 min","local",1,0,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,"ATL",FALSE
"164",2022110600,1,2,5,24,86,"I_FORM","2x1",8.63333333333333,"6-9 min","local",1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,7,"ATL",TRUE
"165",2022101600,1,1,10,32,78,"PISTOL","2x1",6.96666666666667,"6-9 min","local",1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,7,"ATL",FALSE
"166",2022103001,3,1,10,38,72,"PISTOL","2x2",3.83333333333333,"9-12 min","local",1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,"rival",FALSE
"167",2022103001,1,1,15,26,84,"PISTOL","3x1",1.25,"12-15 min","local",1,0,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,-3,"ATL",FALSE
"168",2022110600,3,2,1,17,93,"PISTOL","2x2",5.06666666666667,"9-12 min","local",1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,-4,"rival",FALSE
"169",2022091100,2,3,1,35,45,"SHOTGUN","2x1",15,"0-3 min","local",1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-4,"rival",FALSE
"170",2022101600,3,3,1,46,64,"SINGLEBACK","3x1",12.2333333333333,"0-3 min","local",1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,7,"rival",FALSE
"171",2022100201,2,2,4,31,79,"I_FORM","2x1",6.93333333333333,"6-9 min","local",1,0,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,3,"ATL",TRUE
"172",2022100201,4,1,10,16,94,"PISTOL","2x1",14,"0-3 min","local",1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,-3,"rival",FALSE
"173",2022103001,4,2,10,25,85,"SHOTGUN","2x2",3,"9-12 min","local",1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,-4,"ATL",TRUE
"174",2022110600,3,2,8,47,57,"PISTOL","2x1",12.1666666666667,"0-3 min","local",1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,-4,"ATL",TRUE
"175",2022102302,3,1,10,27,83,"PISTOL","2x1",11.3333333333333,"3-6 min","visitante",1,0,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,-11,"ATL",FALSE
"177",2022103001,1,2,5,28,82,"PISTOL","2x1",4.65,"9-12 min","local",1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-3,"ATL",FALSE
"178",2022101600,1,2,24,34,76,"SHOTGUN","2x1",4.28333333333333,"9-12 min","local",1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,7,"ATL",FALSE
"179",2022100908,3,1,10,20,30,"PISTOL","3x1",6.05,"6-9 min","visitante",1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,-21,"ATL",FALSE
"180",2022091807,3,1,9,9,19,"SHOTGUN","1x1",4.05,"9-12 min","visitante",1,0,1,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,-25,"rival",FALSE
"181",2022110600,1,3,11,13,23,"SHOTGUN","3x1",1.76666666666667,"12-15 min","local",1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,7,"rival",TRUE
"182",2022101600,3,1,10,10,20,"PISTOL","1x1",6.65,"6-9 min","local",1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,14,"ATL",FALSE
"183",2022110600,4,1,10,34,44,"SINGLEBACK","3x1",13.5166666666667,"0-3 min","local",1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,3,"rival",FALSE
"184",2022110600,1,1,10,15,25,"PISTOL","2x1",12.7666666666667,"0-3 min","local",1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,"rival",FALSE
"185",2022100908,3,1,10,43,67,"I_FORM","2x1",1.71666666666667,"12-15 min","visitante",1,0,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,-21,"rival",FALSE
"186",2022091807,2,1,10,25,35,"SHOTGUN","3x1",0.233333333333333,"12-15 min","visitante",1,0,1,1,0,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,-18,"ATL",TRUE
"187",2022101600,1,3,2,7,17,"PISTOL","2x1",9.86666666666667,"3-6 min","local",1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,"rival",FALSE
"188",2022091100,4,1,10,40,70,"SINGLEBACK","3x1",2.11666666666667,"12-15 min","local",1,0,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,"ATL",FALSE
"189",2022102302,1,2,7,41,51,"SHOTGUN","2x2",11.0166666666667,"3-6 min","visitante",1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-7,"ATL",TRUE
"190",2022100908,4,3,16,40,70,"PISTOL","3x1",11.15,"3-6 min","visitante",1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,-14,"ATL",TRUE
"191",2022103001,4,1,10,14,24,"SINGLEBACK","3x1",9.05,"3-6 min","local",1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,"rival",FALSE
"192",2022091807,4,1,10,50,60,"SHOTGUN","3x1",0.1,"12-15 min","visitante",1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-4,"centro",TRUE
"193",2022100908,3,3,1,48,62,"SINGLEBACK","3x1",4.18333333333333,"9-12 min","visitante",1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,-21,"rival",TRUE
"194",2022103001,3,1,10,38,48,"PISTOL","2x1",6.41666666666667,"6-9 min","local",1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,"ATL",FALSE
"195",2022092511,4,1,10,10,100,"I_FORM","2x1",10.8,"3-6 min","visitante",1,0,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,4,"ATL",FALSE
"196",2022100908,1,3,9,21,31,"SHOTGUN","2x2",12.3,"0-3 min","visitante",1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,"ATL",TRUE
"197",2022103001,4,3,7,47,57,"SHOTGUN","2x2",9.66666666666667,"3-6 min","local",1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,"rival",TRUE
"198",2022100908,1,1,10,20,30,"PISTOL","3x1",13.4666666666667,"0-3 min","visitante",1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,"ATL",TRUE
"199",2022110600,3,1,9,9,101,"SINGLEBACK","3x1",4.65,"9-12 min","local",1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,-4,"rival",FALSE
"200",2022101600,4,1,10,45,55,"PISTOL","2x2",12.4333333333333,"0-3 min","local",1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,"rival",FALSE
"201",2022091100,3,3,5,14,96,"SHOTGUN","3x1",3.38333333333333,"9-12 min","local",1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,13,"rival",TRUE
"202",2022091100,4,2,9,50,60,"SHOTGUN","2x2",1.78333333333333,"12-15 min","local",1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,"centro",FALSE
"203",2022100908,3,3,17,23,33,"SHOTGUN","2x2",11.4,"3-6 min","visitante",1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,-13,"ATL",TRUE
"204",2022092511,4,2,5,23,87,"I_FORM","2x1",1.2,"12-15 min","visitante",1,0,1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,4,"ATL",FALSE
"205",2022091807,1,3,11,19,29,"EMPTY","4x1",7.66666666666667,"6-9 min","visitante",1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"rival",TRUE
"206",2022102302,2,1,10,25,85,"EMPTY","3x2",14.9166666666667,"0-3 min","visitante",1,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,-21,"ATL",TRUE
"207",2022091807,1,1,10,42,68,"PISTOL","3x1",0.816666666666667,"12-15 min","visitante",1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-7,"ATL",FALSE
"208",2022091807,4,1,10,37,73,"PISTOL","3x1",3.36666666666667,"9-12 min","visitante",1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-6,"rival",TRUE
"209",2022103001,3,1,10,25,85,"PISTOL","2x2",1.85,"12-15 min","local",1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,"rival",TRUE
"210",2022091100,4,1,10,25,85,"SHOTGUN","3x1",0.316666666666667,"12-15 min","local",1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-1,"ATL",TRUE
"211",2022091100,4,1,10,42,68,"PISTOL","3x1",9.71666666666667,"3-6 min","local",1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,"ATL",FALSE
"212",2022102302,2,2,9,37,73,"PISTOL","3x1",12.4,"0-3 min","visitante",1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,-21,"ATL",TRUE
"213",2022103001,4,3,5,13,23,"SINGLEBACK","2x2",1.46666666666667,"12-15 min","local",1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,3,"rival",FALSE
"214",2022103001,2,2,4,31,41,"SINGLEBACK","2x2",2.7,"12-15 min","local",1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,-3,"ATL",FALSE
"215",2022110600,1,2,5,47,63,"PISTOL","3x1",7.18333333333333,"6-9 min","local",1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,7,"ATL",FALSE
"216",2022100908,2,1,10,32,78,"PISTOL","2x2",1.16666666666667,"12-15 min","visitante",1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,-10,"ATL",TRUE
"217",2022100908,3,4,1,27,37,"SINGLEBACK","2x2",13.1833333333333,"0-3 min","visitante",1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,-13,"ATL",FALSE
"218",2022103001,2,1,10,42,68,"PISTOL","2x1",12.9,"0-3 min","local",1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-3,"rival",TRUE
"219",2022092511,1,2,10,25,85,"PISTOL","2x1",10.2166666666667,"3-6 min","visitante",1,0,1,0,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,-3,"ATL",FALSE
"220",2022092511,2,2,9,12,22,"PISTOL","2x1",13,"0-3 min","visitante",1,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,"ATL",TRUE
"221",2022091807,2,3,8,8,102,"EMPTY","3x2",2.9,"12-15 min","visitante",1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-14,"rival",TRUE
"222",2022100201,3,2,4,31,79,"SINGLEBACK","3x1",2.55,"12-15 min","local",1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,-3,"ATL",FALSE
"223",2022100201,4,2,10,9,19,"PISTOL","3x1",3.05,"9-12 min","local",1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,"ATL",TRUE
"224",2022103001,5,1,10,22,32,"PISTOL","2x1",5.9,"9-12 min","local",1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,"ATL",FALSE
"225",2022103001,4,2,5,13,23,"I_FORM","2x1",1.56666666666667,"12-15 min","local",1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,3,"rival",FALSE
"226",2022103001,4,2,8,48,58,"PISTOL","2x2",10.35,"3-6 min","local",1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,"rival",FALSE
"227",2022091100,1,2,8,49,59,"I_FORM","2x1",12.3,"0-3 min","local",1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"ATL",TRUE
"228",2022092511,3,3,7,14,96,"EMPTY","3x2",0.683333333333333,"12-15 min","visitante",1,0,1,0,0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,-3,"rival",TRUE
"229",2022092511,1,1,10,11,21,"PISTOL","2x2",1.15,"12-15 min","visitante",1,0,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,-3,"rival",FALSE
"230",2022091807,4,1,10,39,49,"PISTOL","2x1",11.05,"3-6 min","visitante",1,0,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,-21,"ATL",TRUE
"231",2022100908,2,1,10,46,64,"SINGLEBACK","2x2",7.33333333333333,"6-9 min","visitante",1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,-7,"ATL",TRUE
"232",2022103001,1,1,10,38,72,"PISTOL","2x2",3.95,"9-12 min","local",1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,-3,"ATL",FALSE
"233",2022100201,4,2,4,28,82,"SINGLEBACK","2x2",2.75,"12-15 min","local",1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"rival",FALSE
"234",2022100201,4,1,5,5,105,"SINGLEBACK","3x1",12.9333333333333,"0-3 min","local",1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,-3,"rival",FALSE
"235",2022091100,2,1,10,18,92,"PISTOL","3x1",3.78333333333333,"9-12 min","local",1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,"ATL",TRUE
"236",2022110600,2,3,7,34,44,"SHOTGUN","3x1",14,"0-3 min","local",1,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,10,"ATL",TRUE
"237",2022103001,4,1,10,25,85,"SHOTGUN","2x2",3.1,"9-12 min","local",1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,-4,"ATL",TRUE
"238",2022092511,1,1,10,25,85,"SINGLEBACK","2x2",10.3166666666667,"3-6 min","visitante",1,0,1,0,0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,-3,"ATL",TRUE
"239",2022092511,1,1,10,25,85,"I_FORM","2x1",4.2,"9-12 min","visitante",1,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,-3,"ATL",TRUE
"240",2022102302,1,3,3,32,42,"SHOTGUN","3x1",3.41666666666667,"9-12 min","visitante",1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,-14,"ATL",TRUE
"241",2022091807,2,2,15,15,95,"EMPTY","3x2",3.61666666666667,"9-12 min","visitante",1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-14,"rival",TRUE
"242",2022091807,2,2,10,44,54,"SHOTGUN","3x1",0.0333333333333333,"12-15 min","visitante",1,0,1,1,0,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,-18,"ATL",TRUE
"243",2022100908,1,1,10,48,58,"SHOTGUN","3x1",2.13333333333333,"12-15 min","visitante",1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,"ATL",FALSE
"244",2022091100,2,3,9,33,77,"EMPTY","3x2",7.55,"6-9 min","local",1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,"ATL",TRUE
"245",2022103001,1,1,10,25,85,"SHOTGUN","3x1",11.7833333333333,"3-6 min","local",1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,"ATL",FALSE
"246",2022092511,3,1,10,25,35,"SHOTGUN","2x2",15,"0-3 min","visitante",1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,-3,"ATL",FALSE
"247",2022091100,3,1,10,36,74,"SINGLEBACK","3x1",5.18333333333333,"9-12 min","local",1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,13,"rival",FALSE
"248",2022091100,3,1,10,39,71,"PISTOL","2x2",1.03333333333333,"12-15 min","local",1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,"rival",FALSE
"249",2022092511,4,2,8,46,56,"SINGLEBACK","2x2",6.48333333333333,"6-9 min","visitante",1,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,4,"rival",FALSE
"250",2022092511,4,2,7,13,97,"EMPTY","3x2",10.1333333333333,"3-6 min","visitante",1,0,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,4,"ATL",TRUE
"251",2022091100,3,2,5,34,76,"SHOTGUN","2x2",0.616666666666667,"12-15 min","local",1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,"rival",FALSE
"252",2022100201,4,2,5,30,40,"I_FORM","2x1",9.26666666666667,"3-6 min","local",1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,-3,"ATL",FALSE
