"","gameId2022091109","gameId2022091803","gameId2022092509","gameId2022100209","gameId2022100903","gameId2022101603","gameId2022102304","gameId2022103000","gameId2022110604","quarter","down","yardsToGo","yardlineNumber","absoluteYardlineNumber","offenseFormationEMPTY","offenseFormationI_FORM","offenseFormationJUMBO","offenseFormationPISTOL","offenseFormationSHOTGUN","offenseFormationSINGLEBACK","offenseFormationWILDCAT","receiverAlignment1x0","receiverAlignment1x1","receiverAlignment2x1","receiverAlignment2x2","receiverAlignment3x0","receiverAlignment3x1","receiverAlignment3x2","receiverAlignment4x2","gameClock_mod","timeCategory0.3.min","timeCategory12.15.min","timeCategory3.6.min","timeCategory6.9.min","timeCategory9.12.min","estadiolocal","estadiovisitante","nflId_38696","nflId_42348","nflId_44835","nflId_44846","nflId_44849","nflId_46116","nflId_47818","nflId_52524","nflId_52733","nflId_53430","nflId_54530","nflId_42302","nflId_52708","nflId_53454","nflId_45785","nflId_44978","nflId_53643","nflId_53574","nflId_53707","nflId_53474","nflId_41665","nflId_44916","nflId_54619","diferencia","yardlineSide_modcentro","yardlineSide_modJAX","yardlineSide_modrival","isDropback"
"77",0,0,0,0,0,0,0,0,1,1,0.666666666666667,0,0.0816326530612245,0.959183673469388,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0.341463414634146,0,0,1,0
"78",0,0,0,1,0,0,0,0,0,0.666666666666667,0,0.333333333333333,0.571428571428571,0.285714285714286,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.416481069042316,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.268292682926829,0,0,1,0
"79",0,0,1,0,0,0,0,0,0,1,0,0.333333333333333,0.918367346938776,0.540816326530612,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.67260579064588,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0.926829268292683,0,0,1,0
"80",0,0,1,0,0,0,0,0,0,0.333333333333333,0.666666666666667,0.259259259259259,0.510204081632653,0.744897959183674,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.776169265033408,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.560975609756098,0,0,1,1
"81",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.334075723830735,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0.414634146341463,0,0,1,0
"82",0,0,0,0,0,1,0,0,0,0.333333333333333,0.666666666666667,0,0.775510204081633,0.387755102040816,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.7728285077951,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0.51219512195122,0,1,0,0
"83",0,1,0,0,0,0,0,0,0,0.333333333333333,0,0.333333333333333,0.408163265306122,0.795918367346939,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.76837416481069,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.585365853658537,0,1,0,1
"84",0,0,0,0,0,1,0,0,0,0,0,0.333333333333333,0.285714285714286,0.857142857142857,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.811804008908686,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0.414634146341463,0,1,0,1
"85",0,0,1,0,0,0,0,0,0,0,0,0.518518518518518,0.918367346938776,0.459183673469388,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.206013363028953,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.414634146341463,0,0,1,1
"86",0,0,1,0,0,0,0,0,0,0.666666666666667,1,0,1,0.5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.71826280623608,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0.560975609756098,1,0,0,0
"87",0,0,1,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.148148148148148,0.591836734693878,0.295918367346939,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.370824053452116,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0.560975609756098,0,1,0,0
"88",0,0,0,0,0,0,0,1,0,1,0,0.333333333333333,0.571428571428571,0.714285714285714,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.856347438752784,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0.317073170731707,0,1,0,0
"89",0,0,0,0,0,0,0,0,1,0,0.666666666666667,0.0740740740740741,0.73469387755102,0.36734693877551,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.851893095768374,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0.414634146341463,0,1,0,1
"90",0,0,0,0,0,1,0,0,0,0.333333333333333,0.333333333333333,0.592592592592593,0.306122448979592,0.153061224489796,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.128062360801782,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0.51219512195122,0,1,0,1
"91",1,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.0740740740740741,0.0408163265306122,0.979591836734694,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.341870824053452,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.146341463414634,0,0,1,1
"92",0,0,0,0,0,0,1,0,0,0,0,0.333333333333333,0.591836734693878,0.295918367346939,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.683741648106904,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0.24390243902439,0,1,0,1
"93",0,0,0,0,1,0,0,0,0,0,0,0.333333333333333,0.0408163265306122,0.0204081632653061,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.680400890868597,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0.414634146341463,0,1,0,0
"94",1,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.73469387755102,0.63265306122449,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.389755011135857,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.317073170731707,0,1,0,1
"95",1,0,0,0,0,0,0,0,0,0,0.666666666666667,0.407407407407407,0.285714285714286,0.142857142857143,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.804008908685969,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.414634146341463,0,0,1,1
"96",0,0,0,0,0,0,1,0,0,0.666666666666667,0,0.333333333333333,0.469387755102041,0.23469387755102,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.946547884187082,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0.365853658536585,0,0,1,1
"97",0,0,0,0,0,0,0,0,1,0.666666666666667,0.333333333333333,0.037037037037037,0.102040816326531,0.0510204081632653,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.769487750556793,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0.170731707317073,0,0,1,0
"98",0,0,0,0,0,0,1,0,0,0,0,0.333333333333333,0.408163265306122,0.204081632653061,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.2728285077951,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0.439024390243902,0,1,0,0
"99",0,1,0,0,0,0,0,0,0,1,0,0.333333333333333,0.918367346938776,0.459183673469388,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.291759465478842,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
"100",0,0,0,0,0,0,1,0,0,0,0,0.333333333333333,0.612244897959184,0.693877551020408,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.516703786191537,0,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0.24390243902439,0,0,1,1
"101",0,0,0,0,0,0,0,1,0,0.666666666666667,0.333333333333333,0.222222222222222,0.897959183673469,0.448979591836735,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.202672605790646,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0.317073170731707,0,1,0,1
"102",0,0,0,1,0,0,0,0,0,0.333333333333333,1,0.0740740740740741,0.673469387755102,0.663265306122449,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.903118040089087,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0.75609756097561,0,0,1,1
"103",0,0,0,0,1,0,0,0,0,0,0.333333333333333,0,0.448979591836735,0.775510204081633,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.252783964365256,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.414634146341463,0,0,1,0
"104",0,0,0,0,1,0,0,0,0,1,0.333333333333333,0.333333333333333,0.244897959183673,0.877551020408163,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0378619153674833,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0.24390243902439,0,1,0,1
"105",0,0,0,0,0,0,1,0,0,0.666666666666667,0.666666666666667,0,0.0204081632653061,0.0102040816326531,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.835189309576837,1,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0.365853658536585,0,0,1,0
"106",0,0,0,0,0,0,0,1,0,1,0,0.333333333333333,0.489795918367347,0.755102040816326,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.112472160356347,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0.317073170731707,0,1,0,1
"107",0,0,1,0,0,0,0,0,0,0.666666666666667,0.333333333333333,0.407407407407407,0.591836734693878,0.295918367346939,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.349665924276169,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0.731707317073171,0,0,1,1
"108",0,1,0,0,0,0,0,0,0,0,0,0.333333333333333,0.551020408163265,0.724489795918367,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.33630289532294,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.414634146341463,0,0,1,0
"109",0,0,1,0,0,0,0,0,0,0,0.666666666666667,0.037037037037037,0.897959183673469,0.448979591836735,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.27728285077951,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.414634146341463,0,0,1,1
"110",0,0,0,0,0,0,0,1,0,1,0.333333333333333,0.333333333333333,0.877551020408163,0.561224489795918,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.736080178173719,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0.317073170731707,0,1,0,0
"111",0,0,0,0,0,0,1,0,0,0,0.333333333333333,0.0740740740740741,0.571428571428571,0.714285714285714,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.170378619153675,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0.439024390243902,0,0,1,0
"112",0,0,0,0,0,0,1,0,0,0.333333333333333,0,0.333333333333333,0.489795918367347,0.755102040816326,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0289532293986637,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0.365853658536585,0,1,0,1
"113",0,0,0,0,0,0,0,1,0,0.333333333333333,0,0.333333333333333,0.979591836734694,0.489795918367347,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.131403118040089,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0.48780487804878,0,1,0,0
"114",0,0,1,0,0,0,0,0,0,0.666666666666667,0,0.333333333333333,0.775510204081633,0.387755102040816,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.477728285077951,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.731707317073171,0,0,1,0
"115",0,0,0,0,0,0,1,0,0,0.333333333333333,0.333333333333333,0.148148148148148,0.387755102040816,0.193877551020408,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0.439024390243902,0,0,1,0
"116",1,0,0,0,0,0,0,0,0,0.666666666666667,0,0.333333333333333,0.693877551020408,0.653061224489796,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.728285077951002,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0.146341463414634,0,1,0,1
"117",0,1,0,0,0,0,0,0,0,1,0.333333333333333,0.296296296296296,0.183673469387755,0.0918367346938776,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.367483296213808,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"118",0,0,0,0,0,1,0,0,0,0.333333333333333,0,0.333333333333333,0.448979591836735,0.224489795918367,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.132516703786192,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0.51219512195122,0,1,0,1
"119",0,0,0,0,0,0,0,0,1,0.333333333333333,0,0.333333333333333,0.877551020408163,0.438775510204082,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0267260579064588,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0975609756097561,0,0,1,1
"120",0,0,0,0,0,1,0,0,0,0.333333333333333,0,0.333333333333333,0.224489795918367,0.112244897959184,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.580178173719376,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0.682926829268293,0,1,0,0
"121",0,0,1,0,0,0,0,0,0,0.333333333333333,0,0.148148148148148,0.0816326530612245,0.959183673469388,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.978841870824053,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48780487804878,0,0,1,0
"122",0,0,0,0,0,0,0,0,1,0.333333333333333,0.666666666666667,0.259259259259259,0.775510204081633,0.387755102040816,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.501113585746102,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
"123",0,0,0,0,1,0,0,0,0,1,0.333333333333333,0.333333333333333,0.387755102040816,0.806122448979592,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.684855233853007,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.414634146341463,0,1,0,1
"124",0,0,0,0,0,0,0,1,0,1,0,0.333333333333333,0.938775510204082,0.469387755102041,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.472160356347439,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0.317073170731707,0,0,1,1
"125",1,0,0,0,0,0,0,0,0,0.666666666666667,0.333333333333333,0.0740740740740741,1,0.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.237193763919822,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0.292682926829268,1,0,0,0
"126",0,0,0,1,0,0,0,0,0,0.333333333333333,0,0.333333333333333,0.489795918367347,0.244897959183673,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0267260579064588,0,1,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0.268292682926829,0,1,0,0
"127",0,0,0,0,0,1,0,0,0,1,0,0.333333333333333,0.551020408163265,0.275510204081633,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.28619153674833,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0.292682926829268,0,0,1,1
"128",0,0,0,0,0,1,0,0,0,0.666666666666667,0,0.333333333333333,0.673469387755102,0.663265306122449,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.857461024498886,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0.439024390243902,0,0,1,0
"129",0,0,0,0,0,1,0,0,0,0,0,0.333333333333333,0.530612244897959,0.26530612244898,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.706013363028953,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0.414634146341463,0,0,1,0
"130",0,0,0,0,0,0,1,0,0,0.666666666666667,0,0.333333333333333,0.387755102040816,0.806122448979592,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.121380846325167,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0.51219512195122,0,1,0,0
"131",0,0,0,0,0,0,0,0,1,0.333333333333333,0,0.333333333333333,0.489795918367347,0.755102040816326,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.72271714922049,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"132",0,0,0,0,1,0,0,0,0,0,0,0.333333333333333,0.448979591836735,0.224489795918367,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.597995545657016,0,0,0,1,0,1,0,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0.414634146341463,0,1,0,0
"133",0,0,0,0,0,1,0,0,0,1,0.666666666666667,0.444444444444444,0.346938775510204,0.826530612244898,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.662583518930958,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0.292682926829268,0,1,0,1
"134",0,1,0,0,0,0,0,0,0,0,0.666666666666667,0.148148148148148,0.979591836734694,0.510204081632653,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.585746102449889,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.414634146341463,0,0,1,1
"135",1,0,0,0,0,0,0,0,0,0.666666666666667,0,0.703703703703704,0.775510204081633,0.387755102040816,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.171492204899777,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.292682926829268,0,0,1,0
"136",0,0,0,0,0,0,1,0,0,1,0.666666666666667,0,0.387755102040816,0.806122448979592,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.815144766146993,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0.51219512195122,0,0,1,0
"137",0,0,0,1,0,0,0,0,0,0.666666666666667,0,0.333333333333333,0.326530612244898,0.836734693877551,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.845211581291759,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.268292682926829,0,1,0,1
"138",0,1,0,0,0,0,0,0,0,0.666666666666667,0,0.333333333333333,0.489795918367347,0.755102040816326,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0.829268292682927,0,1,0,0
"139",0,0,0,0,1,0,0,0,0,0.333333333333333,0.333333333333333,0,0.979591836734694,0.510204081632653,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0935412026726058,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0.341463414634146,0,1,0,1
"140",0,0,0,1,0,0,0,0,0,1,0,0.333333333333333,0.387755102040816,0.193877551020408,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.906458797327394,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0.195121951219512,0,1,0,0
"141",1,0,0,0,0,0,0,0,0,1,0,0.333333333333333,0.897959183673469,0.551020408163265,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9543429844098,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0.365853658536585,0,0,1,0
"142",0,0,0,0,0,0,0,1,0,0,0.333333333333333,0.222222222222222,0.816326530612245,0.591836734693878,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.802895322939866,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0.414634146341463,0,1,0,0
"143",0,0,0,0,0,0,0,0,1,0.666666666666667,0.666666666666667,0.037037037037037,0.816326530612245,0.591836734693878,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.349665924276169,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0.341463414634146,0,1,0,1
"144",0,0,0,0,0,1,0,0,0,0,0,0.333333333333333,0.387755102040816,0.193877551020408,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.396436525612472,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0.414634146341463,0,0,1,0
"145",1,0,0,0,0,0,0,0,0,1,0.333333333333333,0.259259259259259,0.857142857142857,0.571428571428571,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.910913140311804,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.365853658536585,0,0,1,1
"146",0,0,0,0,1,0,0,0,0,0,0,0.333333333333333,0.63265306122449,0.683673469387755,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.280623608017817,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.414634146341463,0,0,1,0
"147",0,0,0,0,0,0,1,0,0,0,0.666666666666667,0.037037037037037,0.551020408163265,0.724489795918367,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.126948775055679,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.439024390243902,0,0,1,0
"148",0,0,0,0,0,0,0,1,0,0.666666666666667,0.333333333333333,0.518518518518518,0.673469387755102,0.336734693877551,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0233853006681514,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0.317073170731707,0,1,0,1
"149",0,0,0,0,0,1,0,0,0,0.333333333333333,0,0.333333333333333,0.489795918367347,0.244897959183673,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.928730512249443,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0.51219512195122,0,1,0,1
"150",0,0,0,0,0,0,0,1,0,0.666666666666667,0.333333333333333,0.148148148148148,0.959183673469388,0.479591836734694,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.868596881959911,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0.48780487804878,0,1,0,1
"151",0,0,0,0,1,0,0,0,0,1,0.666666666666667,0.037037037037037,0.428571428571429,0.785714285714286,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.178173719376392,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0.24390243902439,0,1,0,1
"152",0,1,0,0,0,0,0,0,0,0.666666666666667,0.333333333333333,0.148148148148148,0.36734693877551,0.183673469387755,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.226057906458797,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0.829268292682927,0,0,1,0
"153",0,0,0,0,0,0,0,0,1,0.666666666666667,0,0.333333333333333,0.26530612244898,0.13265306122449,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.806236080178174,1,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0.170731707317073,0,0,1,1
"154",0,1,0,0,0,0,0,0,0,0.333333333333333,0,0.333333333333333,0.73469387755102,0.36734693877551,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.534521158129176,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.585365853658537,0,0,1,0
"155",0,0,0,0,0,0,1,0,0,1,0.333333333333333,0.333333333333333,0.816326530612245,0.591836734693878,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.966592427616927,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0.51219512195122,0,0,1,1
"156",0,0,0,0,0,0,0,0,1,0.666666666666667,0.333333333333333,0.037037037037037,0.102040816326531,0.0510204081632653,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.044543429844098,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0.341463414634146,0,0,1,0
