"","gameId2022090800","gameId2022091900","gameId2022092503","gameId2022100202","gameId2022100901","gameId2022101610","gameId2022103012","gameId2022110606","quarter","down","yardsToGo","yardlineNumber","absoluteYardlineNumber","offenseFormationEMPTY","offenseFormationI_FORM","offenseFormationJUMBO","offenseFormationPISTOL","offenseFormationSHOTGUN","offenseFormationSINGLEBACK","offenseFormationWILDCAT","receiverAlignment1x1","receiverAlignment2x0","receiverAlignment2x1","receiverAlignment2x2","receiverAlignment3x1","receiverAlignment3x2","receiverAlignment4x1","gameClock_mod","timeCategory0.3.min","timeCategory12.15.min","timeCategory3.6.min","timeCategory6.9.min","timeCategory9.12.min","estadiolocal","estadiovisitante","nflId_35472","nflId_42392","nflId_42489","nflId_44875","nflId_44985","nflId_46076","nflId_47857","nflId_47879","nflId_48512","nflId_52536","nflId_53522","nflId_42818","nflId_53079","nflId_52494","nflId_48011","nflId_42448","nflId_54528","nflId_42569","nflId_39684","nflId_53855","nflId_54613","nflId_38937","nflId_40124","nflId_53590","nflId_42954","nflId_52615","nflId_45507","nflId_46173","diferencia","yardlineSide_modBUF","yardlineSide_modcentro","yardlineSide_modrival","isDropback"
"76",1,0,0,0,0,0,0,0,0,0.333333333333333,0.08,0.897959183673469,0.551020408163265,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.882943143812709,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326923076923077,1,0,0,1
"77",0,0,0,0,0,1,0,0,0.666666666666667,0.333333333333333,0.2,0.571428571428571,0.285714285714286,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.136008918617614,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.326923076923077,1,0,0,1
"78",0,0,0,0,0,0,1,0,1,0.333333333333333,0.36,0.530612244897959,0.73469387755102,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.939799331103679,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.653846153846154,1,0,0,1
"79",0,0,0,0,0,0,0,1,0.666666666666667,0,0.36,0.959183673469388,0.520408163265306,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0546265328874025,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.269230769230769,0,0,1,1
"80",0,0,0,0,1,0,0,0,0.333333333333333,0,0.36,0.816326530612245,0.591836734693878,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.130434782608696,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.730769230769231,0,0,1,1
"81",0,1,0,0,0,0,0,0,0.333333333333333,0,0.36,0.918367346938776,0.459183673469388,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.62876254180602,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.326923076923077,1,0,0,1
"82",0,0,0,0,1,0,0,0,0.333333333333333,0,0.36,0.755102040816326,0.377551020408163,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.642140468227425,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461538461538462,1,0,0,1
"83",0,0,0,0,0,1,0,0,0.666666666666667,0,0.36,0.714285714285714,0.357142857142857,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0880713489409142,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.326923076923077,1,0,0,1
"84",0,0,0,0,0,1,0,0,0.333333333333333,0.333333333333333,0.36,0.612244897959184,0.306122448979592,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.289855072463768,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.25,1,0,0,0
"85",0,0,1,0,0,0,0,0,1,0.333333333333333,1,0.408163265306122,0.795918367346939,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.56298773690078,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.25,1,0,0,1
"86",1,0,0,0,0,0,0,0,0.333333333333333,0.666666666666667,0.24,0.551020408163265,0.275510204081633,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.148272017837235,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384615384615385,1,0,0,1
"87",0,0,1,0,0,0,0,0,0,0.333333333333333,0.08,0.63265306122449,0.316326530612245,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.204013377926421,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.326923076923077,1,0,0,1
"88",0,0,0,1,0,0,0,0,0.333333333333333,0,0.36,0.816326530612245,0.591836734693878,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.096989966555184,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"89",1,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.2,0.489795918367347,0.755102040816326,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.639910813823857,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461538461538462,0,0,1,1
"90",0,0,0,0,0,0,1,0,0,0.333333333333333,0.36,0.979591836734694,0.489795918367347,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0613154960981048,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0.461538461538462,1,0,0,1
"91",0,1,0,0,0,0,0,0,0,0,0.36,0.489795918367347,0.755102040816326,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.356744704570792,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0.326923076923077,1,0,0,1
"92",0,0,0,0,1,0,0,0,0,0.333333333333333,0.36,0.346938775510204,0.173469387755102,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.235228539576366,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.403846153846154,0,0,1,0
"93",0,0,0,0,1,0,0,0,0.333333333333333,0.333333333333333,0.28,0.775510204081633,0.612244897959184,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.812709030100334,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.461538461538462,0,0,1,1
"94",0,0,0,0,0,1,0,0,0,0,0.36,0.918367346938776,0.540816326530612,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.914158305462653,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326923076923077,1,0,0,0
"95",0,0,0,0,0,1,0,0,1,0,0.36,0.693877551020408,0.653061224489796,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.205128205128205,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.269230769230769,1,0,0,1
"96",0,0,0,0,0,1,0,0,1,0,0.36,0.591836734693878,0.295918367346939,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0535117056856187,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0.403846153846154,0,0,1,0
"97",1,0,0,0,0,0,0,0,1,0,0.36,0.73469387755102,0.63265306122449,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.462653288740245,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.730769230769231,0,0,1,1
"98",0,0,0,0,0,0,1,0,1,0.666666666666667,0.24,0.918367346938776,0.459183673469388,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.183946488294314,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.519230769230769,0,0,1,1
"99",0,0,0,0,1,0,0,0,0.333333333333333,0.333333333333333,0.16,0.469387755102041,0.76530612244898,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0802675585284281,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.730769230769231,0,0,1,1
"100",0,0,0,1,0,0,0,0,0.666666666666667,0,0.36,0.346938775510204,0.826530612244898,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.276477146042363,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.192307692307692,0,0,1,0
"101",0,0,0,0,0,0,0,1,1,0.333333333333333,0.36,0.775510204081633,0.612244897959184,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.703455964325529,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.326923076923077,1,0,0,1
"102",0,0,0,0,0,1,0,0,0.333333333333333,0,0.36,0.428571428571429,0.785714285714286,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326923076923077,0,0,1,0
"103",0,0,0,0,0,0,0,1,1,0.333333333333333,0.52,0.918367346938776,0.540816326530612,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.552954292084727,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.326923076923077,1,0,0,1
"104",1,0,0,0,0,0,0,0,1,0,0.2,0.102040816326531,0.948979591836735,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.948717948717949,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.461538461538462,0,0,1,0
"105",0,0,0,0,0,1,0,0,0.333333333333333,0,0.44,0.0204081632653061,0.0102040816326531,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0958751393534002,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.25,1,0,0,1
"106",0,0,1,0,0,0,0,0,1,0.666666666666667,0,1,0.5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0301003344481605,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0.288461538461538,0,1,0,1
"107",0,0,1,0,0,0,0,0,0,0,0.36,0.551020408163265,0.724489795918367,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.923076923076923,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.326923076923077,0,0,1,0
"108",1,0,0,0,0,0,0,0,0,0,0.36,0.714285714285714,0.642857142857143,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.166109253065775,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461538461538462,1,0,0,1
"109",1,0,0,0,0,0,0,0,0,0.333333333333333,0.08,0.306122448979592,0.846938775510204,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.293199554069119,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461538461538462,1,0,0,1
"110",0,0,1,0,0,0,0,0,0,0,0.36,0.306122448979592,0.846938775510204,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.82943143812709,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.326923076923077,0,0,1,1
"111",0,0,0,0,0,0,1,0,0,0,0.36,0.979591836734694,0.489795918367347,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.109253065774805,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.461538461538462,1,0,0,1
"112",0,1,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.24,0.63265306122449,0.683673469387755,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.544035674470457,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0.326923076923077,0,0,1,1
"113",1,0,0,0,0,0,0,0,1,0.333333333333333,0.2,0.387755102040816,0.806122448979592,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.361204013377926,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.730769230769231,0,0,1,0
"114",0,0,0,0,1,0,0,0,0,0.333333333333333,0.6,0.530612244897959,0.26530612244898,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.8561872909699,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0.461538461538462,0,0,1,1
"115",0,1,0,0,0,0,0,0,0.666666666666667,0,0.36,0.918367346938776,0.459183673469388,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.701226309921962,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.519230769230769,0,0,1,1
"116",0,0,0,0,0,1,0,0,1,0.666666666666667,0.04,0.857142857142857,0.571428571428571,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.151616499442586,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.269230769230769,1,0,0,1
"117",0,1,0,0,0,0,0,0,1,0.333333333333333,0.28,0.755102040816326,0.377551020408163,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.668896321070234,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0.980769230769231,1,0,0,0
"118",0,0,0,1,0,0,0,0,1,0,0.36,0.387755102040816,0.806122448979592,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.274247491638796,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.326923076923077,1,0,0,1
"119",0,0,0,0,0,0,1,0,0.666666666666667,0,0.76,0.714285714285714,0.642857142857143,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.528428093645485,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.596153846153846,0,0,1,0
"120",0,0,1,0,0,0,0,0,0.666666666666667,0,0.36,0.73469387755102,0.63265306122449,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.548494983277592,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0.326923076923077,0,0,1,1
"121",0,1,0,0,0,0,0,0,0.666666666666667,0.333333333333333,0.36,0.26530612244898,0.13265306122449,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.373467112597547,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.711538461538462,0,0,1,1
"122",0,0,0,0,0,1,0,0,0.666666666666667,0,0.36,0.816326530612245,0.408163265306122,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.682274247491639,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.326923076923077,1,0,0,0
"123",0,1,0,0,0,0,0,0,0,0.333333333333333,0.36,0.816326530612245,0.591836734693878,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.273132664437012,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.326923076923077,1,0,0,1
"124",1,0,0,0,0,0,0,0,0.666666666666667,0.333333333333333,0.36,0.428571428571429,0.785714285714286,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.204013377926421,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.461538461538462,1,0,0,1
"125",0,0,1,0,0,0,0,0,0,0,0.36,0.938775510204082,0.530612244897959,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.968784838350056,1,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.326923076923077,0,0,1,1
"126",0,1,0,0,0,0,0,0,0.333333333333333,0,0.36,0.693877551020408,0.653061224489796,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.568561872909699,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0.326923076923077,0,0,1,0
"127",0,1,0,0,0,0,0,0,0,0.333333333333333,0.04,0.448979591836735,0.224489795918367,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.666666666666667,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.326923076923077,0,0,1,1
"128",0,0,0,0,1,0,0,0,0.333333333333333,0,0.36,0.816326530612245,0.591836734693878,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.8561872909699,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.461538461538462,0,0,1,0
"129",0,0,0,0,0,0,1,0,0,0,0.36,0.489795918367347,0.244897959183673,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.326923076923077,1,0,0,0
"130",0,0,0,0,0,0,1,0,0,0.666666666666667,0.52,0.408163265306122,0.795918367346939,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.351170568561873,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.326923076923077,0,0,1,1
"131",0,0,0,0,1,0,0,0,1,0,0.36,0.469387755102041,0.76530612244898,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.945373467112598,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.865384615384615,0,0,1,0
"132",0,0,0,1,0,0,0,0,0.333333333333333,0.333333333333333,0.16,0.836734693877551,0.418367346938776,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.10479375696767,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"133",0,0,1,0,0,0,0,0,0.666666666666667,0,0.36,0.224489795918367,0.112244897959184,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.773690078037904,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.326923076923077,1,0,0,1
"134",0,0,1,0,0,0,0,0,1,0.666666666666667,0.08,0.673469387755102,0.336734693877551,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.387959866220736,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0.25,0,0,1,1
"135",0,0,0,0,0,0,0,1,0,0.666666666666667,0.16,0.959183673469388,0.520408163265306,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.68561872909699,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.326923076923077,0,0,1,1
"136",0,1,0,0,0,0,0,0,1,0.333333333333333,0.16,0.346938775510204,0.826530612244898,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.146042363433668,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0.980769230769231,0,0,1,0
"137",0,1,0,0,0,0,0,0,0.666666666666667,0,0.36,0.979591836734694,0.510204081632653,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.450390189520624,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.711538461538462,1,0,0,0
"138",0,0,0,1,0,0,0,0,1,0,0.36,0.510204081632653,0.255102040816327,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.133779264214047,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.326923076923077,0,0,1,0
"139",0,0,1,0,0,0,0,0,0.333333333333333,0,0.36,0.489795918367347,0.755102040816326,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.448160535117057,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.326923076923077,1,0,0,1
"140",0,0,0,0,0,1,0,0,0.333333333333333,0.666666666666667,0.24,0.673469387755102,0.336734693877551,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.245261984392419,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.25,1,0,0,1
"141",0,0,0,0,0,0,1,0,1,0,0.36,0.877551020408163,0.438775510204082,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.831661092530658,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.653846153846154,0,0,1,0
"142",0,0,0,0,0,1,0,0,0.666666666666667,0.333333333333333,0.16,0.326530612244898,0.836734693877551,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.473801560758083,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.326923076923077,0,0,1,1
"143",0,0,0,0,0,0,0,1,0.333333333333333,0,0.36,0.775510204081633,0.612244897959184,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.949832775919732,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.403846153846154,1,0,0,1
"144",0,1,0,0,0,0,0,0,1,0.333333333333333,0.24,0.122448979591837,0.0612244897959184,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0.980769230769231,1,0,0,1
"145",0,0,1,0,0,0,0,0,0.333333333333333,0.333333333333333,0.12,0.979591836734694,0.489795918367347,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0334448160535117,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.326923076923077,0,0,1,1
"146",0,0,0,0,1,0,0,0,0.333333333333333,0,0.36,0.673469387755102,0.336734693877551,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.953177257525084,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.461538461538462,1,0,0,1
"147",0,0,1,0,0,0,0,0,0,0,0.36,0.755102040816326,0.622448979591837,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0512820512820513,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.326923076923077,0,0,1,0
"148",0,0,0,1,0,0,0,0,0.333333333333333,0.333333333333333,0.16,0.591836734693878,0.295918367346939,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.831661092530658,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0576923076923077,1,0,0,1
"149",0,0,1,0,0,0,0,0,0.333333333333333,0,0.36,0.857142857142857,0.571428571428571,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.364548494983278,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.326923076923077,1,0,0,1
"150",0,1,0,0,0,0,0,0,0.666666666666667,0.666666666666667,0.32,0.36734693877551,0.183673469387755,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.509476031215162,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.653846153846154,0,0,1,1
"151",0,0,0,0,0,1,0,0,0.333333333333333,0,0.48,0.489795918367347,0.755102040816326,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.966555183946488,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.326923076923077,0,0,1,1
"152",0,0,0,0,0,0,0,1,0,0.333333333333333,0.32,0.673469387755102,0.336734693877551,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.788182831661093,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.326923076923077,1,0,0,1
"153",0,0,0,0,0,1,0,0,1,0.666666666666667,0,0.653061224489796,0.673469387755102,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.272017837235229,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.269230769230769,1,0,0,0
