"","gameId","quarter","down","yardsToGo","yardlineNumber","absoluteYardlineNumber","offenseFormation","receiverAlignment","gameClock_mod","timeCategory","estadio","nflId_38632","nflId_40488","nflId_44853","nflId_45094","nflId_46131","nflId_47801","nflId_52430","nflId_52466","nflId_52584","nflId_53452","nflId_54524","nflId_47833","nflId_52725","nflId_43971","nflId_47885","nflId_52611","nflId_52429","nflId_54656","nflId_47976","nflId_45281","nflId_47791","nflId_46370","diferencia","yardlineSide_mod","isDropback"
"135",2022101604,2,2,5,15,95,"SHOTGUN","3x1",0.116666666666667,"12-15 min","visitante",1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4,"rival",TRUE
"136",2022091901,2,1,10,49,61,"SHOTGUN","2x2",12.8833333333333,"0-3 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-14,"rival",TRUE
"137",2022092504,3,3,12,38,48,"SHOTGUN","3x1",4.9,"9-12 min","local",1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-3,"rival",TRUE
"138",2022103005,3,1,10,25,85,"SINGLEBACK","2x2",12.15,"0-3 min","local",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,"MIN",FALSE
"139",2022092504,4,4,8,47,57,"SHOTGUN","3x1",2.6,"12-15 min","local",1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,-3,"MIN",TRUE
"140",2022100904,2,1,20,42,68,"SHOTGUN","3x1",11.1666666666667,"3-6 min","local",1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,11,"rival",TRUE
"141",2022092504,4,2,10,45,55,"EMPTY","3x2",3.28333333333333,"9-12 min","local",1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,-3,"MIN",TRUE
"142",2022100200,4,2,9,45,55,"SINGLEBACK","3x1",5.11666666666667,"9-12 min","visitante",1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,-3,"rival",TRUE
"143",2022110607,3,1,10,25,85,"SINGLEBACK","3x1",14.0166666666667,"0-3 min","visitante",1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,-3,"MIN",TRUE
"144",2022101604,3,1,10,38,72,"SHOTGUN","2x2",1.41666666666667,"12-15 min","visitante",1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,7,"MIN",TRUE
"145",2022103005,3,2,4,25,35,"SHOTGUN","2x2",4.81666666666667,"9-12 min","local",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,"rival",TRUE
"146",2022091112,4,2,6,34,76,"EMPTY","3x2",9.5,"3-6 min","local",1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,13,"rival",TRUE
"147",2022100200,1,3,7,38,48,"EMPTY","3x2",13.7833333333333,"0-3 min","visitante",1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,"MIN",TRUE
"148",2022091112,4,3,1,43,53,"I_FORM","2x1",3.46666666666667,"9-12 min","local",1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,16,"MIN",FALSE
"149",2022092504,3,1,10,26,84,"I_FORM","2x1",14.9166666666667,"0-3 min","local",1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,"MIN",FALSE
"150",2022100200,4,3,9,28,38,"SINGLEBACK","2x2",1.23333333333333,"12-15 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"rival",FALSE
"151",2022110607,1,3,5,27,37,"SHOTGUN","3x1",13.6833333333333,"0-3 min","visitante",1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,"MIN",TRUE
"152",2022091901,2,1,10,37,47,"SHOTGUN","3x1",1.73333333333333,"12-15 min","visitante",1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-14,"MIN",TRUE
"153",2022110607,3,3,6,29,81,"SHOTGUN","3x1",13.3166666666667,"0-3 min","visitante",1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,-3,"MIN",TRUE
"154",2022091112,4,1,10,18,28,"I_FORM","2x1",3.75,"9-12 min","local",1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,16,"MIN",FALSE
"155",2022101604,3,1,10,41,69,"I_FORM","2x1",9.4,"3-6 min","visitante",1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,7,"MIN",FALSE
"156",2022100904,2,1,10,31,41,"SINGLEBACK","2x2",3.4,"9-12 min","local",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,18,"MIN",FALSE
"157",2022100200,2,2,2,11,21,"SINGLEBACK","2x2",1.25,"12-15 min","visitante",1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"rival",FALSE
"158",2022092504,2,1,7,7,103,"I_FORM","2x1",9.8,"3-6 min","local",1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,-14,"rival",TRUE
"159",2022110607,3,2,10,25,85,"SINGLEBACK","2x2",13.9166666666667,"0-3 min","visitante",1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,-3,"MIN",FALSE
"160",2022100200,4,1,10,25,85,"SINGLEBACK","2x2",9.48333333333333,"3-6 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-3,"MIN",TRUE
"161",2022100904,1,1,10,35,45,"SINGLEBACK","3x1",10.6833333333333,"3-6 min","local",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"rival",FALSE
"162",2022100904,1,3,2,27,37,"SHOTGUN","3x1",1.05,"12-15 min","local",1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,4,"rival",TRUE
"163",2022100904,2,2,11,28,38,"SHOTGUN","3x1",13,"0-3 min","local",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,11,"MIN",TRUE
"164",2022091112,2,2,6,5,105,"SINGLEBACK","3x1",7.23333333333333,"6-9 min","local",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,7,"MIN",FALSE
"165",2022103005,3,2,7,7,17,"SHOTGUN","2x2",5.85,"9-12 min","local",1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,-3,"rival",FALSE
"166",2022101604,2,3,11,15,25,"SHOTGUN","3x1",12.5166666666667,"0-3 min","visitante",1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,"MIN",TRUE
"167",2022103005,4,3,2,5,105,"SHOTGUN","3x1",8.68333333333333,"6-9 min","local",1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,2,"rival",TRUE
"168",2022101604,4,1,10,41,51,"I_FORM","2x1",4.16666666666667,"9-12 min","visitante",1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,6,"MIN",FALSE
"169",2022101604,3,2,7,44,66,"SINGLEBACK","3x1",8.81666666666667,"6-9 min","visitante",1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,7,"MIN",TRUE
"170",2022092504,1,1,10,38,48,"I_FORM","2x1",9.63333333333333,"3-6 min","local",1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,"rival",TRUE
"171",2022110607,2,2,6,15,95,"SINGLEBACK","2x2",10.3833333333333,"3-6 min","visitante",1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,7,"MIN",FALSE
"172",2022092504,2,1,1,1,109,"SINGLEBACK","2x2",8.91666666666667,"6-9 min","local",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-14,"rival",TRUE
"173",2022091901,3,2,4,50,60,"SINGLEBACK","2x2",12.4833333333333,"0-3 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-17,"centro",FALSE
"175",2022100904,1,1,10,25,85,"SINGLEBACK","2x2",6.1,"6-9 min","local",1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,4,"MIN",TRUE
"176",2022100200,3,2,7,7,103,"SHOTGUN","3x1",10.2333333333333,"3-6 min","visitante",1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,6,"rival",TRUE
"177",2022110607,2,2,7,47,63,"SHOTGUN","2x2",8.56666666666667,"6-9 min","visitante",1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,7,"MIN",TRUE
"178",2022100904,2,3,4,48,62,"EMPTY","4x1",2.25,"12-15 min","local",1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,18,"rival",TRUE
"179",2022100200,2,2,8,27,83,"SHOTGUN","2x2",8.53333333333333,"6-9 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"MIN",TRUE
"180",2022091901,4,3,10,49,61,"SHOTGUN","2x2",9.31666666666667,"3-6 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-17,"MIN",TRUE
"181",2022092504,1,1,10,50,60,"I_FORM","2x1",10.1,"3-6 min","local",1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,"centro",TRUE
"182",2022100200,3,1,10,15,25,"I_FORM","2x1",13,"0-3 min","visitante",1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,6,"MIN",FALSE
"183",2022103005,3,2,6,29,81,"I_FORM","2x1",1.86666666666667,"12-15 min","local",1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,5,"MIN",TRUE
"184",2022091112,1,1,10,41,69,"SINGLEBACK","2x2",12.3,"0-3 min","local",1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,"rival",TRUE
"185",2022091112,1,2,10,15,25,"SINGLEBACK","2x2",7.06666666666667,"6-9 min","local",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,7,"MIN",TRUE
"186",2022101604,4,3,7,45,65,"I_FORM","2x1",2.81666666666667,"12-15 min","visitante",1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,14,"rival",FALSE
"187",2022091112,2,3,2,5,15,"SHOTGUN","2x2",4.03333333333333,"9-12 min","local",1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,7,"rival",TRUE
"188",2022091901,2,2,3,33,43,"SHOTGUN","2x2",5.98333333333333,"9-12 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-7,"MIN",FALSE
"189",2022100904,2,1,10,29,39,"SHOTGUN","3x1",13.6166666666667,"0-3 min","local",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,11,"MIN",FALSE
"190",2022100200,4,2,10,29,39,"SINGLEBACK","2x2",1.31666666666667,"12-15 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"rival",FALSE
"191",2022110607,1,3,1,45,65,"SHOTGUN","2x2",11.5,"3-6 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"rival",TRUE
"192",2022101604,4,3,1,34,44,"SHOTGUN","3x1",8.66666666666667,"6-9 min","visitante",1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,6,"MIN",TRUE
"193",2022110607,2,3,7,34,76,"SHOTGUN","3x1",13.5833333333333,"0-3 min","visitante",1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,7,"MIN",TRUE
"194",2022103005,3,2,12,23,87,"EMPTY","3x2",11.5833333333333,"3-6 min","local",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,"MIN",TRUE
"195",2022103005,1,2,10,49,59,"SHOTGUN","2x2",11.85,"3-6 min","local",1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,"MIN",TRUE
"196",2022091901,4,1,10,41,69,"SHOTGUN","3x1",3.08333333333333,"9-12 min","visitante",1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,-17,"MIN",TRUE
"197",2022110607,4,1,2,2,108,"SINGLEBACK","3x1",1.86666666666667,"12-15 min","visitante",1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,"rival",FALSE
"198",2022100904,2,1,10,45,65,"SHOTGUN","3x1",0.25,"12-15 min","local",1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,11,"rival",TRUE
"199",2022091112,4,1,10,38,72,"SHOTGUN","2x2",10.1833333333333,"3-6 min","local",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,13,"rival",FALSE
"200",2022101604,2,2,18,34,44,"SHOTGUN","3x1",1.08333333333333,"12-15 min","visitante",1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4,"MIN",TRUE
"201",2022100904,1,2,6,38,72,"I_FORM","2x1",13.1166666666667,"0-3 min","local",1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,"MIN",TRUE
"202",2022091112,4,1,10,16,26,"SHOTGUN","2x2",11.8666666666667,"3-6 min","local",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,13,"MIN",TRUE
"203",2022092504,2,1,10,40,50,"SINGLEBACK","3x1",12.5333333333333,"0-3 min","local",1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-14,"MIN",FALSE
"204",2022100200,1,2,5,5,105,"SINGLEBACK","2x2",8.46666666666667,"6-9 min","visitante",1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,"rival",TRUE
"205",2022092504,3,2,3,41,51,"SINGLEBACK","3x1",6.38333333333333,"6-9 min","local",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-3,"rival",FALSE
"206",2022100200,3,1,8,8,102,"SINGLEBACK","3x1",10.85,"3-6 min","visitante",1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,6,"rival",FALSE
"207",2022110607,4,1,10,21,89,"I_FORM","2x1",4.18333333333333,"9-12 min","visitante",1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,"rival",FALSE
"208",2022110607,4,2,10,12,98,"SHOTGUN","3x1",7.86666666666667,"6-9 min","visitante",1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,-7,"rival",TRUE
"209",2022091901,4,1,10,35,45,"SHOTGUN","2x2",2,"12-15 min","visitante",1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,-17,"rival",FALSE
"210",2022091901,4,2,3,18,92,"SHOTGUN","2x2",3.46666666666667,"9-12 min","visitante",1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,-17,"MIN",TRUE
"211",2022110607,2,2,11,5,105,"EMPTY","3x2",3.63333333333333,"9-12 min","visitante",1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,7,"MIN",TRUE
"212",2022091112,2,1,10,11,99,"SHOTGUN","2x2",6.5,"6-9 min","local",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,7,"MIN",FALSE
"213",2022110607,1,1,10,20,30,"EMPTY","3x2",1.95,"12-15 min","visitante",1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,7,"MIN",TRUE
"214",2022100904,2,1,5,45,55,"EMPTY","4x1",0.433333333333333,"12-15 min","local",1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,11,"MIN",TRUE
"215",2022091901,3,1,10,44,66,"SINGLEBACK","3x1",11.8833333333333,"3-6 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-17,"rival",TRUE
"216",2022092504,2,1,10,25,85,"SINGLEBACK","3x1",2.81666666666667,"12-15 min","local",1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-7,"rival",FALSE
"217",2022110607,2,1,10,43,67,"SHOTGUN","3x1",0.516666666666667,"12-15 min","visitante",1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,4,"MIN",TRUE
"218",2022091112,4,2,10,10,100,"SINGLEBACK","3x1",7.05,"6-9 min","local",1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,13,"rival",TRUE
"219",2022092504,2,2,5,20,90,"SINGLEBACK","3x1",2.46666666666667,"12-15 min","local",1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-7,"rival",TRUE
"220",2022100200,4,1,10,49,61,"SINGLEBACK","2x2",6.33333333333333,"6-9 min","visitante",1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-3,"MIN",TRUE
"221",2022100904,1,1,10,34,76,"I_FORM","2x1",13.8166666666667,"0-3 min","local",1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,"MIN",TRUE
"222",2022110607,2,1,10,11,99,"SHOTGUN","2x2",11.1,"3-6 min","visitante",1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,7,"MIN",FALSE
"223",2022092504,2,2,4,43,67,"SINGLEBACK","2x2",4.3,"9-12 min","local",1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,-7,"rival",FALSE
"224",2022110607,4,1,10,25,35,"SINGLEBACK","3x1",14.2333333333333,"0-3 min","visitante",1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,-10,"MIN",FALSE
"225",2022092504,3,1,10,48,58,"SINGLEBACK","3x1",6.71666666666667,"6-9 min","local",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-3,"rival",FALSE
"226",2022091112,4,2,10,38,48,"SHOTGUN","3x1",11.15,"3-6 min","local",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,13,"MIN",FALSE
"227",2022103005,4,2,10,36,46,"SINGLEBACK","2x2",6.01666666666667,"6-9 min","local",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,8,"MIN",FALSE
"228",2022092504,2,1,10,44,54,"SHOTGUN","3x1",0.3,"12-15 min","local",1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"MIN",TRUE
"229",2022091901,2,3,2,34,44,"EMPTY","3x2",5.25,"9-12 min","visitante",1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-7,"MIN",TRUE
"230",2022091112,1,3,7,18,28,"SHOTGUN","3x1",6.3,"6-9 min","local",1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,7,"MIN",TRUE
"231",2022092504,2,3,6,45,65,"SHOTGUN","3x1",3.65,"9-12 min","local",1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-7,"rival",TRUE
"232",2022091112,2,2,3,6,16,"SINGLEBACK","2x2",4.78333333333333,"9-12 min","local",1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,7,"rival",FALSE
"233",2022100904,2,3,3,31,41,"SHOTGUN","2x2",0.65,"12-15 min","local",1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,11,"MIN",TRUE
"234",2022100200,1,1,10,25,35,"SINGLEBACK","2x2",15,"0-3 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"MIN",TRUE
"235",2022092504,4,1,10,30,40,"SINGLEBACK","2x2",3.5,"9-12 min","local",1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-3,"MIN",TRUE
"236",2022100904,1,2,9,38,72,"SHOTGUN","2x2",4.13333333333333,"9-12 min","local",1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,4,"MIN",TRUE
"237",2022100200,1,1,10,42,68,"I_FORM","2x1",12.5666666666667,"0-3 min","visitante",1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,"rival",FALSE
"238",2022091901,4,2,4,47,63,"SHOTGUN","2x2",2.61666666666667,"12-15 min","visitante",1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,-17,"MIN",TRUE
"239",2022091112,3,3,6,41,69,"SHOTGUN","2x2",2.11666666666667,"12-15 min","local",1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,13,"MIN",TRUE
"240",2022100904,2,2,10,46,56,"SHOTGUN","2x2",2.86666666666667,"12-15 min","local",1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,18,"MIN",TRUE
"241",2022091901,3,2,5,26,36,"SHOTGUN","2x2",14.3666666666667,"0-3 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-17,"MIN",TRUE
"242",2022110607,1,3,11,15,25,"SHOTGUN","2x2",5.6,"9-12 min","visitante",1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,7,"MIN",TRUE
"243",2022100200,1,1,10,22,88,"SINGLEBACK","3x1",10.8833333333333,"3-6 min","visitante",1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"rival",FALSE
"244",2022101604,3,3,10,49,59,"SHOTGUN","3x1",6.46666666666667,"6-9 min","visitante",1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,7,"rival",TRUE
"245",2022100200,4,2,10,25,85,"SINGLEBACK","2x2",9.38333333333333,"3-6 min","visitante",1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-3,"MIN",FALSE
"246",2022092504,2,1,10,39,71,"SINGLEBACK","2x2",3.15,"9-12 min","local",1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-7,"rival",TRUE
"247",2022100200,1,2,8,20,90,"SINGLEBACK","2x2",10.5333333333333,"3-6 min","visitante",1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"rival",TRUE
"248",2022091901,4,1,10,10,20,"SHOTGUN","2x2",0.95,"12-15 min","visitante",1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,-17,"rival",TRUE
"249",2022100904,4,3,5,20,90,"SHOTGUN","2x2",3.61666666666667,"9-12 min","local",1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,-1,"rival",TRUE
"250",2022103005,3,3,12,23,87,"SHOTGUN","3x1",11.5333333333333,"3-6 min","local",1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4,"MIN",TRUE
"251",2022091901,4,3,9,11,99,"SHOTGUN","3x1",11.0833333333333,"3-6 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-17,"MIN",TRUE
"252",2022100904,4,3,1,1,109,"EMPTY","3x2",2.48333333333333,"12-15 min","local",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,"rival",FALSE
"253",2022110607,4,3,1,31,79,"SINGLEBACK","2x2",4.28333333333333,"9-12 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"rival",FALSE
"254",2022091901,3,3,7,27,83,"EMPTY","3x2",2.46666666666667,"12-15 min","visitante",1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-17,"rival",TRUE
"255",2022091112,1,1,10,14,96,"SHOTGUN","2x2",10.9166666666667,"3-6 min","local",1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"rival",TRUE
"256",2022092504,4,1,10,45,55,"SINGLEBACK","3x1",3.38333333333333,"9-12 min","local",1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-3,"MIN",TRUE
"257",2022100904,4,3,1,44,54,"SINGLEBACK","3x1",7.6,"6-9 min","local",1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-1,"MIN",FALSE
"258",2022100904,4,2,13,44,54,"SINGLEBACK","3x1",14.4666666666667,"0-3 min","local",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,"MIN",TRUE
"259",2022100200,3,2,10,45,55,"SHOTGUN","2x2",3.26666666666667,"9-12 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,"MIN",TRUE
"260",2022110607,3,1,10,42,68,"SINGLEBACK","2x2",12.5833333333333,"0-3 min","visitante",1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,-3,"MIN",TRUE
"261",2022100200,4,1,10,37,73,"SINGLEBACK","3x1",8.21666666666667,"6-9 min","visitante",1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,-3,"MIN",TRUE
"262",2022100200,1,3,15,15,95,"EMPTY","3x2",8.31666666666667,"6-9 min","visitante",1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,"rival",TRUE
"263",2022101604,4,2,8,46,64,"I_FORM","2x1",2.9,"12-15 min","visitante",1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,14,"rival",FALSE
"264",2022100200,1,1,10,35,45,"SINGLEBACK","3x1",14.4666666666667,"0-3 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"MIN",FALSE
"265",2022092504,4,1,10,26,36,"SINGLEBACK","2x2",14.8333333333333,"0-3 min","local",1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-10,"MIN",FALSE
"266",2022101604,2,1,10,25,35,"SINGLEBACK","2x2",6.08333333333333,"6-9 min","visitante",1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,-3,"MIN",TRUE
"267",2022101604,3,3,22,45,55,"EMPTY","3x2",11.7833333333333,"3-6 min","visitante",1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,7,"rival",TRUE
