"","gameId","quarter","down","yardsToGo","yardlineNumber","absoluteYardlineNumber","offenseFormation","receiverAlignment","gameClock_mod","timeCategory","estadio","nflId_42357","nflId_42587","nflId_42883","nflId_43324","nflId_44912","nflId_46092","nflId_47870","nflId_48097","nflId_52590","nflId_53444","nflId_54494","nflId_42363","nflId_53549","nflId_42437","nflId_41069","nflId_48541","nflId_47884","nflId_45185","nflId_33234","nflId_54592","nflId_34843","nflId_37213","nflId_54602","nflId_54515","nflId_48580","nflId_54648","nflId_53000","nflId_52488","diferencia","yardlineSide_mod","isDropback"
"120",2022100211,4,1,9,9,19,"SINGLEBACK","2x1",11.8666666666667,"3-6 min","visitante",1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,"rival",FALSE
"121",2022091106,4,2,4,31,79,"SINGLEBACK","2x2",15,"0-3 min","visitante",1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-13,"NE",FALSE
"122",2022100211,2,2,10,45,65,"SHOTGUN","3x1",7.36666666666667,"6-9 min","visitante",1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-4,"NE",FALSE
"123",2022091106,3,3,6,6,104,"SHOTGUN","3x1",4.83333333333333,"9-12 min","visitante",1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17,"rival",TRUE
"124",2022101601,2,3,10,31,41,"SHOTGUN","2x2",3.5,"9-12 min","visitante",1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,"rival",FALSE
"125",2022100211,4,2,8,30,40,"SINGLEBACK","3x1",12.5166666666667,"0-3 min","visitante",1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"rival",TRUE
"126",2022110605,4,3,3,7,17,"SHOTGUN","2x1",12.5,"0-3 min","local",0,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,13,"rival",TRUE
"127",2022100905,3,1,10,25,85,"SINGLEBACK","2x1",15,"0-3 min","local",1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,16,"NE",TRUE
"128",2022102400,1,3,11,16,26,"SHOTGUN","2x2",13.65,"0-3 min","local",1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"NE",TRUE
"129",2022101601,4,1,15,44,54,"SINGLEBACK","3x1",11.9,"3-6 min","visitante",1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,15,"rival",TRUE
"130",2022092505,3,2,8,27,37,"SHOTGUN","3x1",14.5333333333333,"0-3 min","local",1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,"NE",TRUE
"131",2022092505,4,1,10,29,81,"SHOTGUN","3x1",6.6,"6-9 min","local",1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-5,"NE",TRUE
"132",2022091106,1,2,3,32,42,"SINGLEBACK","3x1",3.48333333333333,"9-12 min","visitante",1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,"NE",FALSE
"133",2022110605,3,2,8,46,56,"PISTOL","2x2",6,"6-9 min","local",0,1,0,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,10,"NE",TRUE
"134",2022091806,4,1,10,45,55,"SHOTGUN","3x1",11.6166666666667,"3-6 min","visitante",0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,"rival",TRUE
"135",2022100211,2,1,10,50,60,"SHOTGUN","2x2",3.36666666666667,"9-12 min","visitante",1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-4,"centro",TRUE
"136",2022110605,4,3,15,41,69,"SHOTGUN","2x2",5.43333333333333,"9-12 min","local",0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,16,"NE",FALSE
"138",2022100211,3,1,10,31,79,"SINGLEBACK","3x1",6.9,"6-9 min","visitante",1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-4,"rival",FALSE
"139",2022103007,2,3,8,27,83,"SHOTGUN","2x1",10.9,"3-6 min","visitante",0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,-7,"NE",TRUE
"140",2022102400,1,1,10,23,33,"SHOTGUN","2x2",2.08333333333333,"12-15 min","local",1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-10,"NE",TRUE
"141",2022092505,3,2,7,36,46,"SHOTGUN","3x1",6.85,"6-9 min","local",1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-1,"NE",TRUE
"142",2022100905,2,1,10,13,97,"SINGLEBACK","2x2",10.05,"3-6 min","local",0,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,"NE",TRUE
"143",2022092505,2,1,10,40,70,"SINGLEBACK","2x2",10.8,"3-6 min","local",1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4,"rival",FALSE
"144",2022091106,4,3,3,50,60,"SINGLEBACK","3x1",10.4,"3-6 min","visitante",1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-13,"centro",FALSE
"145",2022100905,1,1,10,31,79,"SINGLEBACK","2x2",3.06666666666667,"9-12 min","local",1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,"rival",FALSE
"146",2022100211,2,1,10,45,65,"SINGLEBACK","3x1",7.45,"6-9 min","visitante",1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-4,"NE",TRUE
"147",2022101601,1,3,1,1,109,"JUMBO","1x1",7.66666666666667,"6-9 min","visitante",0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,"rival",TRUE
"148",2022101601,3,2,9,44,54,"SHOTGUN","3x1",3.95,"9-12 min","visitante",1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,18,"NE",TRUE
"149",2022091806,4,1,10,43,67,"SHOTGUN","2x2",3.85,"9-12 min","visitante",1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,"NE",FALSE
"150",2022092505,2,1,10,21,89,"SHOTGUN","3x1",7.36666666666667,"6-9 min","local",1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4,"rival",TRUE
"151",2022092505,3,1,10,25,35,"SHOTGUN","3x1",15,"0-3 min","local",1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,"NE",FALSE
"152",2022102400,3,1,10,25,35,"SINGLEBACK","3x1",9.78333333333333,"3-6 min","local",1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-9,"NE",FALSE
"153",2022103007,4,2,6,33,43,"SINGLEBACK","3x1",11.3666666666667,"3-6 min","visitante",0,1,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,9,"rival",FALSE
"154",2022103007,4,2,9,46,64,"SINGLEBACK","2x1",3.88333333333333,"9-12 min","visitante",0,1,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,12,"NE",FALSE
"155",2022101601,3,2,4,15,95,"SHOTGUN","3x1",12.8166666666667,"0-3 min","visitante",1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,4,"rival",TRUE
"156",2022102400,2,1,10,46,56,"SINGLEBACK","2x2",15,"0-3 min","local",1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-10,"rival",FALSE
"157",2022092505,2,2,5,46,56,"SHOTGUN","2x2",12.15,"0-3 min","local",1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4,"NE",TRUE
"158",2022103007,3,1,10,39,71,"SHOTGUN","3x1",8.03333333333333,"6-9 min","visitante",0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,3,"rival",FALSE
"159",2022101601,2,2,12,42,68,"SHOTGUN","3x1",11.8333333333333,"3-6 min","visitante",1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,"NE",TRUE
"160",2022103007,2,1,10,25,85,"SHOTGUN","3x1",12,"0-3 min","visitante",0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,-7,"NE",TRUE
"161",2022100211,1,1,10,49,61,"SHOTGUN","3x1",8.86666666666667,"6-9 min","visitante",1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,"rival",FALSE
"162",2022100905,1,3,5,8,18,"SHOTGUN","3x1",4.33333333333333,"9-12 min","local",1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,"NE",TRUE
"163",2022101601,4,2,9,11,21,"SHOTGUN","3x1",9.3,"3-6 min","visitante",1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,15,"rival",TRUE
"164",2022102400,4,2,20,46,64,"SHOTGUN","3x1",8,"6-9 min","local",0,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,-19,"NE",TRUE
"165",2022091106,3,1,10,23,87,"SINGLEBACK","2x2",6.95,"6-9 min","visitante",1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-17,"rival",FALSE
"166",2022102400,1,1,10,38,48,"SINGLEBACK","3x1",0.85,"12-15 min","local",1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-10,"NE",FALSE
"167",2022092505,4,3,9,25,35,"SHOTGUN","3x1",14.3333333333333,"0-3 min","local",1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-11,"rival",TRUE
"168",2022091806,4,3,2,42,52,"SHOTGUN","3x1",8.23333333333333,"6-9 min","visitante",0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,"rival",TRUE
"169",2022092505,2,2,5,27,83,"SHOTGUN","3x1",7.63333333333333,"6-9 min","local",1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4,"rival",FALSE
"170",2022092505,3,2,2,2,108,"SHOTGUN","2x2",12.3166666666667,"0-3 min","local",1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,"rival",FALSE
"171",2022091806,4,3,9,40,70,"SHOTGUN","3x1",12.3333333333333,"0-3 min","visitante",0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,"NE",TRUE
"172",2022100905,1,1,10,20,30,"SINGLEBACK","2x2",3.8,"9-12 min","local",1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,"NE",FALSE
"173",2022110605,1,1,10,27,37,"SINGLEBACK","2x2",1.26666666666667,"12-15 min","local",0,1,0,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,"NE",TRUE
"174",2022103007,3,3,1,5,105,"EMPTY","3x2",12.2666666666667,"0-3 min","visitante",0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,-4,"rival",TRUE
"175",2022110605,4,1,10,48,62,"SINGLEBACK","2x2",2.66666666666667,"12-15 min","local",0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,23,"NE",FALSE
"176",2022102400,2,1,10,30,40,"SINGLEBACK","2x2",9.86666666666667,"3-6 min","local",1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,-10,"rival",TRUE
"177",2022101601,4,1,10,23,87,"SINGLEBACK","3x1",14.5,"0-3 min","visitante",1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,"NE",TRUE
"178",2022103007,2,1,10,49,61,"SINGLEBACK","2x1",10.2666666666667,"3-6 min","visitante",0,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,-7,"NE",TRUE
"179",2022110605,1,2,12,23,33,"SINGLEBACK","3x1",14.5166666666667,"0-3 min","local",0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,"NE",TRUE
"180",2022092505,1,3,12,22,32,"SHOTGUN","3x1",0.6,"12-15 min","local",1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-7,"rival",TRUE
"181",2022110605,2,3,2,24,34,"SHOTGUN","3x1",9,"3-6 min","local",0,1,0,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3,"rival",TRUE
"182",2022091806,1,3,7,23,33,"SHOTGUN","3x1",12.7166666666667,"0-3 min","visitante",1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NE",TRUE
"183",2022100905,4,1,10,29,39,"SINGLEBACK","2x1",2.75,"12-15 min","local",0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,29,"NE",FALSE
"184",2022092505,2,1,10,42,68,"SHOTGUN","3x1",0.133333333333333,"12-15 min","local",1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-4,"rival",TRUE
"185",2022091806,2,1,10,49,61,"SHOTGUN","2x2",0.916666666666667,"12-15 min","visitante",0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"NE",TRUE
"186",2022100211,2,2,5,30,40,"SHOTGUN","2x1",1.21666666666667,"12-15 min","visitante",1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,-4,"rival",TRUE
"187",2022100211,2,1,10,27,83,"SHOTGUN","3x1",12.9166666666667,"0-3 min","visitante",1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-4,"NE",TRUE
"188",2022091806,1,2,10,39,49,"SHOTGUN","2x2",1.53333333333333,"12-15 min","visitante",1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,"NE",FALSE
"189",2022100211,4,1,10,34,76,"SINGLEBACK","3x1",15,"0-3 min","visitante",1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,"NE",FALSE
"190",2022091106,4,1,10,5,105,"SHOTGUN","2x2",5.98333333333333,"9-12 min","visitante",1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13,"NE",TRUE
"191",2022100211,1,2,5,30,40,"SHOTGUN","3x1",14.5,"0-3 min","visitante",1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,"NE",TRUE
"192",2022092505,2,1,10,32,78,"SHOTGUN","2x2",8.2,"6-9 min","local",1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4,"rival",TRUE
"193",2022110605,4,2,10,45,55,"SHOTGUN","2x2",14.8666666666667,"0-3 min","local",0,1,0,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,13,"rival",TRUE
"194",2022102400,2,1,10,50,60,"SINGLEBACK","3x1",7.56666666666667,"6-9 min","local",1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,-3,"centro",TRUE
"195",2022110605,4,3,7,49,59,"SINGLEBACK","2x2",1.3,"12-15 min","local",0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,23,"rival",FALSE
"196",2022091806,4,1,10,43,53,"SHOTGUN","3x1",2.38333333333333,"12-15 min","visitante",1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,"rival",FALSE
"197",2022101601,2,2,7,21,89,"SINGLEBACK","2x2",13.35,"0-3 min","visitante",1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"NE",FALSE
"198",2022092505,1,1,10,20,30,"I_FORM","2x1",2.3,"12-15 min","local",1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-7,"rival",FALSE
"199",2022102400,4,1,10,39,71,"SHOTGUN","2x2",9.61666666666667,"3-6 min","local",1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,-19,"NE",FALSE
"200",2022102400,4,4,2,50,60,"SHOTGUN","3x1",2.86666666666667,"12-15 min","local",0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,-19,"centro",TRUE
"201",2022103007,2,2,6,48,62,"SINGLEBACK","3x1",4,"9-12 min","visitante",0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,-7,"NE",TRUE
"202",2022103007,2,3,9,50,60,"SHOTGUN","3x1",9.55,"3-6 min","visitante",0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,-7,"centro",TRUE
"203",2022091806,4,2,17,32,78,"SINGLEBACK","3x1",13,"0-3 min","visitante",1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,"NE",FALSE
"204",2022091106,2,1,10,44,54,"SHOTGUN","2x2",6.4,"6-9 min","visitante",1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,"rival",TRUE
"205",2022110605,3,3,4,25,85,"SHOTGUN","3x1",4.46666666666667,"9-12 min","local",0,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,10,"rival",TRUE
"206",2022110605,4,1,10,46,64,"SHOTGUN","2x2",6.85,"6-9 min","local",0,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,16,"NE",TRUE
"207",2022103007,3,2,1,5,105,"SINGLEBACK","2x1",13.05,"0-3 min","visitante",0,1,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,-4,"rival",FALSE
"208",2022100905,4,3,9,16,94,"SHOTGUN","3x1",5.83333333333333,"9-12 min","local",1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,26,"rival",FALSE
"209",2022102400,3,2,10,25,35,"SHOTGUN","3x1",2.96666666666667,"12-15 min","local",1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,-12,"NE",TRUE
"210",2022091106,4,2,10,5,105,"SHOTGUN","3x1",5.88333333333333,"9-12 min","visitante",1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-13,"NE",TRUE
"211",2022092505,3,1,10,27,83,"SINGLEBACK","3x1",13.4666666666667,"0-3 min","local",0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-1,"rival",FALSE
"213",2022100211,1,2,4,46,64,"SINGLEBACK","3x1",11.8333333333333,"3-6 min","visitante",1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"rival",TRUE
"214",2022092505,2,2,10,36,46,"SHOTGUN","3x1",0.25,"12-15 min","local",1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-4,"NE",TRUE
"215",2022110605,3,3,2,48,62,"SHOTGUN","3x1",5.4,"9-12 min","local",0,1,0,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,10,"rival",TRUE
"216",2022100905,1,2,9,20,90,"SHOTGUN","2x2",9.58333333333333,"3-6 min","local",1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,"rival",TRUE
"217",2022100905,4,1,10,18,28,"SINGLEBACK","2x1",3.03333333333333,"9-12 min","local",0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,29,"NE",FALSE
"218",2022092505,1,1,10,22,88,"SHOTGUN","2x2",4.06666666666667,"9-12 min","local",1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-7,"NE",FALSE
"219",2022091106,3,2,4,14,24,"SHOTGUN","3x1",12.3833333333333,"0-3 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17,"NE",TRUE
"220",2022102400,4,1,10,42,68,"SHOTGUN","2x2",3.73333333333333,"9-12 min","local",1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,-19,"NE",TRUE
"221",2022103007,3,1,10,48,58,"SHOTGUN","2x2",8.75,"6-9 min","visitante",0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,3,"NE",TRUE
"222",2022102400,4,1,10,44,54,"SHOTGUN","2x2",8.46666666666667,"6-9 min","local",1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,-19,"rival",TRUE
"223",2022091106,3,3,5,40,50,"SHOTGUN","3x1",9.9,"3-6 min","visitante",1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17,"NE",TRUE
"224",2022092505,3,2,10,27,83,"SHOTGUN","3x1",12.85,"0-3 min","local",1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,"rival",TRUE
"225",2022103007,3,2,2,44,66,"SHOTGUN","3x1",8.4,"6-9 min","visitante",0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,3,"rival",FALSE
"227",2022103007,4,1,10,30,80,"SINGLEBACK","2x1",5.26666666666667,"9-12 min","visitante",0,1,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,12,"NE",FALSE
"228",2022091806,3,1,10,46,64,"SHOTGUN","2x2",12.3833333333333,"0-3 min","visitante",1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,"rival",FALSE
"229",2022091806,4,2,13,27,83,"SHOTGUN","3x1",5.38333333333333,"9-12 min","visitante",1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,"NE",TRUE
"230",2022101601,2,1,10,44,66,"SINGLEBACK","3x1",12.5333333333333,"0-3 min","visitante",1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,"NE",FALSE
"231",2022101601,3,1,10,40,70,"SINGLEBACK","3x1",7.03333333333333,"6-9 min","visitante",1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,11,"rival",FALSE
"232",2022091106,1,2,17,47,63,"SINGLEBACK","2x2",0.1,"12-15 min","visitante",1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,"rival",FALSE
"233",2022091806,3,1,15,37,47,"SHOTGUN","2x2",4.63333333333333,"9-12 min","visitante",1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,"NE",TRUE
"234",2022091806,3,2,5,30,40,"SHOTGUN","3x1",14.5166666666667,"0-3 min","visitante",1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,"NE",TRUE
"235",2022091806,4,1,10,28,82,"SHOTGUN","3x1",14.8333333333333,"0-3 min","visitante",0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,"NE",TRUE
"236",2022092505,3,1,10,25,35,"SINGLEBACK","2x2",4.68333333333333,"9-12 min","local",1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-8,"NE",FALSE
"237",2022110605,4,1,10,32,78,"SINGLEBACK","3x1",8.5,"6-9 min","local",0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,16,"NE",FALSE
"238",2022110605,3,2,5,38,48,"SHOTGUN","2x1",7.26666666666667,"6-9 min","local",0,1,0,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,10,"NE",FALSE
"239",2022103007,1,1,10,25,35,"SINGLEBACK","2x1",8.23333333333333,"6-9 min","visitante",0,1,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,-3,"NE",FALSE
"240",2022092505,3,1,10,21,31,"SINGLEBACK","2x2",8.56666666666667,"6-9 min","local",1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,"NE",FALSE
"241",2022103007,1,3,11,46,64,"SHOTGUN","3x1",13.3833333333333,"0-3 min","visitante",0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,"rival",TRUE
