"","gameId2022091200","gameId2022091810","gameId2022092513","gameId2022100212","gameId2022100600","gameId2022101700","gameId2022102307","gameId2022103000","quarter","down","yardsToGo","yardlineNumber","absoluteYardlineNumber","offenseFormationEMPTY","offenseFormationI_FORM","offenseFormationJUMBO","offenseFormationPISTOL","offenseFormationSHOTGUN","offenseFormationSINGLEBACK","offenseFormationWILDCAT","receiverAlignment2x0","receiverAlignment2x1","receiverAlignment2x2","receiverAlignment3x1","receiverAlignment3x2","receiverAlignment4x1","gameClock_mod","timeCategory0.3.min","timeCategory12.15.min","timeCategory3.6.min","timeCategory6.9.min","timeCategory9.12.min","estadiolocal","estadiovisitante","nflId_38605","nflId_41369","nflId_42721","nflId_44832","nflId_46109","nflId_47824","nflId_48096","nflId_52423","nflId_52491","nflId_53464","nflId_53527","nflId_44987","nflId_52454","nflId_52660","nflId_52526","nflId_42358","nflId_46461","nflId_43384","nflId_52766","nflId_54627","nflId_48094","nflId_48318","nflId_54545","nflId_40129","nflId_41296","nflId_48090","nflId_54636","diferencia","yardlineSide_modcentro","yardlineSide_modDEN","yardlineSide_modrival","isDropback"
"77",0,0,0,0,1,0,0,0,0,0,0.375,0.244897959183673,0.122448979591837,0,0,0,0,0,1,0,0,0,0,1,0,0,0.277591973244147,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.764705882352941,0,1,0,0
"78",0,0,0,0,1,0,0,0,0.75,0.333333333333333,0.458333333333333,0.775510204081633,0.612244897959184,0,0,0,0,1,0,0,0,0,1,0,0,0,0.219620958751394,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.764705882352941,0,0,1,0
"79",0,0,1,0,0,0,0,0,0.25,0.666666666666667,0.625,0.673469387755102,0.336734693877551,1,0,0,0,0,0,0,0,0,0,0,1,0,0.216276477146042,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0.352941176470588,0,0,1,1
"80",0,1,0,0,0,0,0,0,0.25,0,0.375,0.551020408163265,0.724489795918367,0,0,0,0,0,1,0,0,0,0,1,0,0,0.440356744704571,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0.411764705882353,0,1,0,0
"81",0,0,0,1,0,0,0,0,0.75,0,0.375,0.489795918367347,0.755102040816326,1,0,0,0,0,0,0,0,0,0,0,1,0,0.132664437012263,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0588235294117647,0,1,0,1
"82",0,0,0,0,0,1,0,0,0.75,0.333333333333333,0.333333333333333,0.571428571428571,0.714285714285714,0,0,0,0,1,0,0,0,0,0,1,0,0,0.648829431438127,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0.588235294117647,0,0,1,1
"83",0,1,0,0,0,0,0,0,0,0.333333333333333,0.208333333333333,0.877551020408163,0.438775510204082,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0278706800445931,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0.588235294117647,0,1,0,0
"84",0,0,0,0,0,0,0,1,0.25,0.333333333333333,0.0416666666666667,0.918367346938776,0.540816326530612,0,0,0,0,1,0,0,0,0,0,1,0,0,0.516164994425864,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
"85",1,0,0,0,0,0,0,0,0.25,0.333333333333333,0.416666666666667,0.469387755102041,0.23469387755102,0,0,0,0,1,0,0,0,0,1,0,0,0,0.435897435897436,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.176470588235294,0,1,0,1
"86",0,1,0,0,0,0,0,0,0,0,0.375,0.877551020408163,0.561224489795918,0,1,0,0,0,0,0,0,1,0,0,0,0,0.399108138238573,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.588235294117647,0,0,1,1
"87",0,0,0,0,1,0,0,0,0.5,0.333333333333333,0.375,0.183673469387755,0.0918367346938776,0,0,0,0,1,0,0,0,0,1,0,0,0,0.356744704570792,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.588235294117647,0,0,1,1
"88",0,0,0,0,0,1,0,0,1,0,0.375,0.489795918367347,0.755102040816326,0,0,0,0,1,0,0,0,0,0,1,0,0,0.665551839464883,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.588235294117647,0,1,0,0
"89",0,0,0,0,0,0,0,1,0,0.333333333333333,0.333333333333333,0.510204081632653,0.255102040816327,0,0,0,1,0,0,0,0,1,0,0,0,0,0.478260869565217,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.176470588235294,0,1,0,0
"90",0,0,0,0,0,0,1,0,0,0.333333333333333,0.333333333333333,0.510204081632653,0.255102040816327,0,0,0,0,1,0,0,0,0,0,1,0,0,0.462653288740245,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.176470588235294,0,1,0,1
"91",0,1,0,0,0,0,0,0,0.5,0.333333333333333,0.625,0.36734693877551,0.816326530612245,1,0,0,0,0,0,0,0,0,0,0,1,0,0.918617614269788,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0.588235294117647,0,1,0,1
"92",0,1,0,0,0,0,0,0,0.5,0.333333333333333,0.0833333333333333,0.73469387755102,0.36734693877551,0,0,0,0,0,1,0,0,0,1,0,0,0,0.33221850613155,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.411764705882353,0,0,1,0
"93",0,0,0,0,0,0,1,0,0,0,0.375,0.877551020408163,0.561224489795918,0,0,0,0,0,1,0,0,0,0,1,0,0,0.317725752508361,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0.176470588235294,0,0,1,0
"94",0,0,0,0,0,0,1,0,0.75,0,0.375,0.73469387755102,0.36734693877551,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0702341137123746,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0.176470588235294,0,1,0,1
"95",0,0,1,0,0,0,0,0,0.5,0.666666666666667,0.541666666666667,0.408163265306122,0.204081632653061,0,0,0,0,1,0,0,0,0,0,1,0,0,0.938684503901895,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0.352941176470588,0,1,0,1
"96",0,1,0,0,0,0,0,0,0.75,0,0.375,0.428571428571429,0.785714285714286,0,0,0,0,0,1,0,0,0,1,0,0,0,0.846153846153846,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0.411764705882353,0,0,1,1
"97",0,0,0,0,0,0,1,0,0.75,0,0.375,0.979591836734694,0.510204081632653,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0557413600891862,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0.176470588235294,0,0,1,1
"98",1,0,0,0,0,0,0,0,0.5,0.333333333333333,0.416666666666667,0.204081632653061,0.897959183673469,0,0,0,0,1,0,0,0,1,0,0,0,0,0.608695652173913,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0.352941176470588,0,0,1,1
"99",0,0,0,0,1,0,0,0,0.25,0.333333333333333,0.583333333333333,0.714285714285714,0.357142857142857,1,0,0,0,0,0,0,0,0,0,0,1,0,0.783723522853958,0,0,1,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.764705882352941,0,0,1,1
"100",0,0,1,0,0,0,0,0,0.25,0,0.375,0.244897959183673,0.877551020408163,0,0,0,0,0,1,0,0,0,1,0,0,0,0.53288740245262,0,0,0,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.352941176470588,0,1,0,0
"101",0,0,0,0,0,1,0,0,0.25,0.333333333333333,0.333333333333333,0.163265306122449,0.0816326530612245,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0100334448160535,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.588235294117647,0,0,1,1
"102",0,0,0,0,0,0,1,0,0.25,0.666666666666667,0.25,0.979591836734694,0.489795918367347,0,0,0,0,1,0,0,0,0,1,0,0,0,0.909698996655518,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0.529411764705882,0,0,1,1
"103",1,0,0,0,0,0,0,0,0.5,0,0.125,0.0612244897959184,0.969387755102041,0,0,0,0,0,1,0,0,0,1,0,0,0,0.306577480490524,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0.352941176470588,0,0,1,0
"104",1,0,0,0,0,0,0,0,0.5,0.333333333333333,0.375,0.63265306122449,0.683673469387755,0,0,0,0,1,0,0,0,1,0,0,0,0,0.360089186176143,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0.352941176470588,0,0,1,0
"105",0,0,0,0,0,1,0,0,0,0,0.375,0.306122448979592,0.153061224489796,0,0,0,0,1,0,0,0,0,0,1,0,0,0.364548494983278,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0.764705882352941,0,1,0,1
"106",0,0,0,0,1,0,0,0,0.25,0,0.375,0.857142857142857,0.428571428571429,0,0,0,0,1,0,0,0,0,1,0,0,0,0.93422519509476,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0.764705882352941,0,0,1,1
"107",0,0,0,1,0,0,0,0,0.25,0.333333333333333,0,0.673469387755102,0.663265306122449,0,0,0,0,0,1,0,0,0,0,1,0,0,0.166109253065775,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.235294117647059,0,1,0,0
"108",0,0,0,0,0,1,0,0,0,0,0.375,0.755102040816326,0.622448979591837,0,0,0,0,1,0,0,0,0,1,0,0,0,0.620958751393534,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.588235294117647,0,0,1,1
"109",0,0,0,0,0,1,0,0,0,0.666666666666667,0,0.571428571428571,0.714285714285714,0,0,0,0,1,0,0,0,0,0,1,0,0,0.536231884057971,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0.588235294117647,0,0,1,1
"110",0,0,0,1,0,0,0,0,0.75,1,0.166666666666667,0.591836734693878,0.704081632653061,0,0,0,0,1,0,0,0,0,0,1,0,0,0.112597547380156,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.0588235294117647,0,1,0,1
"111",0,0,1,0,0,0,0,0,0.5,0,0.375,0.714285714285714,0.357142857142857,0,0,0,0,1,0,0,0,0,1,0,0,0,0.530657748049052,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.470588235294118,0,1,0,1
"112",0,0,1,0,0,0,0,0,0.25,0.666666666666667,0.0833333333333333,0.387755102040816,0.806122448979592,0,0,0,0,1,0,0,0,0,0,1,0,0,0.439241917502787,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0.352941176470588,0,1,0,1
"113",0,0,0,0,1,0,0,0,0.75,1,0,0.551020408163265,0.724489795918367,0,0,0,0,1,0,0,0,0,1,0,0,0,0.208472686733556,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.764705882352941,0,0,1,1
"114",0,0,0,0,1,0,0,0,0.5,0,0.375,0.489795918367347,0.755102040816326,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.764705882352941,0,1,0,1
"115",0,0,0,0,0,1,0,0,0.25,0.666666666666667,0.333333333333333,0.163265306122449,0.0816326530612245,0,0,0,0,1,0,0,0,0,0,1,0,0,0.00557413600891862,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.588235294117647,0,0,1,1
"116",1,0,0,0,0,0,0,0,0.5,0.666666666666667,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.206243032329989,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.352941176470588,0,0,1,0
"117",0,0,0,0,1,0,0,0,0,0,0.375,0.244897959183673,0.877551020408163,0,0,0,0,1,0,0,0,0,1,0,0,0,0.684503901895206,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.588235294117647,0,0,1,1
"118",0,0,0,1,0,0,0,0,0.25,0,0.375,0.489795918367347,0.755102040816326,0,0,0,0,0,1,0,0,0,1,0,0,0,0.214046822742475,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.235294117647059,0,1,0,0
"119",0,1,0,0,0,0,0,0,0,0,0.375,0.938775510204082,0.530612244897959,0,0,0,0,0,1,0,0,0,1,0,0,0,0.784838350055741,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.588235294117647,0,0,1,0
"120",0,0,0,0,0,0,1,0,0,0.333333333333333,0.0416666666666667,0.0204081632653061,0.989795918367347,0,0,0,0,0,1,0,0,0,1,0,0,0,0.10479375696767,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.176470588235294,0,0,1,0
"121",0,0,0,0,1,0,0,0,0.75,0,0.375,0.36734693877551,0.816326530612245,0,0,0,0,0,1,0,0,0,1,0,0,0,0.160535117056856,0,1,0,0,0,1,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.764705882352941,0,0,1,1
"122",0,0,1,0,0,0,0,0,0.5,0.666666666666667,0.5,0.0408163265306122,0.0204081632653061,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0468227424749164,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0.470588235294118,0,1,0,1
"123",0,0,0,0,0,0,0,1,0,0.333333333333333,0.375,0.428571428571429,0.214285714285714,0,0,0,1,0,0,0,0,0,1,0,0,0,0.988851727982163,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0.588235294117647,0,1,0,0
"124",1,0,0,0,0,0,0,0,0,0.333333333333333,0.583333333333333,0.448979591836735,0.224489795918367,0,0,0,0,0,1,0,0,0,1,0,0,0,0.559643255295429,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.176470588235294,0,0,1,0
"125",0,0,0,0,0,0,0,1,0.75,0.333333333333333,0.375,0.693877551020408,0.653061224489796,0,1,0,0,0,0,0,0,1,0,0,0,0,0.096989966555184,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0.823529411764706,0,0,1,0
"126",0,0,0,0,1,0,0,0,0.5,0.333333333333333,0.375,0.693877551020408,0.653061224489796,0,0,0,0,1,0,0,0,0,1,0,0,0,0.9520624303233,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.764705882352941,0,1,0,1
"127",0,0,0,0,0,0,0,1,0.25,0.333333333333333,0.375,0.387755102040816,0.806122448979592,0,0,0,0,1,0,0,0,0,0,1,0,0,0.839464882943144,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0.176470588235294,0,1,0,0
"128",1,0,0,0,0,0,0,0,0.75,0,0.375,0.387755102040816,0.806122448979592,0,0,0,0,0,1,0,0,0,0,1,0,0,0.855072463768116,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.352941176470588,0,1,0,1
"129",0,0,0,0,1,0,0,0,0.25,0,0.375,0.918367346938776,0.540816326530612,0,0,0,0,0,1,0,0,0,0,1,0,0,0.964325529542921,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0.764705882352941,0,1,0,1
"130",0,1,0,0,0,0,0,0,0,0,0.375,0.142857142857143,0.0714285714285714,0,0,0,0,0,1,0,0,0,0,1,0,0,0.898550724637681,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.588235294117647,0,1,0,0
"131",0,0,0,1,0,0,0,0,0.25,0,0.375,0.959183673469388,0.479591836734694,0,1,0,0,0,0,0,0,1,0,0,0,0,0.782608695652174,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.411764705882353,0,0,1,0
"132",0,0,1,0,0,0,0,0,0.75,0,0.375,0.653061224489796,0.673469387755102,0,0,0,0,1,0,0,0,0,1,0,0,0,0.559643255295429,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.294117647058824,0,1,0,1
"133",0,0,0,0,0,1,0,0,0.5,0,0.375,0.693877551020408,0.653061224489796,0,0,0,0,1,0,0,0,0,1,0,0,0,0.520624303232999,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.588235294117647,0,1,0,0
"134",0,0,1,0,0,0,0,0,0.75,0,0.375,0.836734693877551,0.581632653061224,0,0,0,0,0,1,0,0,0,1,0,0,0,0.137123745819398,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.647058823529412,0,1,0,0
"135",0,0,0,0,0,0,1,0,0,0,0.375,0.326530612244898,0.163265306122449,0,0,0,0,0,1,0,0,0,0,1,0,0,0.974358974358974,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0.588235294117647,0,1,0,0
"136",0,1,0,0,0,0,0,0,0.75,0.333333333333333,0.583333333333333,0.653061224489796,0.326530612244898,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0813823857302118,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"137",0,0,0,0,1,0,0,0,0.25,0.333333333333333,0.625,0.918367346938776,0.540816326530612,1,0,0,0,0,0,0,0,0,0,0,1,0,0.298773690078038,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.941176470588235,0,1,0,1
"138",1,0,0,0,0,0,0,0,0.5,0.666666666666667,0.333333333333333,0.163265306122449,0.918367346938776,0,0,0,0,1,0,0,0,0,1,0,0,0,0.559643255295429,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0.352941176470588,0,0,1,1
"139",0,0,0,0,0,1,0,0,0,0,0.375,0.530612244897959,0.26530612244898,1,0,0,0,0,0,0,0,0,0,0,1,0,0.267558528428094,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0.764705882352941,0,1,0,1
"140",1,0,0,0,0,0,0,0,0.25,0.666666666666667,0.291666666666667,0.918367346938776,0.459183673469388,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0501672240802676,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.176470588235294,0,1,0,1
"141",0,0,0,0,1,0,0,0,0,0.333333333333333,0.25,0.306122448979592,0.153061224489796,0,0,0,0,0,1,0,0,0,0,1,0,0,0.232998885172798,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.764705882352941,0,1,0,1
"142",0,0,0,0,0,1,0,0,0,0,0.375,0.755102040816326,0.377551020408163,0,1,0,0,0,0,0,0,1,0,0,0,0,0.683389074693423,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.588235294117647,0,1,0,1
"143",0,0,0,0,0,0,1,0,0,0.333333333333333,0.25,0.387755102040816,0.193877551020408,0,0,0,0,0,1,0,0,0,1,0,0,0,0.939799331103679,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0.588235294117647,0,1,0,1
"144",1,0,0,0,0,0,0,0,0.25,0,0.375,0.877551020408163,0.438775510204082,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0958751393534002,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.176470588235294,0,1,0,1
"145",0,0,1,0,0,0,0,0,0.25,0,0.375,1,0.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0992196209587514,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0.352941176470588,1,0,0,1
"146",0,1,0,0,0,0,0,0,0.75,0.333333333333333,0.416666666666667,0.510204081632653,0.255102040816327,0,0,0,0,1,0,0,0,0,1,0,0,0,0.507246376811594,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0.823529411764706,0,1,0,1
"147",0,0,0,0,0,0,1,0,0,0,0.375,0.714285714285714,0.357142857142857,0,1,0,0,0,0,0,0,1,0,0,0,0,0.862876254180602,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0.588235294117647,0,1,0,0
"148",0,0,0,0,0,0,1,0,0,0.666666666666667,0.375,0.775510204081633,0.387755102040816,0,0,0,0,1,0,0,0,0,0,1,0,0,0.594202898550725,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0.588235294117647,0,1,0,1
"149",0,0,0,0,0,0,0,1,0.5,0.333333333333333,0.208333333333333,0.469387755102041,0.76530612244898,0,0,0,0,1,0,0,0,0,1,0,0,0,0.561872909698997,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0.411764705882353,0,1,0,1
"150",0,0,0,0,0,0,0,1,0.25,0.666666666666667,0,0.714285714285714,0.357142857142857,0,1,0,0,0,0,0,0,1,0,0,0,0,0.396878483835006,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
"151",1,0,0,0,0,0,0,0,0.75,0.666666666666667,0.0833333333333333,0.163265306122449,0.0816326530612245,0,0,0,0,1,0,0,0,0,1,0,0,0,0.472686733556299,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.352941176470588,0,0,1,1
"152",0,0,0,0,0,1,0,0,0.75,0,0.375,0.775510204081633,0.387755102040816,0,0,0,0,1,0,0,0,0,0,1,0,0,0.224080267558528,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.588235294117647,0,1,0,0
"153",0,0,0,1,0,0,0,0,0.75,0.333333333333333,0.25,0.836734693877551,0.581632653061224,0,0,0,0,1,0,0,0,0,1,0,0,0,0.525083612040134,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0588235294117647,0,1,0,1
"154",0,0,0,0,1,0,0,0,0,0.666666666666667,0.25,0.306122448979592,0.153061224489796,0,0,0,0,1,0,0,0,0,0,1,0,0,0.225195094760312,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.764705882352941,0,1,0,1
"155",1,0,0,0,0,0,0,0,0.75,0.666666666666667,0.125,0.510204081632653,0.744897959183674,0,0,0,0,1,0,0,0,0,0,1,0,0,0.762541806020067,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.352941176470588,0,1,0,1
"156",0,0,0,0,0,0,1,0,0.75,0.333333333333333,0,0.673469387755102,0.336734693877551,0,0,0,0,1,0,0,0,0,1,0,0,0,0.298773690078038,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0.176470588235294,0,1,0,0
