"","gameId2022091110","gameId2022091811","gameId2022092510","gameId2022100203","gameId2022100911","gameId2022101609","gameId2022102000","gameId2022103005","gameId2022110608","quarter","down","yardsToGo","yardlineNumber","absoluteYardlineNumber","offenseFormationEMPTY","offenseFormationI_FORM","offenseFormationPISTOL","offenseFormationSHOTGUN","offenseFormationSINGLEBACK","offenseFormationWILDCAT","receiverAlignment1x1","receiverAlignment2x1","receiverAlignment2x2","receiverAlignment3x1","receiverAlignment3x2","receiverAlignment4x1","gameClock_mod","timeCategory0.3.min","timeCategory12.15.min","timeCategory3.6.min","timeCategory6.9.min","timeCategory9.12.min","estadiolocal","estadiovisitante","nflId_37077","nflId_37130","nflId_38779","nflId_39983","nflId_42367","nflId_44917","nflId_44949","nflId_46103","nflId_47784","nflId_47808","nflId_48646","nflId_42398","nflId_43845","nflId_52630","nflId_47845","nflId_42476","nflId_47980","nflId_52480","nflId_52778","nflId_54680","nflId_39965","nflId_46526","nflId_54520","nflId_53478","nflId_54666","nflId_46293","nflId_39973","nflId_46090","nflId_43808","nflId_47821","diferencia","yardlineSide_modARI","yardlineSide_modcentro","yardlineSide_modrival","isDropback"
"75",0,1,0,0,0,0,0,0,0,0.25,0,0.346153846153846,0.183673469387755,0.09375,0,0,0,1,0,0,0,0,1,0,0,0,0.457079152731327,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.270833333333333,1,0,0,1
"76",0,0,0,0,0,0,1,0,0,0,0,0.346153846153846,0.346938775510204,0.84375,0,0,0,1,0,0,0,0,1,0,0,0,0.0535117056856187,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.541666666666667,0,0,1,0
"77",0,0,0,0,0,1,0,0,0,0,0,0.346153846153846,0.73469387755102,0.375,0,0,0,0,1,0,0,0,0,1,0,0,0.150501672240803,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.625,0,0,1,0
"78",1,0,0,0,0,0,0,0,0,0.5,0.333333333333333,0.346153846153846,0.489795918367347,0.770833333333333,0,0,0,1,0,0,0,0,0,1,0,0,0.652173913043478,0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145833333333333,1,0,0,0
"79",1,0,0,0,0,0,0,0,0,0.25,0.333333333333333,0.153846153846154,0.73469387755102,0.375,0,0,0,1,0,0,0,0,0,1,0,0,0.0557413600891862,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354166666666667,0,0,1,1
"80",0,0,1,0,0,0,0,0,0,0.75,0.666666666666667,0.0384615384615385,0.408163265306122,0.208333333333333,0,0,0,1,0,0,0,0,0,1,0,0,0.375696767001115,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.395833333333333,1,0,0,0
"81",1,0,0,0,0,0,0,0,0,0.25,0,0.346153846153846,0.836734693877551,0.427083333333333,0,0,0,1,0,0,0,1,0,0,0,0,0.0613154960981048,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354166666666667,0,0,1,1
"82",0,0,0,0,1,0,0,0,0,0.75,0.333333333333333,0.269230769230769,0.836734693877551,0.59375,0,0,0,1,0,0,0,0,0,1,0,0,0.0858416945373467,0,1,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.5625,1,0,0,1
"83",0,0,0,0,0,0,0,1,0,0.5,0,0.346153846153846,0.591836734693878,0.302083333333333,0,0,0,1,0,0,0,0,0,1,0,0,0.272017837235229,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0.395833333333333,1,0,0,1
"84",0,0,0,0,0,1,0,0,0,0.75,0,0.346153846153846,0.612244897959184,0.708333333333333,1,0,0,0,0,0,0,0,0,0,0,1,0.771460423634337,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.416666666666667,0,0,1,1
"85",0,0,1,0,0,0,0,0,0,0.75,0,0.346153846153846,0.938775510204082,0.479166666666667,0,0,0,1,0,0,0,0,1,0,0,0,0.926421404682274,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.395833333333333,1,0,0,1
"86",0,0,1,0,0,0,0,0,0,0.75,0,0.346153846153846,0.63265306122449,0.697916666666667,0,0,0,1,0,0,0,0,0,1,0,0,0.865105908584169,1,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.395833333333333,0,0,1,0
"87",0,0,1,0,0,0,0,0,0,0,0,0.346153846153846,0.755102040816326,0.635416666666667,0,0,1,0,0,0,0,0,0,1,0,0,0.21850613154961,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.416666666666667,1,0,0,1
"88",0,0,0,1,0,0,0,0,0,0.25,0.666666666666667,0.192307692307692,0.73469387755102,0.375,0,0,0,1,0,0,0,0,0,1,0,0,0.635451505016722,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.479166666666667,1,0,0,1
"89",0,0,0,0,0,0,1,0,0,0.5,0.333333333333333,0,0.571428571428571,0.291666666666667,0,0,0,1,0,0,0,0,0,1,0,0,0.153846153846154,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0.854166666666667,0,0,1,1
"90",0,0,0,0,0,0,0,0,1,0.75,1,0.538461538461538,0.408163265306122,0.208333333333333,1,0,0,0,0,0,0,0,0,0,1,0,0.0691192865105908,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0.416666666666667,1,0,0,1
"91",0,0,0,0,0,0,1,0,0,0,0,0.346153846153846,0.73469387755102,0.375,0,0,0,1,0,0,0,0,0,1,0,0,0.0958751393534002,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.541666666666667,1,0,0,0
"92",0,0,0,0,1,0,0,0,0,0.25,0,0.346153846153846,0.63265306122449,0.322916666666667,0,0,0,1,0,0,0,0,0,1,0,0,0.426978818283166,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.333333333333333,0,0,1,0
"93",0,0,1,0,0,0,0,0,0,0.75,0.333333333333333,0.346153846153846,0.244897959183673,0.125,0,0,0,1,0,0,0,0,1,0,0,0,0.406911928651059,0,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.395833333333333,1,0,0,1
"94",0,0,0,0,0,0,1,0,0,0.5,0,0.346153846153846,0.755102040816326,0.385416666666667,0,0,0,1,0,0,0,0,1,0,0,0,0.176142697881828,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0.854166666666667,0,0,1,1
"95",0,0,0,0,0,0,0,1,0,0.5,0,0.269230769230769,0.142857142857143,0.947916666666667,0,0,0,1,0,0,0,0,1,0,0,0,0.617614269788183,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0.541666666666667,0,0,1,1
"96",0,0,0,0,0,0,0,1,0,0.25,0,0.346153846153846,0.551020408163265,0.28125,0,0,0,1,0,0,0,0,0,1,0,0,0.240802675585284,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0.395833333333333,1,0,0,0
"97",0,0,1,0,0,0,0,0,0,0.5,0.333333333333333,0.346153846153846,0.489795918367347,0.770833333333333,0,0,0,1,0,0,0,1,0,0,0,0,0.00780379041248606,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.395833333333333,1,0,0,1
"98",0,0,0,0,1,0,0,0,0,0.25,0.666666666666667,0.230769230769231,0.551020408163265,0.739583333333333,0,0,0,1,0,0,0,0,0,1,0,0,0.63768115942029,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.333333333333333,1,0,0,1
"99",0,0,0,0,1,0,0,0,0,0.5,0.333333333333333,0.692307692307692,0.306122448979592,0.15625,0,0,0,1,0,0,0,0,1,0,0,0,0.590858416945373,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.479166666666667,1,0,0,0
"100",0,0,0,0,0,0,0,0,1,0.75,0.666666666666667,0.346153846153846,0.857142857142857,0.4375,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0.5625,1,0,0,1
"101",0,1,0,0,0,0,0,0,0,1,0.666666666666667,0.153846153846154,0.816326530612245,0.416666666666667,0,0,0,1,0,0,0,0,0,1,0,0,0.423634336677815,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.625,0,0,1,0
"102",0,0,0,0,1,0,0,0,0,0.5,0,0.346153846153846,0.693877551020408,0.354166666666667,0,0,1,0,0,0,0,1,0,0,0,0,0.509476031215162,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.479166666666667,1,0,0,1
"103",0,0,0,1,0,0,0,0,0,0.25,0.666666666666667,0.0769230769230769,0.73469387755102,0.645833333333333,0,0,0,1,0,0,0,0,0,1,0,0,0.338907469342252,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.479166666666667,0,0,1,1
"104",1,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0.938775510204082,0.479166666666667,0,0,0,1,0,0,0,0,1,0,0,0,0.0880713489409142,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,1,0,0,0
"105",0,0,1,0,0,0,0,0,0,0,0.333333333333333,0.192307692307692,0.836734693877551,0.59375,1,0,0,0,0,0,0,0,0,0,1,0,0.177257525083612,0,1,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.416666666666667,1,0,0,1
"106",0,0,0,0,1,0,0,0,0,0.75,0,0.346153846153846,0.795918367346939,0.614583333333333,0,0,0,1,0,0,0,0,1,0,0,0,0.0914158305462653,0,1,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.5625,1,0,0,1
"107",0,0,0,0,0,0,0,0,1,0.75,0.333333333333333,0.192307692307692,0.102040816326531,0.96875,0,0,0,1,0,0,0,0,0,1,0,0,0.236343366778149,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0.416666666666667,0,0,1,1
"108",0,0,0,0,0,0,0,0,1,0.75,0.666666666666667,0.153846153846154,0.816326530612245,0.604166666666667,0,0,0,1,0,0,0,0,1,0,0,0,0.352285395763657,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0.416666666666667,0,0,1,0
"109",0,0,0,1,0,0,0,0,0,0.5,0.666666666666667,0.0384615384615385,0.0204081632653061,0.0104166666666667,0,0,0,1,0,0,0,0,1,0,0,0,0.516164994425864,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.479166666666667,0,0,1,1
"110",0,0,1,0,0,0,0,0,0,0.25,0.666666666666667,0.153846153846154,0.0816326530612245,0.979166666666667,0,0,0,1,0,0,0,0,1,0,0,0,0.127090301003344,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.354166666666667,0,0,1,1
"111",0,1,0,0,0,0,0,0,0,1,0,0.538461538461538,0.979591836734694,0.520833333333333,0,0,0,1,0,0,0,0,1,0,0,0,0.509476031215162,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.625,1,0,0,1
"112",0,1,0,0,0,0,0,0,0,1,0.333333333333333,0.269230769230769,0.755102040816326,0.635416666666667,0,0,0,1,0,0,0,0,0,1,0,0,0.552954292084727,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.625,1,0,0,1
"113",0,0,0,0,0,0,0,1,0,0,0.333333333333333,0.0769230769230769,0.755102040816326,0.385416666666667,0,0,0,1,0,0,0,1,0,0,0,0,0.560758082497213,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0.479166666666667,0,0,1,0
"114",0,0,1,0,0,0,0,0,0,0.5,0,0.346153846153846,0.489795918367347,0.770833333333333,0,0,0,1,0,0,0,0,1,0,0,0,0.735785953177258,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.479166666666667,1,0,0,0
"115",0,0,0,0,0,0,1,0,0,0.75,0,0.346153846153846,0.714285714285714,0.364583333333333,0,0,0,1,0,0,0,0,1,0,0,0,0.740245261984392,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0.854166666666667,1,0,0,0
"116",0,0,0,1,0,0,0,0,0,0.25,0,0.346153846153846,0.346938775510204,0.177083333333333,0,0,0,1,0,0,0,0,0,1,0,0,0.808249721293199,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.479166666666667,1,0,0,0
"117",0,1,0,0,0,0,0,0,0,1,1,0,0.73469387755102,0.375,0,0,0,1,0,0,0,0,1,0,0,0,0.37123745819398,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.625,0,0,1,1
"118",1,0,0,0,0,0,0,0,0,0.75,0,0.346153846153846,0.408163265306122,0.208333333333333,0,0,0,1,0,0,0,0,0,1,0,0,0.114827201783724,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.145833333333333,1,0,0,0
"119",0,1,0,0,0,0,0,0,0,0.75,1,0,0.204081632653061,0.104166666666667,0,0,0,0,1,0,0,0,0,1,0,0,0.840579710144928,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.291666666666667,0,0,1,1
"120",0,0,0,0,1,0,0,0,0,0.75,0.666666666666667,0,0.591836734693878,0.71875,0,0,0,1,0,0,0,0,0,1,0,0,0.861761426978818,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.479166666666667,1,0,0,0
"121",0,0,0,0,0,0,0,1,0,0.75,0.333333333333333,0.269230769230769,0.204081632653061,0.104166666666667,0,0,0,1,0,0,0,0,1,0,0,0,0.888517279821628,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0.520833333333333,0,0,1,1
"122",0,0,1,0,0,0,0,0,0,0.25,0.666666666666667,0.384615384615385,0.571428571428571,0.291666666666667,0,0,0,1,0,0,0,0,0,1,0,0,0.656633221850613,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.354166666666667,1,0,0,1
"123",0,0,0,0,0,0,0,1,0,0.5,0,0.346153846153846,0.795918367346939,0.614583333333333,0,0,0,1,0,0,0,0,1,0,0,0,0.678929765886288,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0.541666666666667,0,0,1,0
"124",0,0,0,0,1,0,0,0,0,0.25,0.666666666666667,0.0769230769230769,0.489795918367347,0.25,1,0,0,0,0,0,0,0,0,0,1,0,0.367892976588629,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.333333333333333,0,0,1,1
"125",0,1,0,0,0,0,0,0,0,0,0,0.346153846153846,0.489795918367347,0.770833333333333,0,0,0,1,0,0,0,0,0,1,0,0,0.355629877369008,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.479166666666667,1,0,0,1
"126",0,0,0,1,0,0,0,0,0,0,0,0.346153846153846,0.36734693877551,0.1875,0,0,0,1,0,0,0,0,0,1,0,0,0.634336677814939,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.625,0,0,1,0
"127",0,0,1,0,0,0,0,0,0,0.25,0,0.346153846153846,0.26530612244898,0.885416666666667,0,0,0,1,0,0,0,0,1,0,0,0,0.299888517279822,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.354166666666667,0,0,1,1
"128",1,0,0,0,0,0,0,0,0,0.75,0,0.346153846153846,0.959183673469388,0.53125,0,0,0,1,0,0,0,0,0,1,0,0,0.498327759197324,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208333333333333,0,0,1,0
"129",0,1,0,0,0,0,0,0,0,0.5,0.333333333333333,0.346153846153846,0.816326530612245,0.416666666666667,0,0,0,1,0,0,0,0,1,0,0,0,0.935340022296544,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.208333333333333,1,0,0,1
"130",0,0,0,0,0,0,0,0,1,0.5,0.333333333333333,0.346153846153846,0.591836734693878,0.71875,0,0,0,1,0,0,0,0,0,1,0,0,0.139353400222965,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0.5625,1,0,0,0
"131",0,0,1,0,0,0,0,0,0,0.75,0,0.346153846153846,0.36734693877551,0.833333333333333,1,0,0,0,0,0,0,0,0,0,1,0,0.112597547380156,0,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.395833333333333,0,0,1,1
"132",0,0,0,0,0,0,1,0,0,0.75,0.333333333333333,0.192307692307692,0.877551020408163,0.572916666666667,0,0,0,1,0,0,0,0,0,1,0,0,0.196209587513935,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0.854166666666667,0,0,1,0
"133",0,0,1,0,0,0,0,0,0,0.5,0,0.346153846153846,0.877551020408163,0.447916666666667,0,0,0,1,0,0,0,0,0,1,0,0,0.512820512820513,0,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.479166666666667,0,0,1,1
"134",0,1,0,0,0,0,0,0,0,0.75,0.333333333333333,0.5,0.693877551020408,0.354166666666667,1,0,0,0,0,0,0,0,0,0,1,0,0.626532887402453,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.291666666666667,0,0,1,1
"135",0,0,0,0,0,0,0,0,1,0.75,0,0.346153846153846,0.510204081632653,0.260416666666667,0,0,0,1,0,0,0,0,0,1,0,0,0.140468227424749,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0.416666666666667,1,0,0,1
"136",0,0,0,1,0,0,0,0,0,0.75,0.333333333333333,0.692307692307692,0.36734693877551,0.833333333333333,0,0,0,1,0,0,0,0,0,1,0,0,0.901895206243032,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.625,0,0,1,0
"137",0,0,0,0,0,0,0,1,0,0,0.666666666666667,0.230769230769231,0.510204081632653,0.260416666666667,0,0,0,1,0,0,0,0,1,0,0,0,0.412486064659978,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0.479166666666667,0,0,1,1
"138",0,0,1,0,0,0,0,0,0,0.25,0,0.346153846153846,0.530612244897959,0.75,0,0,0,1,0,0,0,0,1,0,0,0,0.382385730211817,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.354166666666667,0,0,1,0
"139",1,0,0,0,0,0,0,0,0,0.5,0,0.346153846153846,0.489795918367347,0.770833333333333,0,0,0,1,0,0,0,0,0,1,0,0,0.659977703455964,0,0,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145833333333333,1,0,0,1
"140",0,0,0,0,0,1,0,0,0,0,0.333333333333333,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.735785953177258,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.625,0,0,1,0
"141",0,0,0,0,0,0,0,1,0,0.5,0,0.346153846153846,0.857142857142857,0.583333333333333,0,0,0,1,0,0,0,0,1,0,0,0,0.206243032329989,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0.395833333333333,0,0,1,1
"142",0,0,0,0,0,0,1,0,0,0.5,0.333333333333333,0.307692307692308,0.795918367346939,0.614583333333333,1,0,0,0,0,0,0,0,0,0,1,0,0.278706800445931,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0.854166666666667,1,0,0,1
"143",0,0,0,0,0,1,0,0,0,0.75,0.333333333333333,0.115384615384615,0.612244897959184,0.3125,0,0,0,1,0,0,0,0,1,0,0,0,0.858416945373467,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.416666666666667,1,0,0,1
"144",0,0,0,0,0,0,1,0,0,0.5,0.666666666666667,0.0769230769230769,0.918367346938776,0.552083333333333,0,0,0,1,0,0,0,0,1,0,0,0,0.22742474916388,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0.854166666666667,1,0,0,1
"145",0,0,0,0,1,0,0,0,0,0,0.333333333333333,0.153846153846154,0.938775510204082,0.541666666666667,0,0,1,0,0,0,0,0,0,1,0,0,0.21850613154961,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0.479166666666667,0,0,1,0
"146",0,0,0,0,1,0,0,0,0,0.25,0.333333333333333,0.0384615384615385,0.469387755102041,0.239583333333333,0,0,1,0,0,0,0,0,0,1,0,0,0.397993311036789,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.333333333333333,0,0,1,0
"147",0,0,0,0,0,0,1,0,0,0,0.666666666666667,0.153846153846154,0.63265306122449,0.697916666666667,0,0,0,1,0,0,0,0,0,1,0,0,0.736900780379041,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0.479166666666667,0,0,1,1
"148",0,0,1,0,0,0,0,0,0,0.25,0.333333333333333,0.307692307692308,0.244897959183673,0.895833333333333,1,0,0,0,0,0,0,0,0,0,1,0,0.258639910813824,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.354166666666667,0,0,1,1
"149",0,0,0,1,0,0,0,0,0,0.5,0.333333333333333,0.153846153846154,0.877551020408163,0.447916666666667,0,0,0,1,0,0,0,0,0,1,0,0,0.177257525083612,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.625,0,0,1,1
"150",0,0,0,0,0,0,0,1,0,0,0.333333333333333,0.0384615384615385,0.938775510204082,0.541666666666667,0,0,0,1,0,0,0,1,0,0,0,0,0.138238573021182,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0.541666666666667,1,0,0,0
"151",1,0,0,0,0,0,0,0,0,0,0.333333333333333,0.346153846153846,0.755102040816326,0.385416666666667,0,0,0,1,0,0,0,0,1,0,0,0,0.132664437012263,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,1,0,0,1
