"","gameId2022091105","gameId2022091803","gameId2022092502","gameId2022100207","gameId2022100600","gameId2022101603","gameId2022102305","gameId2022103009","gameId2022110605","quarter","down","yardsToGo","yardlineNumber","absoluteYardlineNumber","offenseFormationEMPTY","offenseFormationI_FORM","offenseFormationJUMBO","offenseFormationPISTOL","offenseFormationSHOTGUN","offenseFormationSINGLEBACK","offenseFormationWILDCAT","receiverAlignment1x1","receiverAlignment2x1","receiverAlignment2x2","receiverAlignment3x1","receiverAlignment3x2","receiverAlignment4x1","gameClock_mod","timeCategory0.3.min","timeCategory12.15.min","timeCategory3.6.min","timeCategory6.9.min","timeCategory9.12.min","estadiolocal","estadiovisitante","nflId_33084","nflId_43307","nflId_44792","nflId_46075","nflId_46106","nflId_46275","nflId_47842","nflId_52442","nflId_52449","nflId_52557","nflId_54518","nflId_48118","nflId_53556","nflId_54538","nflId_46173","nflId_53658","nflId_54542","nflId_52620","nflId_38618","nflId_53703","nflId_53677","nflId_46367","nflId_38683","nflId_54979","nflId_53647","nflId_46238","nflId_46172","diferencia","yardlineSide_modcentro","yardlineSide_modIND","yardlineSide_modrival","isDropback"
"76",1,0,0,0,0,0,0,0,0,0,0,0.243243243243243,0.693877551020408,0.333333333333333,0,0,0,0,0,1,0,0,0,0,1,0,0,0.493318485523385,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.774193548387097,0,0,1,0
"77",0,0,0,0,0,1,0,0,0,0.25,0,0.243243243243243,0.836734693877551,0.572916666666667,0,0,0,0,1,0,0,0,0,1,0,0,0,0.714922048997773,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.419354838709677,0,1,0,1
"78",0,0,0,0,0,0,0,1,0,0.25,0,0.243243243243243,0.795918367346939,0.385416666666667,0,0,0,0,1,0,0,0,0,0,1,0,0,0.689309576837416,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.645161290322581,0,1,0,1
"79",0,0,0,0,0,0,0,1,0,0.75,0.666666666666667,0.108108108108108,0.591836734693878,0.28125,0,0,0,0,1,0,0,0,0,0,1,0,0,0.240534521158129,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.967741935483871,0,1,0,1
"80",0,1,0,0,0,0,0,0,0,0.25,0.666666666666667,0.162162162162162,0.938775510204082,0.458333333333333,0,0,0,0,1,0,0,0,0,0,1,0,0,0.82293986636971,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.548387096774194,0,1,0,1
"81",0,0,0,0,0,1,0,0,0,0,0.333333333333333,0.0540540540540541,0.428571428571429,0.78125,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0412026726057906,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0.548387096774194,0,0,1,0
"82",1,0,0,0,0,0,0,0,0,0.75,0,0.243243243243243,0.285714285714286,0.125,0,0,0,0,1,0,0,0,0,1,0,0,0,0.984409799554566,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225806451612903,0,1,0,1
"83",0,0,1,0,0,0,0,0,0,0.25,0.666666666666667,0.162162162162162,0.448979591836735,0.208333333333333,0,0,0,0,1,0,0,0,0,0,1,0,0,0.691536748329621,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.806451612903226,0,0,1,1
"84",0,0,0,0,0,1,0,0,0,0.5,0,0.243243243243243,0.836734693877551,0.40625,0,0,0,0,1,0,0,0,0,0,1,0,0,0.526726057906459,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.516129032258065,0,0,1,0
"85",0,0,0,1,0,0,0,0,0,0.25,0.666666666666667,0.027027027027027,0.653061224489796,0.666666666666667,0,0,0,0,1,0,0,0,0,1,0,0,0,0.417594654788419,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0967741935483871,0,1,0,1
"86",0,0,0,0,1,0,0,0,0,0,0.666666666666667,0.297297297297297,0.591836734693878,0.697916666666667,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0579064587973274,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.67741935483871,0,1,0,1
"87",0,0,0,1,0,0,0,0,0,0.75,0,0.243243243243243,0.653061224489796,0.666666666666667,0,0,0,0,1,0,0,0,0,1,0,0,0,0.684855233853007,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.548387096774194,0,0,1,1
"88",0,0,0,0,0,0,1,0,0,0.25,0,0.243243243243243,0.918367346938776,0.447916666666667,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0423162583518931,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.354838709677419,0,0,1,1
"89",0,0,1,0,0,0,0,0,0,0,0,0.243243243243243,0.836734693877551,0.40625,0,0,0,0,0,1,0,0,0,0,1,0,0,0.311804008908686,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
"90",1,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0.244897959183673,0.104166666666667,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0779510022271715,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.870967741935484,0,0,1,0
"91",1,0,0,0,0,0,0,0,0,0.75,0.333333333333333,0.243243243243243,0.285714285714286,0.125,0,0,0,0,1,0,0,0,0,1,0,0,0,0.979955456570156,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225806451612903,0,1,0,1
"92",0,0,0,0,0,0,1,0,0,0,0.666666666666667,0.243243243243243,0.897959183673469,0.4375,0,0,0,0,1,0,0,0,0,0,1,0,0,0.125835189309577,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.67741935483871,0,1,0,1
"93",0,0,0,0,0,0,0,0,1,0.75,0,0.243243243243243,0.489795918367347,0.229166666666667,0,0,0,0,1,0,0,0,0,1,0,0,0,0.263919821826281,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0.032258064516129,0,1,0,1
"94",0,0,1,0,0,0,0,0,0,0.75,0.666666666666667,0.135135135135135,0.775510204081633,0.375,0,0,0,0,1,0,0,0,0,1,0,0,0,0.338530066815145,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.645161290322581,0,1,0,1
"95",0,0,0,0,0,1,0,0,0,0,0.333333333333333,0.027027027027027,0.836734693877551,0.40625,0,0,0,0,1,0,0,0,0,1,0,0,0,0.935412026726058,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.774193548387097,0,1,0,1
"96",0,0,1,0,0,0,0,0,0,0.25,0,0.243243243243243,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.316258351893096,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.903225806451613,0,1,0,1
"97",0,0,1,0,0,0,0,0,0,0.5,0,0.243243243243243,0.73469387755102,0.625,0,0,0,0,1,0,0,0,0,1,0,0,0,0.466592427616926,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.548387096774194,0,1,0,1
"98",0,0,0,0,0,1,0,0,0,0.25,0.333333333333333,0.243243243243243,0.836734693877551,0.572916666666667,0,0,0,0,1,0,0,0,0,1,0,0,0,0.709354120267261,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.419354838709677,0,1,0,1
"99",0,0,0,0,0,0,1,0,0,0.25,0.333333333333333,0.243243243243243,0.306122448979592,0.84375,0,0,0,0,1,0,0,0,0,1,0,0,0,0.119153674832962,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.354838709677419,0,1,0,1
"100",1,0,0,0,0,0,0,0,0,1,0.666666666666667,0.108108108108108,0.36734693877551,0.8125,0,0,0,0,0,1,0,0,0,1,0,0,0,0.139198218262806,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.774193548387097,0,0,1,1
"101",0,0,0,0,1,0,0,0,0,0,0,0.243243243243243,0.489795918367347,0.75,0,0,0,0,1,0,0,0,0,1,0,0,0,0.630289532293987,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.67741935483871,0,1,0,1
"102",0,0,0,0,0,0,1,0,0,0.5,1,0.027027027027027,0.673469387755102,0.322916666666667,0,0,0,0,1,0,0,0,0,0,1,0,0,0.493318485523385,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.354838709677419,0,0,1,1
"103",1,0,0,0,0,0,0,0,0,0.25,0,0.243243243243243,0.489795918367347,0.229166666666667,0,0,0,0,0,1,0,0,0,1,0,0,0,0.521158129175947,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.774193548387097,0,1,0,1
"104",0,0,0,0,1,0,0,0,0,0.25,0.333333333333333,0.459459459459459,0.775510204081633,0.375,0,0,0,0,1,0,0,0,0,0,1,0,0,0.55902004454343,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.580645161290323,0,1,0,1
"105",1,0,0,0,0,0,0,0,0,0.5,0.333333333333333,0.243243243243243,0.959183673469388,0.46875,0,0,0,0,0,1,0,0,0,0,1,0,0,0.644766146993318,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.451612903225806,0,0,1,0
"106",1,0,0,0,0,0,0,0,0,0,0,0.243243243243243,0.510204081632653,0.739583333333333,0,0,0,0,0,1,0,0,0,0,1,0,0,0.798440979955456,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.774193548387097,0,1,0,0
"107",0,0,0,0,0,1,0,0,0,0,0.666666666666667,0.0810810810810811,0.306122448979592,0.135416666666667,0,0,0,0,1,0,0,0,0,1,0,0,0,0.536748329621381,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.774193548387097,0,1,0,1
"108",0,1,0,0,0,0,0,0,0,0.75,0.333333333333333,0.243243243243243,0.836734693877551,0.40625,0,0,0,0,1,0,0,0,0,0,1,0,0,0.301781737193764,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"109",1,0,0,0,0,0,0,0,0,0.75,0.333333333333333,0.027027027027027,0.0204081632653061,0.989583333333333,0,0,0,0,0,1,0,0,0,1,0,0,0,0.516703786191537,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32258064516129,0,0,1,0
"110",0,0,0,0,1,0,0,0,0,0.25,0,0.243243243243243,0.489795918367347,0.229166666666667,0,0,0,0,1,0,0,0,0,1,0,0,0,0.216035634743875,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.580645161290323,0,1,0,0
"111",1,0,0,0,0,0,0,0,0,0.75,0.333333333333333,0.0810810810810811,0.244897959183673,0.875,1,0,0,0,0,0,0,0,0,0,0,1,0,0.782850779510022,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.225806451612903,0,0,1,1
"112",0,0,0,0,0,1,0,0,0,0.25,0.333333333333333,0.243243243243243,0.183673469387755,0.0729166666666667,0,0,0,0,1,0,0,0,0,0,1,0,0,0.946547884187082,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.548387096774194,0,0,1,1
"113",0,0,0,0,0,0,0,0,1,0.25,0,0.243243243243243,0.448979591836735,0.208333333333333,0,0,0,0,0,1,0,0,0,1,0,0,0,0.404231625835189,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0.354838709677419,0,1,0,0
"114",0,1,0,0,0,0,0,0,0,0.75,0,0.243243243243243,0.489795918367347,0.75,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0211581291759465,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
"115",0,1,0,0,0,0,0,0,0,0.75,0.333333333333333,0.216216216216216,0.510204081632653,0.739583333333333,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0133630289532294,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
"116",0,0,0,0,1,0,0,0,0,0.5,0.666666666666667,0.0540540540540541,0.816326530612245,0.395833333333333,0,0,0,0,1,0,0,0,0,1,0,0,0,0.773942093541203,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.67741935483871,0,1,0,1
"117",0,0,1,0,0,0,0,0,0,0.25,0.333333333333333,0.162162162162162,0.448979591836735,0.208333333333333,0,0,0,0,1,0,0,0,0,0,1,0,0,0.737193763919822,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.806451612903226,0,0,1,0
"118",1,0,0,0,0,0,0,0,0,1,0.666666666666667,0.243243243243243,0.816326530612245,0.395833333333333,0,0,0,0,1,0,0,0,0,0,1,0,0,0.459910913140312,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.774193548387097,0,1,0,1
"119",0,0,0,0,0,0,0,1,0,0.25,0.333333333333333,0,0.877551020408163,0.552083333333333,0,0,0,0,0,1,0,0,0,0,1,0,0,0.325167037861915,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.645161290322581,0,0,1,0
"120",0,0,0,0,0,0,1,0,0,0.25,0.666666666666667,0.243243243243243,0.918367346938776,0.447916666666667,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0300668151447661,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0.354838709677419,0,0,1,1
"121",0,0,0,0,1,0,0,0,0,0.25,0,0.243243243243243,0.693877551020408,0.333333333333333,1,0,0,0,0,0,0,0,0,0,0,1,0,0.144766146993318,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.580645161290323,0,1,0,1
"122",0,0,0,0,0,0,1,0,0,0.5,0,0.243243243243243,0.755102040816326,0.614583333333333,0,0,0,0,1,0,0,0,0,0,1,0,0,0.879732739420935,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.354838709677419,0,1,0,1
"123",0,0,0,0,0,0,1,0,0,0.75,0,0.243243243243243,0.714285714285714,0.34375,0,0,0,0,1,0,0,0,0,1,0,0,0,0.265033407572383,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.483870967741935,0,1,0,1
"124",1,0,0,0,0,0,0,0,0,0.25,0,0.243243243243243,0.489795918367347,0.75,1,0,0,0,0,0,0,0,0,0,0,1,0,0.349665924276169,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.774193548387097,0,0,1,1
"125",0,0,1,0,0,0,0,0,0,0,0,0.243243243243243,0.571428571428571,0.270833333333333,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0300668151447661,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.806451612903226,0,1,0,0
"126",0,0,0,0,0,0,1,0,0,0,0.333333333333333,0.108108108108108,0.591836734693878,0.28125,0,0,0,0,1,0,0,0,0,1,0,0,0,0.230512249443207,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.67741935483871,0,1,0,1
"127",0,0,0,0,0,1,0,0,0,0,0,0.243243243243243,0.571428571428571,0.708333333333333,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0746102449888641,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.548387096774194,0,0,1,0
"128",0,0,0,0,0,1,0,0,0,0.75,0.666666666666667,0,0.530612244897959,0.729166666666667,0,0,0,0,1,0,0,0,0,1,0,0,0,0.905345211581292,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.709677419354839,0,0,1,0
"129",0,0,0,0,0,1,0,0,0,0.75,0.333333333333333,0.162162162162162,0.653061224489796,0.666666666666667,0,0,0,0,1,0,0,0,0,1,0,0,0,0.934298440979956,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.709677419354839,0,0,1,1
"130",0,0,0,0,1,0,0,0,0,0,0,0.243243243243243,0.918367346938776,0.53125,0,0,0,0,0,1,0,0,1,0,0,0,0,0.580178173719376,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.67741935483871,0,1,0,0
"131",0,1,0,0,0,0,0,0,0,0.25,0.333333333333333,0.108108108108108,0.591836734693878,0.28125,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0913140311804009,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.225806451612903,0,1,0,1
"132",0,0,0,0,0,0,1,0,0,0.5,0.333333333333333,0.0540540540540541,0.693877551020408,0.645833333333333,0,0,0,0,1,0,0,0,0,0,1,0,0,0.930957683741648,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.354838709677419,0,1,0,0
"133",0,1,0,0,0,0,0,0,0,0.75,0.333333333333333,0.351351351351351,0.612244897959184,0.291666666666667,0,0,0,0,1,0,0,0,0,0,1,0,0,0.89977728285078,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"134",0,0,0,0,1,0,0,0,0,0.5,0.333333333333333,0.27027027027027,0.63265306122449,0.677083333333333,0,0,0,0,1,0,0,0,0,1,0,0,0,0.605790645879733,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.67741935483871,0,0,1,1
"135",0,0,0,0,0,0,0,1,0,0.5,0.333333333333333,0.0540540540540541,0.857142857142857,0.416666666666667,0,0,0,0,1,0,0,0,0,1,0,0,0,0.779510022271715,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.645161290322581,0,0,1,0
"136",0,0,0,0,0,0,1,0,0,0.25,0.333333333333333,0.027027027027027,0.551020408163265,0.71875,0,0,0,0,1,0,0,0,0,1,0,0,0,0.591314031180401,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.451612903225806,0,1,0,0
"137",0,0,0,1,0,0,0,0,0,0,0.333333333333333,0.27027027027027,0.918367346938776,0.53125,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0857461024498886,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.32258064516129,0,0,1,1
"138",0,0,0,0,0,1,0,0,0,0.5,0.333333333333333,0.243243243243243,0.489795918367347,0.75,0,0,0,0,1,0,0,0,0,0,1,0,0,0.72271714922049,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0.516129032258065,0,1,0,0
"139",0,0,0,0,1,0,0,0,0,0,0.666666666666667,0.216216216216216,0.816326530612245,0.583333333333333,0,0,0,0,1,0,0,0,0,0,1,0,0,0.293986636971047,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.67741935483871,0,1,0,1
"140",1,0,0,0,0,0,0,0,0,0.5,0.666666666666667,0.243243243243243,0.489795918367347,0.75,0,0,0,0,1,0,0,0,0,0,1,0,0,0.471046770601336,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225806451612903,0,1,0,1
"141",0,0,0,0,0,0,0,0,1,0.25,0.666666666666667,0.162162162162162,0.551020408163265,0.260416666666667,0,0,0,0,1,0,0,0,0,1,0,0,0,0.809576837416481,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0.67741935483871,0,1,0,1
"142",0,0,0,0,0,1,0,0,0,0,0.333333333333333,0.243243243243243,0.897959183673469,0.4375,0,0,0,0,1,0,0,0,0,1,0,0,0,0.864142538975501,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.774193548387097,0,1,0,1
"143",0,0,0,0,0,0,1,0,0,0.5,0,0.243243243243243,0.326530612244898,0.833333333333333,0,0,0,0,1,0,0,0,0,1,0,0,0,0.994432071269488,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.354838709677419,0,1,0,1
"144",0,0,0,0,0,0,0,0,1,0,0.333333333333333,0.162162162162162,0.530612244897959,0.729166666666667,0,0,0,0,1,0,0,0,1,0,0,0,0,0.183741648106904,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.774193548387097,0,1,0,0
"145",0,1,0,0,0,0,0,0,0,0.75,0,0.243243243243243,0.204081632653061,0.0833333333333333,0,0,0,0,0,1,0,0,0,1,0,0,0,0.479955456570156,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"146",0,0,0,0,0,0,1,0,0,0,0.666666666666667,0,0.673469387755102,0.322916666666667,0,0,0,0,1,0,0,0,0,1,0,0,0,0.201559020044543,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.67741935483871,0,1,0,0
"147",0,0,0,1,0,0,0,0,0,0,0.666666666666667,0.297297297297297,0.673469387755102,0.322916666666667,0,0,0,0,1,0,0,0,0,0,1,0,0,0.870824053452116,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.774193548387097,0,1,0,1
"148",1,0,0,0,0,0,0,0,0,0.25,0.333333333333333,0.108108108108108,0.591836734693878,0.28125,0,0,0,0,1,0,0,0,0,1,0,0,0,0.148106904231626,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.548387096774194,0,1,0,0
"149",0,0,1,0,0,0,0,0,0,0,0.666666666666667,0,0.979591836734694,0.5,0,0,0,0,0,1,0,0,0,1,0,0,0,0.230512249443207,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"150",0,0,1,0,0,0,0,0,0,0.25,0.666666666666667,0.0810810810810811,0.693877551020408,0.645833333333333,0,0,0,0,1,0,0,0,0,0,1,0,0,0.958797327394209,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.806451612903226,0,1,0,1
"151",1,0,0,0,0,0,0,0,0,0,0.333333333333333,0.243243243243243,0.918367346938776,0.447916666666667,0,0,0,0,0,1,0,0,0,1,0,0,0,0.580178173719376,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.774193548387097,0,0,1,0
"152",0,1,0,0,0,0,0,0,0,0.5,0,0.243243243243243,0.448979591836735,0.208333333333333,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0089086859688196,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"153",0,0,0,0,1,0,0,0,0,0,0.333333333333333,0.243243243243243,0.489795918367347,0.75,0,0,0,0,1,0,0,0,0,1,0,0,0,0.996659242761693,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.774193548387097,0,1,0,0
