"","gameId2022091112","gameId2022091901","gameId2022092504","gameId2022100200","gameId2022100904","gameId2022101604","gameId2022103005","gameId2022110607","quarter","down","yardsToGo","yardlineNumber","absoluteYardlineNumber","offenseFormationEMPTY","offenseFormationI_FORM","offenseFormationPISTOL","offenseFormationSHOTGUN","offenseFormationSINGLEBACK","receiverAlignment1x1","receiverAlignment2x1","receiverAlignment2x2","receiverAlignment3x1","receiverAlignment3x2","receiverAlignment4x1","gameClock_mod","timeCategory0.3.min","timeCategory12.15.min","timeCategory3.6.min","timeCategory6.9.min","timeCategory9.12.min","estadiolocal","estadiovisitante","nflId_38632","nflId_40488","nflId_44853","nflId_45094","nflId_46131","nflId_47801","nflId_52430","nflId_52466","nflId_52584","nflId_53452","nflId_54524","nflId_47833","nflId_52725","nflId_43971","nflId_47885","nflId_52611","nflId_52429","nflId_54656","nflId_47976","nflId_45281","nflId_47791","nflId_46370","diferencia","yardlineSide_modcentro","yardlineSide_modMIN","yardlineSide_modrival","isDropback"
"86",0,0,0,0,0,0,0,1,1,0.666666666666667,0.5,0.285714285714286,0.857142857142857,0,0,0,1,0,0,0,1,0,0,0,0.754759238521836,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0.2,0,0,1,1
"87",0,0,0,0,0,0,1,0,0.333333333333333,0,0.375,0.530612244897959,0.26530612244898,0,0,0,0,1,0,0,1,0,0,0,0.804031354983203,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0.6,0,0,1,0
"88",0,0,0,0,0,1,0,0,1,0.333333333333333,0.0416666666666667,0.0204081632653061,0.989795918367347,0,0,0,0,1,0,0,1,0,0,0,0.956326987681971,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.685714285714286,0,0,1,1
"89",0,0,0,0,1,0,0,0,1,0,0.375,0.693877551020408,0.346938775510204,0,0,0,0,1,0,0,1,0,0,0,0.583426651735722,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.457142857142857,0,1,0,0
"90",0,0,0,1,0,0,0,0,0.333333333333333,0.333333333333333,0.375,0.387755102040816,0.193877551020408,0,0,0,1,0,0,0,1,0,0,0,0.0167973124300112,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.571428571428571,0,0,1,1
"91",0,0,0,0,0,0,1,0,0.666666666666667,0.333333333333333,0.166666666666667,0.816326530612245,0.591836734693878,0,0,0,1,0,0,0,1,0,0,0,0.539753639417693,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.4,0,1,0,1
"92",0,0,0,0,0,0,1,0,0.666666666666667,0.333333333333333,0.166666666666667,0.489795918367347,0.244897959183673,1,0,0,0,0,0,0,0,0,1,0,0.440089585666293,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.4,0,0,1,1
"93",0,0,1,0,0,0,0,0,0.666666666666667,0,0.375,0.714285714285714,0.642857142857143,0,0,0,1,0,0,0,1,0,0,0,0.126539753639418,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.2,0,1,0,1
"94",0,1,0,0,0,0,0,0,0.333333333333333,0.666666666666667,0.208333333333333,0.673469387755102,0.663265306122449,0,0,0,1,0,0,0,0,1,0,0,0.739081746920493,0,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0.0857142857142857,0,0,1,1
"95",1,0,0,0,0,0,0,0,0.333333333333333,0,0.375,0.510204081632653,0.744897959183674,0,0,0,0,1,0,0,1,0,0,0,0.191489361702128,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.771428571428571,0,1,0,0
"96",0,1,0,0,0,0,0,0,1,0.333333333333333,0.25,0.63265306122449,0.316326530612245,0,0,0,1,0,0,0,1,0,0,0,0.106382978723404,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
"97",0,0,0,0,0,0,0,1,1,0.333333333333333,0.125,0.0612244897959184,0.969387755102041,0,0,0,0,1,0,0,0,1,0,0,0.113101903695409,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.485714285714286,0,0,1,0
"98",0,0,0,1,0,0,0,0,0.666666666666667,0,0.375,0.877551020408163,0.561224489795918,0,0,0,0,1,0,0,1,0,0,0,0.791713325867861,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.657142857142857,0,0,1,1
"99",0,0,0,0,0,0,1,0,1,0,0.375,0.816326530612245,0.408163265306122,0,1,0,0,0,0,1,0,0,0,0,0.170212765957447,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0.714285714285714,0,1,0,0
"100",0,0,0,0,0,1,0,0,0,0.333333333333333,0.375,0.387755102040816,0.806122448979592,0,0,0,0,1,0,0,1,0,0,0,0.0100783874580067,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.485714285714286,0,1,0,1
"101",0,0,0,0,1,0,0,0,1,0.333333333333333,0.375,0.285714285714286,0.857142857142857,0,0,0,0,1,0,0,1,0,0,0,0.182530795072788,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.457142857142857,0,0,1,0
"102",0,1,0,0,0,0,0,0,0,0,0.375,0.775510204081633,0.612244897959184,0,1,0,0,0,0,1,0,0,0,0,0.302351623740202,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0.285714285714286,0,1,0,0
"103",0,1,0,0,0,0,0,0,0.666666666666667,0,0.375,0.36734693877551,0.816326530612245,0,0,0,1,0,0,0,1,0,0,0,0.713325867861142,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
"104",0,0,0,0,0,0,0,1,0,0.333333333333333,0.375,0.387755102040816,0.193877551020408,0,0,0,1,0,0,0,1,0,0,0,0.0828667413213886,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0.685714285714286,0,1,0,1
"105",0,0,1,0,0,0,0,0,0,0,0.375,0.36734693877551,0.816326530612245,0,0,0,0,1,0,0,0,1,0,0,0.440089585666293,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.285714285714286,0,1,0,0
"106",1,0,0,0,0,0,0,0,0.333333333333333,0,0.375,0.244897959183673,0.122448979591837,0,0,0,1,0,0,0,1,0,0,0,0.358342665173572,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.685714285714286,0,0,1,1
"107",0,0,0,1,0,0,0,0,0,0.333333333333333,0.291666666666667,0.795918367346939,0.602040816326531,0,0,0,1,0,0,1,0,0,0,0,0.793952967525196,0,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0.485714285714286,0,0,1,1
"108",0,0,0,0,1,0,0,0,0,0,0.375,0.73469387755102,0.63265306122449,0,0,0,0,1,0,0,1,0,0,0,0.321388577827548,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0.6,0,1,0,1
"109",0,0,0,0,0,1,0,0,0,0.666666666666667,0.0416666666666667,0.653061224489796,0.673469387755102,0,0,0,1,0,0,0,1,0,0,0,0.916013437849944,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.485714285714286,0,1,0,1
"110",0,0,0,0,0,1,0,0,0.666666666666667,0.333333333333333,0.0833333333333333,0.897959183673469,0.551020408163265,0,0,0,0,1,0,0,0,1,0,0,0.0358342665173572,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.685714285714286,0,1,0,1
"111",0,0,0,1,0,0,0,0,0.333333333333333,0,0.375,0.857142857142857,0.571428571428571,0,0,0,0,1,0,0,1,0,0,0,0.526315789473684,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.485714285714286,0,1,0,0
"112",0,0,0,0,0,1,0,0,0.333333333333333,0.666666666666667,0.125,0.959183673469388,0.479591836734694,0,0,0,1,0,0,0,1,0,0,0,0.0358342665173572,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.6,0,1,0,1
"113",0,1,0,0,0,0,0,0,0.666666666666667,0,0.375,0.408163265306122,0.204081632653061,0,0,0,1,0,0,0,1,0,0,0,0.992161254199328,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"114",0,1,0,0,0,0,0,0,1,0.333333333333333,0.333333333333333,0.163265306122449,0.0816326530612245,1,0,0,0,0,0,0,0,0,1,0,0.487122060470325,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"115",0,0,0,0,0,0,0,1,1,0.333333333333333,0.5,0.285714285714286,0.857142857142857,0,0,0,1,0,0,0,1,0,0,0,0.759238521836506,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0.2,0,0,1,1
"116",0,0,0,1,0,0,0,0,1,0.666666666666667,0.125,0.857142857142857,0.571428571428571,0,0,0,1,0,0,0,0,1,0,0,0.462486002239642,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0.4,0,1,0,1
"117",0,0,0,0,1,0,0,0,0,0.333333333333333,0.125,0.571428571428571,0.285714285714286,0,0,0,0,1,0,0,0,1,0,0,0.105263157894737,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0.6,0,0,1,0
"118",0,0,1,0,0,0,0,0,1,0,0.375,0.857142857142857,0.428571428571429,0,0,0,0,1,0,0,1,0,0,0,0.707726763717805,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0.2,0,1,0,1
"119",0,1,0,0,0,0,0,0,0.666666666666667,0.333333333333333,0.25,0.530612244897959,0.73469387755102,0,0,0,1,0,0,1,0,0,0,0,0.162374020156775,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"120",0,0,0,0,0,0,0,1,0.333333333333333,0,0.375,0.489795918367347,0.755102040816326,0,0,0,1,0,0,0,1,0,0,0,0.0335946248600224,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0.6,0,1,0,1
"121",0,0,0,1,0,0,0,0,1,0,0.375,0.346938775510204,0.826530612244898,0,0,0,1,0,0,0,1,0,0,0,0.109742441209407,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.485714285714286,0,1,0,0
"122",1,0,0,0,0,0,0,0,0,0.666666666666667,0.166666666666667,0.775510204081633,0.387755102040816,0,0,0,1,0,0,0,0,1,0,0,0.861142217245241,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.485714285714286,0,1,0,1
"123",0,0,0,0,1,0,0,0,1,0,0.375,0.285714285714286,0.857142857142857,0,0,0,0,1,0,0,1,0,0,0,0.187010078387458,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.457142857142857,0,0,1,1
"124",1,0,0,0,0,0,0,0,1,0,0.375,0.183673469387755,0.908163265306122,0,0,0,0,1,0,0,1,0,0,0,0.512877939529675,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0.857142857142857,0,0,1,0
"125",0,1,0,0,0,0,0,0,0.333333333333333,0.666666666666667,0,0.673469387755102,0.336734693877551,0,0,0,0,1,0,0,1,0,0,0,0.899216125419933,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0.0857142857142857,0,1,0,0
"126",0,0,0,0,0,0,1,0,0.333333333333333,0.333333333333333,0.333333333333333,0.795918367346939,0.397959183673469,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.6,0,0,1,1
"127",1,0,0,0,0,0,0,0,1,0.333333333333333,0.416666666666667,0.959183673469388,0.479591836734694,0,1,0,0,0,0,1,0,0,0,0,0.126539753639418,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0.942857142857143,0,1,0,0
"128",0,0,0,0,0,1,0,0,0,0,0.375,0.489795918367347,0.755102040816326,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.485714285714286,0,1,0,1
"129",0,0,0,1,0,0,0,0,0,0.333333333333333,0.25,0.755102040816326,0.377551020408163,0,0,0,1,0,0,0,1,0,0,0,0.922732362821948,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.485714285714286,0,1,0,1
"130",1,0,0,0,0,0,0,0,0,0.333333333333333,0.125,0.408163265306122,0.204081632653061,1,0,0,0,0,0,0,0,0,1,0,0.0739081746920493,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0.685714285714286,0,1,0,1
"131",1,0,0,0,0,0,0,0,0.333333333333333,0,0.375,0.591836734693878,0.704081632653061,1,0,0,0,0,0,0,0,0,1,0,0.0223964165733483,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.971428571428571,0,1,0,1
"132",0,0,0,0,0,1,0,0,0.333333333333333,0.333333333333333,0.166666666666667,0.285714285714286,0.857142857142857,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.6,0,0,1,1
"133",0,1,0,0,0,0,0,0,0.333333333333333,0,0.375,0.979591836734694,0.510204081632653,0,0,0,1,0,0,0,1,0,0,0,0.857782754759238,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0857142857142857,0,0,1,1
"134",0,0,1,0,0,0,0,0,0.666666666666667,0.666666666666667,0.458333333333333,0.755102040816326,0.377551020408163,0,0,0,1,0,0,0,0,1,0,0,0.321388577827548,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.4,0,0,1,1
"135",0,0,0,0,0,0,1,0,0.666666666666667,0,0.375,0.489795918367347,0.755102040816326,0,0,0,0,1,0,0,1,0,0,0,0.808510638297872,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.6,0,1,0,0
"136",0,0,1,0,0,0,0,0,1,1,0.291666666666667,0.938775510204082,0.469387755102041,0,0,0,1,0,0,0,0,1,0,0,0.166853303471445,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0.4,0,1,0,1
"137",0,0,0,0,1,0,0,0,0.333333333333333,0,0.791666666666667,0.836734693877551,0.581632653061224,0,0,0,1,0,0,0,0,1,0,0,0.742441209406495,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.8,0,0,1,1
"138",0,0,1,0,0,0,0,0,1,0.333333333333333,0.375,0.897959183673469,0.448979591836735,1,0,0,0,0,0,0,0,0,1,0,0.212765957446809,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0.4,0,1,0,1
"139",0,0,0,1,0,0,0,0,1,0.333333333333333,0.333333333333333,0.897959183673469,0.448979591836735,0,0,0,0,1,0,0,0,1,0,0,0.335946248600224,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0.4,0,0,1,1
"140",0,0,0,0,0,0,0,1,0.666666666666667,0,0.375,0.489795918367347,0.755102040816326,0,0,0,0,1,0,0,0,1,0,0,0.933930571108623,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0.4,0,1,0,1
"141",0,0,0,0,0,1,0,0,0.666666666666667,0,0.375,0.755102040816326,0.622448979591837,0,0,0,1,0,0,0,1,0,0,0,0.0873460246360582,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.685714285714286,0,1,0,1
"142",0,0,0,0,0,0,1,0,0.666666666666667,0.333333333333333,0.125,0.489795918367347,0.244897959183673,0,0,0,1,0,0,0,1,0,0,0,0.315789473684211,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,1,1
"143",1,0,0,0,0,0,0,0,1,0.333333333333333,0.208333333333333,0.673469387755102,0.663265306122449,1,0,0,0,0,0,0,0,0,1,0,0.630459126539754,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0.857142857142857,0,0,1,1
"144",0,0,0,1,0,0,0,0,0,0.666666666666667,0.25,0.755102040816326,0.377551020408163,1,0,0,0,0,0,0,0,0,1,0,0.918253079507279,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0.485714285714286,0,1,0,1
"145",1,0,0,0,0,0,0,0,1,0.666666666666667,0,0.857142857142857,0.428571428571429,0,1,0,0,0,0,1,0,0,0,0,0.22508398656215,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0.942857142857143,0,1,0,0
"146",0,0,1,0,0,0,0,0,0.666666666666667,0,0.375,0.510204081632653,0.744897959183674,0,1,0,0,0,0,1,0,0,0,0,0.994400895856663,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0.485714285714286,0,1,0,0
"147",0,0,0,1,0,0,0,0,1,0.666666666666667,0.333333333333333,0.551020408163265,0.275510204081633,0,0,0,0,1,0,0,1,0,0,0,0.0750279955207167,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.485714285714286,0,0,1,0
"148",0,0,0,0,0,0,0,1,0,0.666666666666667,0.166666666666667,0.530612244897959,0.26530612244898,0,0,0,1,0,0,0,0,1,0,0,0.911534154535274,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0.485714285714286,0,1,0,1
"149",0,1,0,0,0,0,0,0,0.333333333333333,0,0.375,0.73469387755102,0.36734693877551,0,0,0,1,0,0,0,0,1,0,0,0.108622620380739,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0857142857142857,0,1,0,1
"150",0,0,0,0,0,0,0,1,0.666666666666667,0.666666666666667,0.208333333333333,0.571428571428571,0.714285714285714,0,0,0,1,0,0,0,0,1,0,0,0.886898096304591,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0.4,0,1,0,1
"151",1,0,0,0,0,0,0,0,1,0,0.375,0.346938775510204,0.173469387755102,0,1,0,0,0,0,1,0,0,0,0,0.244120940649496,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0.942857142857143,0,1,0,0
"152",0,0,0,0,0,1,0,0,0.666666666666667,0,0.375,0.816326530612245,0.591836734693878,0,1,0,0,0,0,1,0,0,0,0,0.623740201567749,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.685714285714286,0,1,0,0
"153",0,0,0,0,1,0,0,0,0.333333333333333,0,0.375,0.612244897959184,0.306122448979592,0,0,0,0,1,0,0,1,0,0,0,0.22060470324748,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"154",0,0,0,1,0,0,0,0,0.333333333333333,0.333333333333333,0.0416666666666667,0.204081632653061,0.102040816326531,0,0,0,0,1,0,0,1,0,0,0,0.0761478163493841,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.485714285714286,0,0,1,0
"155",0,0,1,0,0,0,0,0,0.333333333333333,0,0.25,0.122448979591837,0.938775510204082,0,1,0,0,0,0,1,0,0,0,0,0.650615901455767,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0.0857142857142857,0,0,1,1
"156",0,0,0,0,0,0,0,1,0.666666666666667,0.333333333333333,0.375,0.489795918367347,0.755102040816326,0,0,0,0,1,0,0,1,0,0,0,0.927211646136618,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0.4,0,1,0,0
"157",0,0,0,1,0,0,0,0,1,0,0.375,0.489795918367347,0.755102040816326,0,0,0,0,1,0,0,1,0,0,0,0.629339305711086,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.4,0,1,0,1
"158",0,0,0,0,1,0,0,0,0,0,0.375,0.693877551020408,0.346938775510204,0,0,0,0,1,0,0,0,1,0,0,0.70996640537514,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.485714285714286,0,0,1,0
"159",0,0,0,0,1,0,0,0,0,0.666666666666667,0.0416666666666667,0.530612244897959,0.26530612244898,0,0,0,1,0,0,0,0,1,0,0,0.0627099664053751,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0.6,0,0,1,1
"160",0,0,0,0,1,0,0,0,0.333333333333333,0.333333333333333,0.416666666666667,0.551020408163265,0.275510204081633,0,0,0,1,0,0,0,0,1,0,0,0.86562150055991,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.8,0,1,0,1
"161",1,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.208333333333333,0.0816326530612245,0.959183673469388,0,0,0,0,1,0,0,0,1,0,0,0.478163493840985,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.685714285714286,0,1,0,0
"162",0,0,0,0,0,0,1,0,0.666666666666667,0.333333333333333,0.25,0.122448979591837,0.0612244897959184,0,0,0,1,0,0,0,1,0,0,0,0.38521836506159,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0.4,0,0,1,0
"163",0,0,0,0,0,1,0,0,0.333333333333333,0.666666666666667,0.416666666666667,0.285714285714286,0.142857142857143,0,0,0,1,0,0,0,0,1,0,0,0.833146696528555,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0.485714285714286,0,1,0,1
"164",0,0,0,0,0,0,1,0,1,0.666666666666667,0.0416666666666667,0.0816326530612245,0.959183673469388,0,0,0,1,0,0,0,0,1,0,0,0.57558790593505,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0.542857142857143,0,0,1,1
"165",0,0,0,0,0,1,0,0,1,0,0.375,0.816326530612245,0.408163265306122,0,1,0,0,0,0,1,0,0,0,0,0.272116461366181,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.657142857142857,0,1,0,0
"166",0,0,0,0,0,1,0,0,0.666666666666667,0.333333333333333,0.25,0.877551020408163,0.561224489795918,0,0,0,0,1,0,0,0,1,0,0,0.58454647256439,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.685714285714286,0,1,0,1
"167",0,0,1,0,0,0,0,0,0,0,0.375,0.755102040816326,0.377551020408163,0,1,0,0,0,0,1,0,0,0,0,0.639417693169093,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0.485714285714286,0,0,1,1
"168",0,0,0,0,0,0,0,1,0.333333333333333,0.333333333333333,0.208333333333333,0.285714285714286,0.857142857142857,0,0,0,0,1,0,0,1,0,0,0,0.689809630459126,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0.685714285714286,0,1,0,0
"169",0,0,1,0,0,0,0,0,0.333333333333333,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0.591265397536394,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0857142857142857,0,0,1,1
"170",0,1,0,0,0,0,0,0,0.666666666666667,0.333333333333333,0.125,1,0.5,0,0,0,0,1,0,0,1,0,0,0,0.830907054871221,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"171",0,0,0,0,1,0,0,0,0,0,0.375,0.489795918367347,0.755102040816326,0,0,0,0,1,0,0,1,0,0,0,0.402015677491601,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0.6,0,1,0,1
"172",0,0,0,1,0,0,0,0,0.666666666666667,0.333333333333333,0.25,0.122448979591837,0.938775510204082,0,0,0,1,0,0,0,0,1,0,0,0.67973124300112,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.657142857142857,0,0,1,1
"173",0,0,0,0,0,0,0,1,0.333333333333333,0.333333333333333,0.25,0.938775510204082,0.530612244897959,0,0,0,1,0,0,0,1,0,0,0,0.567749160134378,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0.685714285714286,0,1,0,1
