"","gameId2022091107","gameId2022091800","gameId2022092505","gameId2022100202","gameId2022100913","gameId2022101606","gameId2022102300","gameId2022102700","gameId2022110700","quarter","down","yardsToGo","yardlineNumber","absoluteYardlineNumber","offenseFormationEMPTY","offenseFormationI_FORM","offenseFormationJUMBO","offenseFormationPISTOL","offenseFormationSHOTGUN","offenseFormationSINGLEBACK","offenseFormationWILDCAT","receiverAlignment1x1","receiverAlignment2x1","receiverAlignment2x2","receiverAlignment3x1","receiverAlignment3x2","receiverAlignment4x1","gameClock_mod","timeCategory0.3.min","timeCategory12.15.min","timeCategory3.6.min","timeCategory6.9.min","timeCategory9.12.min","estadiolocal","estadiovisitante","nflId_38557","nflId_41245","nflId_41295","nflId_43362","nflId_45268","nflId_46101","nflId_46155","nflId_47906","nflId_52500","nflId_53456","nflId_54490","nflId_54604","nflId_47852","nflId_43415","nflId_52609","nflId_42469","nflId_47896","nflId_48220","nflId_53560","nflId_54575","nflId_52463","nflId_42514","nflId_43295","nflId_52894","nflId_46437","nflId_33130","nflId_52721","diferencia","yardlineSide_modBAL","yardlineSide_modcentro","yardlineSide_modrival","isDropback"
"76",0,0,0,0,0,0,1,0,0,0.666666666666667,0.333333333333333,0.228571428571429,0.469387755102041,0.23469387755102,0,0,0,0,1,0,0,0,0,0,1,0,0,0.745535714285714,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.357142857142857,0,0,1,0
"77",0,1,0,0,0,0,0,0,0,0,0,0.4,0.775510204081633,0.612244897959184,0,0,0,0,1,0,0,0,0,0,1,0,0,0.271205357142857,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0,0,1,1
"78",0,0,0,1,0,0,0,0,0,0,0.333333333333333,0.0857142857142857,0.183673469387755,0.908163265306122,0,1,0,0,0,0,0,0,1,0,0,0,0,0.165178571428571,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.392857142857143,0,0,1,0
"79",0,1,0,0,0,0,0,0,0,0,0.333333333333333,0.171428571428571,0.448979591836735,0.224489795918367,0,0,0,0,1,0,0,0,0,1,0,0,0,0.6796875,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,1,0,0,1
"80",0,0,0,0,0,0,0,1,0,0.666666666666667,0.333333333333333,0.171428571428571,0.183673469387755,0.0918367346938776,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0078125,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0.25,0,0,1,1
"81",0,0,0,0,0,0,0,0,1,0.666666666666667,0,0.257142857142857,0.489795918367347,0.244897959183673,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0904017857142857,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.642857142857143,1,0,0,1
"82",0,0,0,0,0,0,0,1,0,0.333333333333333,0,0.257142857142857,0.244897959183673,0.877551020408163,0,0,0,0,1,0,0,0,0,1,0,0,0,0.046875,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"83",0,0,0,0,0,0,0,0,1,0.666666666666667,0,0.257142857142857,0.306122448979592,0.846938775510204,0,0,0,0,1,0,0,0,0,0,1,0,0,0.622767857142857,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.642857142857143,0,0,1,1
"84",0,0,0,0,0,0,0,1,0,0.333333333333333,0.666666666666667,0.171428571428571,0.408163265306122,0.795918367346939,0,0,0,0,1,0,0,0,0,0,1,0,0,0.719866071428571,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"85",0,0,0,0,0,0,0,0,1,0.333333333333333,0.666666666666667,0.228571428571429,0.897959183673469,0.551020408163265,0,0,0,0,1,0,0,0,0,1,0,0,0,0.805803571428571,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.5,1,0,0,1
"86",0,0,0,0,1,0,0,0,0,0.666666666666667,0.666666666666667,0.142857142857143,0.102040816326531,0.0510204081632653,0,0,0,0,1,0,0,0,0,0,1,0,0,0.127232142857143,0,1,0,0,0,1,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.357142857142857,1,0,0,1
"87",1,0,0,0,0,0,0,0,0,0.333333333333333,0,0.257142857142857,0.489795918367347,0.755102040816326,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0223214285714286,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0
"88",0,0,0,0,1,0,0,0,0,0.333333333333333,0.333333333333333,0,0.673469387755102,0.663265306122449,0,0,0,1,0,0,0,0,1,0,0,0,0,0.28125,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.357142857142857,1,0,0,0
"89",0,0,0,0,0,1,0,0,0,0.333333333333333,0,0.257142857142857,0.489795918367347,0.244897959183673,0,0,0,0,1,0,0,0,0,0,1,0,0,0.231026785714286,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.25,1,0,0,1
"90",0,0,0,0,1,0,0,0,0,0.666666666666667,0.333333333333333,0.257142857142857,0.918367346938776,0.540816326530612,0,0,0,0,1,0,0,0,0,1,0,0,0,0.819196428571429,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0,1,0
"91",0,0,1,0,0,0,0,0,0,0.333333333333333,0.666666666666667,0.4,0.387755102040816,0.806122448979592,1,0,0,0,0,0,0,0,0,0,0,1,0,0.881696428571428,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.392857142857143,1,0,0,1
"92",0,0,0,0,0,0,0,0,1,0.666666666666667,0.333333333333333,0.257142857142857,0.306122448979592,0.846938775510204,0,0,0,1,0,0,0,0,1,0,0,0,0,0.613839285714286,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.642857142857143,0,0,1,0
"93",0,0,0,0,0,0,0,0,1,1,0,0.0571428571428571,0.0408163265306122,0.0204081632653061,0,0,0,1,0,0,0,0,1,0,0,0,0,0.466517857142857,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.75,0,0,1,0
"94",1,0,0,0,0,0,0,0,0,0.666666666666667,0.666666666666667,0.257142857142857,0.326530612244898,0.836734693877551,0,0,0,0,1,0,0,0,0,0,1,0,0,0.486607142857143,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0,0,1,1
"95",0,1,0,0,0,0,0,0,0,0.666666666666667,0,0.257142857142857,0.244897959183673,0.122448979591837,0,0,0,0,0,1,0,0,0,0,1,0,0,0.130580357142857,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.75,1,0,0,1
"96",0,1,0,0,0,0,0,0,0,1,0.333333333333333,0.257142857142857,0.795918367346939,0.602040816326531,0,0,0,0,1,0,0,0,0,1,0,0,0,0.00446428571428571,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0.107142857142857,1,0,0,1
"97",0,0,0,0,0,0,0,1,0,0.333333333333333,0.666666666666667,0.6,0.244897959183673,0.877551020408163,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"98",0,0,0,0,0,0,1,0,0,0.666666666666667,0,0.257142857142857,0.571428571428571,0.714285714285714,0,0,0,1,0,0,0,0,0,1,0,0,0,0.104910714285714,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,1,0,0,0
"99",0,0,0,0,1,0,0,0,0,0,0,0.257142857142857,0.408163265306122,0.795918367346939,1,0,0,0,0,0,0,0,0,0,0,1,0,0.59375,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0.25,0,0,1,1
"100",0,0,0,0,0,1,0,0,0,0,0.333333333333333,0.171428571428571,0.857142857142857,0.571428571428571,1,0,0,0,0,0,0,0,0,0,0,0,1,0.78125,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.25,1,0,0,1
"101",0,0,0,0,0,0,0,1,0,0.666666666666667,0,0.114285714285714,0.0816326530612245,0.0408163265306122,0,0,0,0,0,1,0,0,0,1,0,0,0,0.609375,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
"102",0,0,0,0,0,1,0,0,0,1,0.333333333333333,0.114285714285714,0.795918367346939,0.602040816326531,0,0,0,1,0,0,0,0,0,0,1,0,0,0.256696428571429,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0.357142857142857,1,0,0,1
"103",0,0,0,0,0,0,0,1,0,0.666666666666667,0,0.257142857142857,0.795918367346939,0.397959183673469,0,0,0,1,0,0,0,0,0,1,0,0,0,0.291294642857143,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.25,0,0,1,1
"104",1,0,0,0,0,0,0,0,0,0,0.333333333333333,0.2,0.571428571428571,0.285714285714286,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0234375,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357142857142857,1,0,0,0
"105",0,0,1,0,0,0,0,0,0,0,0.333333333333333,0.171428571428571,0.938775510204082,0.469387755102041,0,0,0,0,1,0,0,0,0,1,0,0,0,0.568080357142857,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0.25,1,0,0,1
"106",0,0,0,0,1,0,0,0,0,0,0.333333333333333,0.542857142857143,0.877551020408163,0.438775510204082,0,0,0,0,1,0,0,0,0,1,0,0,0,0.276785714285714,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.357142857142857,1,0,0,1
"107",0,0,0,0,1,0,0,0,0,0,0.333333333333333,0.257142857142857,0.408163265306122,0.795918367346939,1,0,0,0,0,0,0,0,0,0,0,1,0,0.5859375,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0.25,0,0,1,1
"108",0,0,0,0,0,1,0,0,0,0,0,0.257142857142857,0.755102040816326,0.377551020408163,0,1,0,0,0,0,0,0,1,0,0,0,0,0.729910714285714,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.25,0,0,1,1
"109",0,0,0,0,0,0,0,0,1,1,0.666666666666667,0,0.897959183673469,0.448979591836735,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0792410714285714,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.75,0,0,1,0
"110",0,0,0,1,0,0,0,0,0,0.666666666666667,0.333333333333333,0.4,0.591836734693878,0.704081632653061,1,0,0,0,0,0,0,0,0,0,0,1,0,0.944196428571428,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.607142857142857,1,0,0,1
"111",0,0,0,0,0,1,0,0,0,1,0,0.257142857142857,0.571428571428571,0.285714285714286,0,1,0,0,0,0,0,0,1,0,0,0,0,0.956473214285714,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.357142857142857,0,0,1,0
"112",0,0,0,0,0,0,1,0,0,1,0,0.257142857142857,0.448979591836735,0.775510204081633,0,0,0,1,0,0,0,0,0,1,0,0,0,0.223214285714286,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.357142857142857,0,0,1,0
"113",0,0,0,0,0,0,0,1,0,0.333333333333333,0.666666666666667,0.0285714285714286,0.979591836734694,0.510204081632653,0,0,0,0,1,0,0,0,0,1,0,0,0,0.537946428571429,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"114",0,0,0,0,0,0,0,1,0,0.666666666666667,0.666666666666667,0,0.857142857142857,0.428571428571429,0,0,0,0,0,1,0,0,0,1,0,0,0,0.813616071428571,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
"115",0,0,0,0,0,0,0,1,0,0.666666666666667,0.333333333333333,0.2,1,0.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0.845982142857143,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"116",1,0,0,0,0,0,0,0,0,0.666666666666667,0.333333333333333,0.228571428571429,0.714285714285714,0.357142857142857,1,0,0,0,0,0,0,0,0,0,0,1,0,0.863839285714286,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.5,1,0,0,1
"117",1,0,0,0,0,0,0,0,0,1,0.333333333333333,0.171428571428571,0.183673469387755,0.908163265306122,0,0,0,0,0,1,0,0,0,0,1,0,0,0.229910714285714,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
"118",0,0,0,0,1,0,0,0,0,1,0.666666666666667,0.0285714285714286,0.551020408163265,0.275510204081633,0,0,0,0,1,0,0,0,1,0,0,0,0,0.046875,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.214285714285714,0,0,1,0
"119",0,0,0,0,0,0,1,0,0,0.666666666666667,0.333333333333333,0.0571428571428571,0.183673469387755,0.0918367346938776,0,0,0,0,1,0,0,0,0,0,1,0,0,0.661830357142857,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.357142857142857,0,0,1,0
"120",0,0,1,0,0,0,0,0,0,1,0,0.257142857142857,0.489795918367347,0.244897959183673,0,0,0,0,1,0,0,0,0,1,0,0,0,0.842633928571429,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.428571428571429,1,0,0,1
"121",0,0,1,0,0,0,0,0,0,0.666666666666667,0.666666666666667,0.0857142857142857,0.0612244897959184,0.0306122448979592,0,0,0,0,1,0,0,0,0,0,1,0,0,0.315848214285714,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.285714285714286,0,0,1,1
"122",1,0,0,0,0,0,0,0,0,0.333333333333333,0,0.257142857142857,0.979591836734694,0.489795918367347,0,0,0,0,1,0,0,0,0,1,0,0,0,0.646205357142857,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.357142857142857,0,0,1,1
"123",0,0,0,1,0,0,0,0,0,0,0.666666666666667,0.114285714285714,0.795918367346939,0.602040816326531,1,0,0,0,0,0,0,0,0,0,0,1,0,0.341517857142857,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.392857142857143,0,0,1,1
"124",0,0,0,0,1,0,0,0,0,0,0,0.257142857142857,1,0.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0859375,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.357142857142857,0,1,0,1
"125",0,0,1,0,0,0,0,0,0,0.666666666666667,0,0.142857142857143,0.102040816326531,0.0510204081632653,0,0,0,1,0,0,0,0,0,1,0,0,0,0.368303571428571,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.285714285714286,0,0,1,1
"126",0,0,0,0,1,0,0,0,0,1,0.333333333333333,0.257142857142857,0.224489795918367,0.112244897959184,0,0,0,0,1,0,0,0,0,1,0,0,0,0.753348214285714,0,0,1,0,0,1,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.357142857142857,0,0,1,0
"127",0,0,1,0,0,0,0,0,0,0,0,0.257142857142857,0.612244897959184,0.306122448979592,0,0,0,0,1,0,0,0,0,0,1,0,0,0.700892857142857,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.25,1,0,0,0
"128",0,0,0,0,0,1,0,0,0,0,0.666666666666667,0.142857142857143,0.571428571428571,0.714285714285714,0,0,0,0,1,0,0,0,0,0,1,0,0,0.924107142857143,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.25,1,0,0,1
"129",0,1,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.142857142857143,0.755102040816326,0.622448979591837,0,0,0,0,1,0,0,0,0,1,0,0,0,0.411830357142857,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.5,1,0,0,1
"130",0,0,0,1,0,0,0,0,0,0.333333333333333,0.666666666666667,0.485714285714286,0.73469387755102,0.36734693877551,0,0,0,0,1,0,0,0,0,1,0,0,0,0.313616071428571,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.75,0,0,1,1
"131",0,0,0,0,1,0,0,0,0,0.333333333333333,0,0.257142857142857,0.571428571428571,0.714285714285714,0,0,0,1,0,0,0,0,1,0,0,0,0,0.748883928571429,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.607142857142857,1,0,0,0
"132",0,1,0,0,0,0,0,0,0,1,0,0.257142857142857,0.591836734693878,0.704081632653061,0,0,0,1,0,0,0,0,0,0,1,0,0,0.511160714285714,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0
"133",0,0,0,0,0,0,1,0,0,1,0.333333333333333,0.285714285714286,0.469387755102041,0.76530612244898,0,0,0,1,0,0,0,0,0,1,0,0,0,0.21875,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.357142857142857,0,0,1,0
"134",0,0,0,0,0,0,0,0,1,0,0.666666666666667,0,0.653061224489796,0.326530612244898,0,1,0,0,0,0,0,0,1,0,0,0,0,0.481026785714286,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.25,1,0,0,0
"135",0,0,0,0,0,0,1,0,0,1,0.333333333333333,0.0571428571428571,0.63265306122449,0.316326530612245,0,0,0,0,1,0,0,0,1,0,0,0,0,0.572544642857143,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.357142857142857,1,0,0,0
"136",0,0,0,0,0,0,0,0,1,0,0,0.257142857142857,0.204081632653061,0.102040816326531,0,0,0,1,0,0,0,0,0,1,0,0,0,0.8671875,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.25,1,0,0,0
"137",0,0,0,0,0,0,0,1,0,0.333333333333333,0,0.257142857142857,0.816326530612245,0.591836734693878,0,0,0,0,1,0,0,0,0,1,0,0,0,0.621651785714286,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"138",0,1,0,0,0,0,0,0,0,1,0.333333333333333,0.0857142857142857,0.857142857142857,0.428571428571429,0,0,0,0,0,1,0,0,0,1,0,0,0,0.706473214285714,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.75,0,0,1,0
"139",0,0,0,0,0,0,1,0,0,0.666666666666667,0,0.114285714285714,0.0816326530612245,0.0408163265306122,0,0,0,0,1,0,0,0,0,1,0,0,0,0.616071428571429,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.357142857142857,0,0,1,0
"140",1,0,0,0,0,0,0,0,0,0.333333333333333,0.666666666666667,0.314285714285714,0.979591836734694,0.510204081632653,0,0,0,0,1,0,0,0,0,0,1,0,0,0.549107142857143,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.357142857142857,1,0,0,1
"141",0,0,0,0,0,1,0,0,0,0.333333333333333,0,0.257142857142857,0.673469387755102,0.663265306122449,0,0,0,0,1,0,0,0,0,0,1,0,0,0.147321428571429,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.25,0,0,1,1
"142",0,0,1,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.171428571428571,0.816326530612245,0.591836734693878,0,1,0,0,0,0,0,0,1,0,0,0,0,0.255580357142857,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0.142857142857143,1,0,0,1
"143",0,0,0,0,1,0,0,0,0,1,0,0.257142857142857,0.448979591836735,0.224489795918367,0,0,0,1,0,0,0,0,1,0,0,0,0,0.790178571428572,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.357142857142857,0,0,1,0
"144",0,0,0,0,0,1,0,0,0,0.666666666666667,0,0.114285714285714,0.0816326530612245,0.959183673469388,0,0,0,0,1,0,0,0,0,1,0,0,0,0.665178571428571,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.357142857142857,0,0,1,1
"145",0,1,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.0857142857142857,0.510204081632653,0.744897959183674,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0636160714285714,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.75,1,0,0,1
"146",0,0,0,0,0,0,0,1,0,0.333333333333333,0.333333333333333,0.257142857142857,0.857142857142857,0.428571428571429,0,0,0,0,1,0,0,0,0,1,0,0,0,0.00446428571428571,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"147",1,0,0,0,0,0,0,0,0,1,0.666666666666667,0.142857142857143,0.755102040816326,0.622448979591837,0,0,0,0,1,0,0,0,0,0,1,0,0,0.685267857142857,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
"148",0,0,0,0,1,0,0,0,0,1,0,0.114285714285714,0.897959183673469,0.551020408163265,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0736607142857143,0,1,0,0,0,1,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.214285714285714,1,0,0,0
"149",0,0,1,0,0,0,0,0,0,0,0.333333333333333,0.257142857142857,0.489795918367347,0.244897959183673,1,0,0,0,0,0,0,0,0,0,0,1,0,0.955357142857143,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.25,1,0,0,1
"150",0,0,0,0,0,0,0,0,1,0.333333333333333,0,0.257142857142857,0.224489795918367,0.112244897959184,0,0,0,1,0,0,0,1,0,0,0,0,0,0.233258928571429,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0,0,1,0
"151",0,1,0,0,0,0,0,0,0,0.333333333333333,0,0.257142857142857,0.795918367346939,0.397959183673469,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0535714285714286,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.75,0,0,1,0
"152",0,0,0,0,0,0,0,1,0,1,0,0.257142857142857,0.897959183673469,0.551020408163265,0,0,0,0,1,0,0,0,0,1,0,0,0,0.719866071428571,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.392857142857143,0,0,1,0
"153",0,0,0,0,1,0,0,0,0,0.333333333333333,0,0.257142857142857,0.489795918367347,0.755102040816326,0,0,0,0,1,0,0,0,0,0,1,0,0,0.323660714285714,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.357142857142857,1,0,0,1
