"","gameId","quarter","down","yardsToGo","yardlineNumber","absoluteYardlineNumber","offenseFormation","receiverAlignment","gameClock_mod","timeCategory","estadio","nflId_42654","nflId_43510","nflId_44860","nflId_46094","nflId_46163","nflId_47794","nflId_47835","nflId_52409","nflId_52441","nflId_53434","nflId_54601","nflId_43344","nflId_44927","nflId_44990","nflId_43495","nflId_52588","nflId_52673","nflId_48530","nflId_53631","nflId_53568","nflId_52499","nflId_48471","nflId_43490","nflId_47838","nflId_53619","diferencia","yardlineSide_mod","isDropback"
"127",2022101605,4,3,7,44,54,"EMPTY","4x1",7.2,"6-9 min","visitante",1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-5,"rival",TRUE
"128",2022091809,4,1,10,17,27,"SHOTGUN","2x2",12.65,"0-3 min","visitante",1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,"CIN",TRUE
"129",2022110602,4,2,8,35,45,"SINGLEBACK","2x2",5.36666666666667,"9-12 min","local",0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1,28,"rival",FALSE
"130",2022110602,3,1,15,20,30,"SHOTGUN","2x2",10.8666666666667,"3-6 min","local",1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,28,"CIN",TRUE
"132",2022092900,1,3,1,34,76,"SHOTGUN","2x2",13.7666666666667,"0-3 min","local",1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CIN",TRUE
"133",2022091103,2,4,1,35,75,"I_FORM","1x1",1.26666666666667,"12-15 min","local",1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-14,"rival",FALSE
"134",2022101605,2,1,10,37,47,"SHOTGUN","2x2",7.91666666666667,"6-9 min","visitante",1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,"rival",TRUE
"135",2022103100,4,1,10,25,35,"SHOTGUN","2x2",8.76666666666667,"6-9 min","visitante",1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-26,"CIN",TRUE
"137",2022092900,2,4,1,24,86,"SINGLEBACK","2x1",10.75,"3-6 min","local",1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,4,"rival",FALSE
"138",2022100913,1,1,10,36,74,"SHOTGUN","2x1",14.35,"0-3 min","visitante",1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CIN",TRUE
"139",2022110602,1,2,6,43,53,"SHOTGUN","3x1",1.68333333333333,"12-15 min","local",1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,7,"rival",FALSE
"140",2022102302,1,2,10,33,43,"SHOTGUN","3x1",8.38333333333333,"6-9 min","local",1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7,"rival",TRUE
"141",2022092506,3,3,5,23,33,"EMPTY","3x2",4.96666666666667,"9-12 min","visitante",1,1,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,18,"rival",TRUE
"142",2022092900,1,1,10,25,85,"SHOTGUN","2x2",15,"0-3 min","local",1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CIN",FALSE
"143",2022091103,1,1,10,37,73,"SINGLEBACK","3x1",2.05,"12-15 min","local",1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,"CIN",FALSE
"144",2022101605,4,2,17,31,41,"SHOTGUN","2x2",5.2,"9-12 min","visitante",1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-5,"rival",TRUE
"145",2022091809,3,2,5,35,45,"SINGLEBACK","2x1",6.98333333333333,"6-9 min","visitante",1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-11,"rival",FALSE
"146",2022100913,2,3,10,16,26,"SHOTGUN","3x1",1.78333333333333,"12-15 min","visitante",1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,-3,"CIN",TRUE
"147",2022092506,2,3,4,4,106,"SHOTGUN","3x1",7.95,"6-9 min","visitante",1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8,"rival",TRUE
"148",2022110602,2,1,10,12,98,"SHOTGUN","2x2",0.416666666666667,"12-15 min","local",1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,28,"rival",TRUE
"149",2022103100,3,2,10,27,83,"SHOTGUN","2x2",2.98333333333333,"12-15 min","visitante",1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-25,"CIN",TRUE
"150",2022102302,3,1,10,43,53,"SHOTGUN","2x2",13.9666666666667,"0-3 min","local",1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,"CIN",TRUE
"151",2022091103,2,1,10,44,66,"I_FORM","2x1",3.26666666666667,"9-12 min","local",1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-14,"rival",FALSE
"152",2022091809,4,1,10,19,91,"SINGLEBACK","2x2",5.38333333333333,"9-12 min","visitante",1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,-8,"rival",FALSE
"153",2022101605,3,2,2,44,54,"SHOTGUN","2x2",5.96666666666667,"9-12 min","visitante",1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,-9,"CIN",FALSE
"154",2022103100,3,2,4,35,45,"SHOTGUN","2x2",0.616666666666667,"12-15 min","visitante",1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-25,"rival",TRUE
"155",2022091103,1,1,15,30,80,"SHOTGUN","2x1",5.78333333333333,"9-12 min","local",1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,"CIN",FALSE
"156",2022092900,1,2,8,35,45,"SINGLEBACK","2x2",11.9,"3-6 min","local",1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rival",TRUE
"157",2022102302,1,1,10,16,94,"EMPTY","3x2",14.9333333333333,"0-3 min","local",1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CIN",TRUE
"158",2022100913,3,1,2,2,12,"SHOTGUN","2x2",4.35,"9-12 min","visitante",1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-3,"rival",TRUE
"159",2022110602,3,2,3,47,63,"SINGLEBACK","2x2",7.38333333333333,"6-9 min","local",1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,28,"rival",FALSE
"160",2022091103,4,3,6,36,74,"SHOTGUN","2x2",8.45,"6-9 min","local",1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,-6,"rival",TRUE
"161",2022103100,2,1,10,44,66,"SHOTGUN","2x2",4.91666666666667,"9-12 min","visitante",1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-8,"CIN",FALSE
"162",2022103100,1,3,10,46,64,"SHOTGUN","2x2",2.86666666666667,"12-15 min","visitante",1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"rival",TRUE
"163",2022092900,3,2,6,45,65,"EMPTY","3x2",6.58333333333333,"6-9 min","local",1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"rival",TRUE
"164",2022091809,4,3,1,44,66,"SINGLEBACK","3x1",8.88333333333333,"6-9 min","visitante",1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,"rival",TRUE
"165",2022103100,3,2,6,29,81,"SHOTGUN","3x1",8.28333333333333,"6-9 min","visitante",1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-18,"CIN",TRUE
"166",2022091103,5,1,10,13,23,"SHOTGUN","2x2",4.81666666666667,"9-12 min","local",1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"rival",FALSE
"167",2022100913,1,3,8,11,99,"SHOTGUN","3x1",2.13333333333333,"12-15 min","visitante",1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-3,"CIN",TRUE
"168",2022092506,1,2,12,12,22,"SHOTGUN","2x2",9.81666666666667,"3-6 min","visitante",1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"rival",TRUE
"169",2022110602,3,2,10,25,35,"SHOTGUN","3x1",10.1833333333333,"3-6 min","local",1,1,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,28,"CIN",FALSE
"170",2022101605,3,1,10,48,58,"SHOTGUN","2x2",5.26666666666667,"9-12 min","visitante",1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,-9,"CIN",TRUE
"171",2022091809,3,1,10,26,84,"SINGLEBACK","3x1",1.08333333333333,"12-15 min","visitante",1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,-8,"CIN",FALSE
"172",2022110602,2,3,5,37,47,"SHOTGUN","2x2",1.78333333333333,"12-15 min","local",1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,28,"CIN",TRUE
"173",2022092900,2,3,5,28,82,"SHOTGUN","3x1",11.55,"3-6 min","local",1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,4,"rival",TRUE
"174",2022092506,2,3,9,35,45,"SHOTGUN","3x1",3.21666666666667,"9-12 min","visitante",1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14,"CIN",TRUE
"175",2022092900,2,1,10,44,66,"SINGLEBACK","2x2",14.2,"0-3 min","local",1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,"rival",FALSE
"176",2022091103,4,2,1,49,59,"SHOTGUN","2x2",1.06666666666667,"12-15 min","local",1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-6,"CIN",TRUE
"177",2022110602,3,1,10,46,56,"SINGLEBACK","3x1",8.06666666666667,"6-9 min","local",1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,28,"CIN",FALSE
"178",2022092506,2,1,10,15,95,"SINGLEBACK","3x1",9.93333333333333,"3-6 min","visitante",1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,8,"rival",FALSE
"179",2022100913,3,2,10,24,34,"SHOTGUN","2x2",6.76666666666667,"6-9 min","visitante",1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,-3,"rival",FALSE
"180",2022091809,4,3,5,31,41,"SHOTGUN","3x1",15,"0-3 min","visitante",1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-8,"CIN",TRUE
"181",2022100913,3,1,10,25,85,"SHOTGUN","2x2",10.8166666666667,"3-6 min","visitante",1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-3,"CIN",FALSE
"182",2022103100,1,1,5,19,29,"SHOTGUN","2x2",14.5666666666667,"0-3 min","visitante",1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"CIN",FALSE
"183",2022091809,3,1,10,25,85,"SINGLEBACK","2x1",15,"0-3 min","visitante",1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-14,"CIN",FALSE
"184",2022110602,3,2,1,28,38,"SINGLEBACK","2x1",3,"9-12 min","local",1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,35,"CIN",FALSE
"185",2022091103,1,2,9,38,72,"SHOTGUN","2x2",1.46666666666667,"12-15 min","local",1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,"CIN",TRUE
"186",2022091809,4,2,5,5,105,"SHOTGUN","2x2",3.85,"9-12 min","visitante",1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,"rival",TRUE
"187",2022102302,3,4,1,27,83,"EMPTY","3x2",11.4166666666667,"3-6 min","local",1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,11,"rival",TRUE
"188",2022100913,3,1,10,24,34,"SHOTGUN","2x2",6.83333333333333,"6-9 min","visitante",1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,-3,"rival",TRUE
"189",2022091103,3,1,10,25,85,"SHOTGUN","2x2",15,"0-3 min","local",1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-11,"CIN",FALSE
"190",2022100913,1,1,10,31,79,"SINGLEBACK","2x2",7.95,"6-9 min","visitante",1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-3,"CIN",FALSE
"191",2022102302,1,2,10,29,81,"SHOTGUN","2x2",9.98333333333333,"3-6 min","local",1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"CIN",TRUE
"192",2022102302,4,2,19,24,86,"EMPTY","3x2",15,"0-3 min","local",1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,18,"CIN",TRUE
"193",2022101605,4,3,4,31,79,"SHOTGUN","3x1",10.4,"3-6 min","visitante",1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-5,"CIN",TRUE
"194",2022102302,1,1,10,44,54,"SHOTGUN","3x1",0.0833333333333333,"12-15 min","local",0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,14,"rival",TRUE
"195",2022103100,3,3,6,29,81,"SHOTGUN","3x1",8.23333333333333,"6-9 min","visitante",1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,-18,"CIN",TRUE
"196",2022102302,2,2,16,23,33,"SHOTGUN","2x2",3.25,"9-12 min","local",0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,14,"CIN",TRUE
"197",2022092900,1,1,10,29,81,"SHOTGUN","2x2",1.1,"12-15 min","local",1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,"CIN",FALSE
"198",2022101605,2,1,10,25,85,"SHOTGUN","2x2",10.4666666666667,"3-6 min","visitante",1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,"CIN",TRUE
"199",2022100913,1,3,12,29,81,"SHOTGUN","3x1",6.7,"6-9 min","visitante",1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-3,"CIN",TRUE
"200",2022091103,3,2,4,4,14,"SHOTGUN","3x1",5.48333333333333,"9-12 min","local",1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-11,"rival",TRUE
"201",2022100913,2,2,10,25,85,"SHOTGUN","2x2",0.3,"12-15 min","visitante",1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,-3,"rival",TRUE
"202",2022102302,4,3,4,28,82,"EMPTY","3x2",5.71666666666667,"9-12 min","local",1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,18,"CIN",FALSE
"203",2022110602,4,1,10,23,87,"SINGLEBACK","2x2",7.75,"6-9 min","local",0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,1,1,1,28,"CIN",FALSE
"204",2022091103,5,2,3,33,43,"EMPTY","3x2",5.43333333333333,"9-12 min","local",1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"rival",TRUE
"205",2022092506,3,1,10,38,48,"SINGLEBACK","2x1",7.01666666666667,"6-9 min","visitante",1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,18,"rival",FALSE
"206",2022091103,3,1,10,46,56,"SHOTGUN","3x1",10.4166666666667,"3-6 min","local",1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-11,"rival",TRUE
"207",2022091103,5,1,10,50,60,"SHOTGUN","2x2",6.86666666666667,"6-9 min","local",1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"centro",TRUE
"208",2022101605,3,2,1,17,93,"SINGLEBACK","2x2",4.16666666666667,"9-12 min","visitante",1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,"rival",FALSE
"209",2022092506,3,3,5,5,15,"EMPTY","3x2",12.0833333333333,"0-3 min","visitante",1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,"rival",TRUE
"210",2022101605,3,1,10,36,46,"SHOTGUN","2x2",6.46666666666667,"6-9 min","visitante",1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,"CIN",TRUE
"211",2022101605,2,2,8,19,29,"SHOTGUN","2x2",5.95,"9-12 min","visitante",1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-10,"rival",TRUE
"212",2022101605,1,2,2,43,67,"SHOTGUN","2x2",4.4,"9-12 min","visitante",1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,"rival",FALSE
"213",2022092900,1,1,10,37,73,"SINGLEBACK","2x2",4.58333333333333,"9-12 min","local",1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,"CIN",FALSE
"214",2022100913,2,1,10,17,27,"SHOTGUN","2x2",9.3,"3-6 min","visitante",1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-10,"CIN",FALSE
"215",2022102302,4,3,11,32,78,"SHOTGUN","2x2",14.3166666666667,"0-3 min","local",1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18,"CIN",TRUE
"216",2022091103,2,1,10,36,46,"SINGLEBACK","2x2",7.45,"6-9 min","local",1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-14,"CIN",FALSE
"217",2022091103,1,1,10,34,44,"SHOTGUN","3x1",8.95,"6-9 min","local",1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-7,"rival",TRUE
"218",2022091103,1,2,5,30,80,"SINGLEBACK","3x1",12.0833333333333,"0-3 min","local",1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,"CIN",FALSE
"219",2022110602,2,2,1,1,109,"SINGLEBACK","3x1",14.65,"0-3 min","local",1,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,7,"rival",FALSE
"220",2022110602,2,1,10,32,42,"SHOTGUN","2x2",1.95,"12-15 min","local",1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,28,"CIN",TRUE
"221",2022091103,3,3,5,30,40,"SHOTGUN","2x2",8.35,"6-9 min","local",1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,-11,"rival",TRUE
"222",2022092506,1,1,10,41,69,"SHOTGUN","2x2",0.833333333333333,"12-15 min","visitante",1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,"CIN",FALSE
"223",2022102302,3,2,9,47,63,"EMPTY","3x2",6.73333333333333,"6-9 min","local",1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,11,"rival",TRUE
"224",2022100913,2,1,10,31,79,"SHOTGUN","3x1",6.3,"6-9 min","visitante",1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-10,"rival",FALSE
"225",2022091103,1,1,10,22,88,"EMPTY","3x2",13.5166666666667,"0-3 min","local",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CIN",TRUE
"226",2022091103,4,1,10,36,46,"SHOTGUN","2x2",10.1833333333333,"3-6 min","local",1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-6,"CIN",FALSE
"227",2022100913,2,2,1,22,88,"SINGLEBACK","3x1",5.66666666666667,"9-12 min","visitante",1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-10,"rival",FALSE
"228",2022101605,1,3,9,9,101,"EMPTY","3x2",0.85,"12-15 min","visitante",1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,"rival",TRUE
"229",2022092900,4,1,6,6,16,"SINGLEBACK","3x0",2.16666666666667,"12-15 min","local",1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,"rival",FALSE
"230",2022101605,1,2,5,30,40,"SHOTGUN","2x2",14.4833333333333,"0-3 min","visitante",1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"CIN",FALSE
"231",2022102302,2,3,2,37,47,"EMPTY","4x1",2.55,"12-15 min","local",0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,14,"CIN",TRUE
"232",2022092900,4,2,8,34,44,"I_FORM","2x1",6.43333333333333,"6-9 min","local",1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"rival",TRUE
"234",2022110602,1,1,10,14,24,"SINGLEBACK","3x1",0.833333333333333,"12-15 min","local",1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,7,"rival",FALSE
"235",2022100913,1,1,10,25,85,"EMPTY","3x2",15,"0-3 min","visitante",1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CIN",TRUE
"236",2022091103,1,1,10,25,85,"SHOTGUN","2x2",12.7166666666667,"0-3 min","local",1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,"CIN",FALSE
"237",2022091103,1,3,2,45,65,"EMPTY","3x2",0.716666666666667,"12-15 min","local",1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,"CIN",TRUE
"238",2022092900,4,2,10,50,60,"SHOTGUN","3x1",7.9,"6-9 min","local",1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,"centro",TRUE
"239",2022092900,4,1,10,45,55,"SINGLEBACK","2x2",3.08333333333333,"9-12 min","local",1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,"rival",FALSE
"240",2022101605,1,1,9,9,101,"SHOTGUN","2x2",1.01666666666667,"12-15 min","visitante",1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-7,"rival",TRUE
"241",2022091103,1,1,10,43,67,"SHOTGUN","3x1",4.43333333333333,"9-12 min","local",1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,"CIN",TRUE
"242",2022091809,3,2,8,32,42,"SHOTGUN","3x1",10.5,"3-6 min","visitante",1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,"rival",TRUE
"243",2022102302,1,1,10,33,43,"SHOTGUN","2x2",8.43333333333333,"6-9 min","local",1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"rival",TRUE
"244",2022092900,3,1,10,47,57,"SHOTGUN","2x2",0.283333333333333,"12-15 min","local",1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,"CIN",TRUE
"245",2022092506,4,2,16,31,79,"SINGLEBACK","2x1",3.18333333333333,"9-12 min","visitante",1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,15,"rival",FALSE
"246",2022092506,4,2,3,48,58,"SINGLEBACK","2x1",7.71666666666667,"6-9 min","visitante",1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,15,"CIN",FALSE
"247",2022103100,2,1,10,30,80,"SHOTGUN","2x2",12.3333333333333,"0-3 min","visitante",1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"CIN",TRUE
"248",2022091103,4,3,1,31,79,"SHOTGUN","2x2",0.566666666666667,"12-15 min","local",1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,-6,"rival",TRUE
"249",2022110602,2,1,8,8,102,"SINGLEBACK","2x2",5.38333333333333,"9-12 min","local",1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,21,"rival",FALSE
"250",2022110602,2,2,4,47,57,"SINGLEBACK","3x1",11.9666666666667,"3-6 min","local",1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,14,"CIN",FALSE
"251",2022100913,2,1,10,29,39,"SHOTGUN","3x1",8,"6-9 min","visitante",1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-10,"CIN",FALSE
"252",2022103100,1,1,10,46,64,"SINGLEBACK","2x1",4.31666666666667,"9-12 min","visitante",1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,"rival",FALSE
"253",2022110602,3,1,10,20,90,"SHOTGUN","3x1",5.3,"9-12 min","local",1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,28,"rival",TRUE
"254",2022101605,4,1,10,24,34,"SHOTGUN","2x2",5.91666666666667,"9-12 min","visitante",1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,"rival",TRUE
