"","gameId2022091102","gameId2022091812","gameId2022092501","gameId2022100208","gameId2022100904","gameId2022101300","gameId2022102400","gameId2022103002","gameId2022110601","quarter","down","yardsToGo","yardlineNumber","absoluteYardlineNumber","offenseFormationEMPTY","offenseFormationI_FORM","offenseFormationJUMBO","offenseFormationPISTOL","offenseFormationSHOTGUN","offenseFormationSINGLEBACK","offenseFormationWILDCAT","receiverAlignment1x1","receiverAlignment2x1","receiverAlignment2x2","receiverAlignment3x1","receiverAlignment3x2","receiverAlignment4x1","gameClock_mod","timeCategory0.3.min","timeCategory12.15.min","timeCategory3.6.min","timeCategory6.9.min","timeCategory9.12.min","estadiolocal","estadiovisitante","nflId_43345","nflId_46113","nflId_46276","nflId_47856","nflId_48159","nflId_52451","nflId_52581","nflId_53440","nflId_53468","nflId_53580","nflId_54633","nflId_46522","nflId_40149","nflId_54784","nflId_54668","nflId_48207","nflId_44068","nflId_53646","nflId_53586","nflId_47904","nflId_38553","nflId_54536","nflId_41324","nflId_47815","nflId_53085","nflId_42593","nflId_52457","diferencia","yardlineSide_modcentro","yardlineSide_modCHI","yardlineSide_modrival","isDropback"
"77",0,0,1,0,0,0,0,0,0,0.333333333333333,0.666666666666667,0.166666666666667,0.979591836734694,0.510204081632653,0,0,0,0,1,0,0,0,0,0,1,0,0,0.270903010033445,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0.425,0,1,0,1
"78",0,0,0,0,1,0,0,0,0,0.333333333333333,0,0.375,1,0.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0.123745819397993,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.075,1,0,0,1
"79",0,0,0,0,1,0,0,0,0,1,0.333333333333333,0.833333333333333,0.489795918367347,0.755102040816326,0,0,0,0,1,0,0,0,0,1,0,0,0,0.102564102564103,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.35,0,1,0,1
"80",0,1,0,0,0,0,0,0,0,1,0,0.375,0.693877551020408,0.346938775510204,0,1,0,0,0,0,0,0,1,0,0,0,0,0.900780379041249,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.175,0,1,0,1
"81",0,0,0,0,0,0,1,0,0,0.333333333333333,0,0.375,0.897959183673469,0.448979591836735,0,0,0,0,1,0,0,0,0,1,0,0,0,0.253065774804905,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.425,0,1,0,1
"82",0,0,0,0,0,0,1,0,0,0.333333333333333,0,0.375,0.489795918367347,0.244897959183673,0,0,0,0,1,0,0,0,1,0,0,0,0,0.402452619843924,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.425,0,1,0,0
"83",0,0,0,0,0,0,1,0,0,0.666666666666667,0,0.375,0.775510204081633,0.387755102040816,0,0,0,0,0,1,0,0,0,1,0,0,0,0.337792642140468,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0.75,0,0,1,1
"84",0,1,0,0,0,0,0,0,0,1,0.333333333333333,0.375,0.36734693877551,0.183673469387755,0,0,0,0,1,0,0,0,0,0,1,0,0,0.150501672240803,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.1,0,1,0,1
"85",1,0,0,0,0,0,0,0,0,0.666666666666667,0.666666666666667,0.375,0.979591836734694,0.489795918367347,0,0,0,0,1,0,0,0,0,0,1,0,0,0.381270903010033,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.275,0,1,0,1
"86",0,0,0,0,0,1,0,0,0,0,0,0.375,0.979591836734694,0.510204081632653,0,0,0,0,0,1,0,0,0,1,0,0,0,0.843924191750279,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.525,0,1,0,1
"87",0,0,0,0,0,1,0,0,0,0.666666666666667,0.666666666666667,0.0833333333333333,0.489795918367347,0.755102040816326,0,0,0,0,1,0,0,0,0,0,1,0,0,0.584169453734671,0,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.45,0,1,0,0
"88",0,0,0,0,0,0,0,0,1,0,0,0.375,0.693877551020408,0.346938775510204,0,0,0,0,1,0,0,0,0,0,1,0,0,0.375696767001115,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.425,0,1,0,1
"89",0,0,0,0,0,1,0,0,0,0.333333333333333,0,0.375,0.408163265306122,0.204081632653061,0,0,0,0,0,1,0,0,0,0,1,0,0,0.249721293199554,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.525,0,1,0,0
"90",0,0,0,0,0,0,1,0,0,0.333333333333333,0.666666666666667,0.166666666666667,0.673469387755102,0.663265306122449,1,0,0,0,0,0,0,0,0,0,0,1,0,0.146042363433668,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.425,0,0,1,0
"91",0,0,1,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.375,0.387755102040816,0.806122448979592,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6,0,1,0,1
"92",0,0,0,0,0,0,0,1,0,0.333333333333333,0.333333333333333,0.0833333333333333,0.612244897959184,0.693877551020408,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0903010033444816,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
"93",0,0,0,0,0,0,1,0,0,1,0,0.166666666666667,0.0816326530612245,0.959183673469388,0,1,0,0,0,0,0,0,1,0,0,0,0,0.869565217391304,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.825,0,0,1,0
"94",0,0,1,0,0,0,0,0,0,0.666666666666667,0,0.375,0.448979591836735,0.224489795918367,0,0,0,0,0,1,0,0,0,1,0,0,0,0.702341137123746,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.425,0,0,1,1
"95",0,0,0,0,1,0,0,0,0,0.666666666666667,0.666666666666667,0.375,0.918367346938776,0.540816326530612,0,0,0,0,1,0,0,0,0,1,0,0,0,0.835005574136009,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.25,0,0,1,1
"96",0,0,0,0,1,0,0,0,0,0.666666666666667,0.333333333333333,0.125,0.938775510204082,0.469387755102041,0,0,0,0,0,1,0,0,0,1,0,0,0,0.463768115942029,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4,0,1,0,0
"97",1,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.0416666666666667,0.63265306122449,0.316326530612245,0,0,0,0,1,0,0,0,0,0,1,0,0,0.279821627647715,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.35,0,1,0,0
"98",0,0,0,1,0,0,0,0,0,0.333333333333333,0,0.375,0.489795918367347,0.244897959183673,0,0,0,0,0,1,0,0,0,1,0,0,0,0.350055741360089,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0.325,0,1,0,0
"99",0,0,1,0,0,0,0,0,0,0.333333333333333,0.666666666666667,0.125,0.469387755102041,0.76530612244898,0,0,0,0,1,0,0,0,0,0,1,0,0,0.434782608695652,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.425,0,1,0,1
"100",0,0,0,1,0,0,0,0,0,0.666666666666667,0.333333333333333,0.208333333333333,0.26530612244898,0.13265306122449,0,0,0,0,1,0,0,0,0,1,0,0,0,0.780379041248606,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.4,0,0,1,1
"101",0,0,0,0,0,0,0,0,1,0.333333333333333,0.666666666666667,0,0.714285714285714,0.357142857142857,0,0,0,0,0,1,0,0,0,1,0,0,0,0.326644370122631,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0.25,0,0,1,0
"102",1,0,0,0,0,0,0,0,0,0.333333333333333,0.666666666666667,0.125,0.816326530612245,0.408163265306122,0,0,0,0,1,0,0,0,0,0,1,0,0,0.190635451505017,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.35,0,1,0,0
"103",0,0,0,0,1,0,0,0,0,0.333333333333333,0,0.375,0.204081632653061,0.102040816326531,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0947603121516165,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.075,0,0,1,0
"104",0,1,0,0,0,0,0,0,0,1,0,0.375,0.183673469387755,0.908163265306122,0,0,0,0,1,0,0,0,0,0,1,0,0,0.652173913043478,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.175,0,0,1,0
"105",0,0,0,0,0,0,0,0,1,0.666666666666667,0,0.375,0.693877551020408,0.653061224489796,0,0,0,0,0,1,0,0,0,1,0,0,0,0.12263099219621,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.275,0,1,0,0
"106",0,0,0,0,0,0,1,0,0,0.333333333333333,0.333333333333333,0.166666666666667,0.673469387755102,0.663265306122449,0,0,0,0,1,0,0,0,0,1,0,0,0,0.167224080267559,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0.425,0,0,1,1
"107",1,0,0,0,0,0,0,0,0,1,0.333333333333333,0.375,0.510204081632653,0.255102040816327,0,0,0,0,1,0,0,0,0,0,1,0,0,0.881828316610925,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.45,0,0,1,1
"108",0,0,0,0,0,0,0,0,1,1,0,0.125,0.0612244897959184,0.969387755102041,0,1,0,0,0,0,0,0,1,0,0,0,0,0.779264214046823,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0.275,0,0,1,1
"109",0,0,0,0,0,0,1,0,0,0.666666666666667,0.333333333333333,0.375,0.775510204081633,0.387755102040816,0,0,0,0,1,0,0,0,0,1,0,0,0,0.331103678929766,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.75,0,0,1,0
"110",0,0,0,0,0,0,1,0,0,0,0,0.375,0.571428571428571,0.285714285714286,0,0,0,0,1,0,0,0,0,1,0,0,0,0.701226309921962,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.525,0,0,1,1
"111",0,0,0,0,0,0,1,0,0,0,0.666666666666667,0.541666666666667,0.653061224489796,0.326530612244898,0,0,0,0,1,0,0,0,0,1,0,0,0,0.653288740245262,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.525,0,0,1,0
"112",0,0,0,0,0,0,0,1,0,0,0.666666666666667,0.75,0.306122448979592,0.846938775510204,0,0,0,0,1,0,0,0,0,0,1,0,0,0.608695652173913,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.35,0,1,0,1
"113",0,0,0,0,0,0,0,0,1,1,0.333333333333333,0.25,0.346938775510204,0.173469387755102,0,0,0,0,1,0,0,0,0,0,1,0,0,0.479375696767001,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0.45,0,1,0,0
"114",0,0,0,0,1,0,0,0,0,0.333333333333333,0.666666666666667,0.166666666666667,0.591836734693878,0.704081632653061,1,0,0,0,0,0,0,0,0,0,0,1,0,0.406911928651059,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.075,0,1,0,1
"115",0,0,0,0,0,0,0,1,0,1,0.666666666666667,0.416666666666667,0.346938775510204,0.173469387755102,0,0,0,0,1,0,0,0,0,1,0,0,0,0.357859531772575,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0.025,0,0,1,1
"116",0,0,0,0,0,0,1,0,0,1,0.333333333333333,0.166666666666667,0.0816326530612245,0.959183673469388,0,0,0,0,1,0,0,0,0,1,0,0,0,0.130434782608696,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0
"117",1,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.125,0.816326530612245,0.408163265306122,0,0,0,0,1,0,0,0,0,0,1,0,0,0.193979933110368,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.35,0,1,0,1
"118",0,0,0,0,0,0,0,0,1,0.666666666666667,0,0.375,0.673469387755102,0.663265306122449,0,0,0,0,1,0,0,0,0,1,0,0,0,0.843924191750279,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.25,0,1,0,1
"119",0,0,0,0,0,1,0,0,0,1,0,0.375,0.693877551020408,0.346938775510204,0,0,0,0,1,0,0,0,1,0,0,0,0,0.385730211817168,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0.4,0,1,0,0
"120",1,0,0,0,0,0,0,0,0,0,0,0.375,0.102040816326531,0.948979591836735,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0345596432552954,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.525,0,1,0,0
"121",1,0,0,0,0,0,0,0,0,0,0.666666666666667,0.291666666666667,0.63265306122449,0.683673469387755,0,0,0,0,1,0,0,0,0,0,1,0,0,0.187290969899666,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.525,0,1,0,1
"122",0,1,0,0,0,0,0,0,0,1,0.333333333333333,0.791666666666667,0.489795918367347,0.244897959183673,0,0,0,0,0,1,0,0,0,1,0,0,0,0.855072463768116,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.175,0,1,0,0
"123",0,0,0,1,0,0,0,0,0,0,0.333333333333333,0.0833333333333333,0.653061224489796,0.326530612244898,0,0,0,0,0,1,0,0,0,1,0,0,0,0.743589743589744,0,0,1,0,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.525,0,0,1,0
"124",0,0,0,0,0,0,0,0,1,0,0,0.375,0.489795918367347,0.244897959183673,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.525,0,1,0,1
"125",0,0,0,0,0,1,0,0,0,1,0,0.375,0.673469387755102,0.336734693877551,0,1,0,0,0,0,0,0,1,0,0,0,0,0.842809364548495,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0.55,0,1,0,0
"126",0,1,0,0,0,0,0,0,0,1,0,0.583333333333333,0.489795918367347,0.755102040816326,0,1,0,0,0,0,0,0,1,0,0,0,0,0.754738015607581,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.175,0,0,1,0
"127",0,0,0,0,0,1,0,0,0,0.333333333333333,0.666666666666667,0.208333333333333,0.571428571428571,0.285714285714286,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0301003344481605,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.45,0,1,0,1
"128",0,0,0,0,0,0,0,0,1,0.666666666666667,0.666666666666667,0.0416666666666667,0.857142857142857,0.571428571428571,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0457079152731327,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.275,0,1,0,0
"129",0,0,0,0,0,0,0,1,0,0,0.333333333333333,0.125,0.63265306122449,0.316326530612245,0,0,0,0,1,0,0,0,0,1,0,0,0,0.15273132664437,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0.175,0,0,1,0
"130",1,0,0,0,0,0,0,0,0,0.333333333333333,0.666666666666667,0.458333333333333,0.448979591836735,0.224489795918367,0,0,0,0,1,0,0,0,0,0,1,0,0,0.629877369007804,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,1,0,1
"131",0,0,0,0,0,0,0,0,1,0.333333333333333,0.666666666666667,0.291666666666667,0.306122448979592,0.153061224489796,0,0,0,0,1,0,0,0,0,0,1,0,0,0.130434782608696,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.25,0,0,1,1
"132",0,1,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.541666666666667,0.306122448979592,0.846938775510204,0,0,0,0,0,1,0,0,0,1,0,0,0,0.753623188405797,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.45,0,1,0,0
"133",0,0,1,0,0,0,0,0,0,0,0.333333333333333,0.375,0.693877551020408,0.653061224489796,0,1,0,0,0,0,0,0,1,0,0,0,0,0.817168338907469,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.525,0,0,1,1
"134",0,0,0,0,0,1,0,0,0,0.666666666666667,0.333333333333333,0.25,0.408163265306122,0.795918367346939,0,0,0,0,1,0,0,0,1,0,0,0,0,0.620958751393534,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0.45,0,1,0,1
"135",0,0,1,0,0,0,0,0,0,1,0.333333333333333,0.291666666666667,0.469387755102041,0.23469387755102,0,0,0,0,0,1,0,0,0,1,0,0,0,0.702341137123746,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.525,0,1,0,0
"136",0,0,0,1,0,0,0,0,0,0.333333333333333,0.666666666666667,0.208333333333333,0.469387755102041,0.23469387755102,0,0,0,0,1,0,0,0,1,0,0,0,0,0.884057971014493,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0,1,0,1
"137",0,0,0,0,0,0,0,0,1,1,1,0,0.877551020408163,0.438775510204082,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.275,0,1,0,0
"138",0,1,0,0,0,0,0,0,0,0,0,0.375,0.897959183673469,0.448979591836735,0,0,0,0,0,1,0,0,0,1,0,0,0,0.471571906354515,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.45,0,1,0,0
"139",0,0,0,0,0,0,0,1,0,0.333333333333333,1,0.0416666666666667,0.897959183673469,0.448979591836735,0,0,0,0,0,1,0,0,0,1,0,0,0,0.228539576365663,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
"140",0,0,0,0,0,0,1,0,0,0.666666666666667,0.666666666666667,0.375,0.387755102040816,0.193877551020408,0,0,0,0,1,0,0,0,0,1,0,0,0,0.661092530657748,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.675,0,0,1,1
"141",0,0,0,0,0,1,0,0,0,0.666666666666667,0,0.375,0.816326530612245,0.408163265306122,0,0,0,0,0,1,0,0,0,0,1,0,0,0.510590858416945,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.45,0,0,1,0
"142",0,0,0,0,0,1,0,0,0,0.333333333333333,0,0.375,0.795918367346939,0.397959183673469,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0167224080267559,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.45,0,1,0,1
"143",0,0,0,0,0,0,0,0,1,1,0,0.375,0.285714285714286,0.142857142857143,0,0,0,1,0,0,0,0,1,0,0,0,0,0.520624303232999,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.45,0,1,0,1
"144",0,1,0,0,0,0,0,0,0,0.333333333333333,0,0.375,0.489795918367347,0.755102040816326,0,0,0,0,1,0,0,0,0,0,1,0,0,0.032329988851728,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.1,0,1,0,1
"145",0,0,0,1,0,0,0,0,0,0.666666666666667,0,0.375,0.489795918367347,0.755102040816326,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0.4,0,1,0,1
"146",1,0,0,0,0,0,0,0,0,0.333333333333333,0,0.375,0.469387755102041,0.23469387755102,0,0,0,0,0,1,0,0,0,0,1,0,0,0.311036789297659,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.35,0,1,0,1
"147",0,0,1,0,0,0,0,0,0,0.333333333333333,0,0.375,0.346938775510204,0.826530612244898,0,0,0,1,0,0,0,0,0,0,1,0,0,0.49386845039019,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.425,0,1,0,1
"148",0,0,0,0,1,0,0,0,0,0,0,0.583333333333333,0.387755102040816,0.193877551020408,1,0,0,0,0,0,0,0,0,0,0,1,0,0.548494983277592,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.35,0,1,0,1
"149",0,0,0,0,0,1,0,0,0,0.333333333333333,0.666666666666667,0.125,0.530612244897959,0.26530612244898,0,0,0,0,1,0,0,0,0,1,0,0,0,0.175027870680045,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.525,0,1,0,1
"150",0,0,1,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.375,0.346938775510204,0.826530612244898,0,0,0,0,0,1,0,0,0,0,1,0,0,0.488294314381271,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.425,0,1,0,1
"151",0,0,0,0,0,1,0,0,0,0.333333333333333,0,0.375,0.897959183673469,0.551020408163265,0,0,0,0,1,0,0,0,0,0,1,0,0,0.00222965440356745,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.45,0,0,1,1
"152",0,0,0,0,0,1,0,0,0,1,1,0.625,0.959183673469388,0.520408163265306,0,0,0,0,1,0,0,0,0,1,0,0,0,0.168338907469342,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.4,0,0,1,1
"153",0,0,0,0,0,0,1,0,0,0.333333333333333,0.666666666666667,0.375,0.530612244897959,0.26530612244898,0,0,0,0,1,0,0,0,0,0,1,0,0,0.867335562987737,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0.775,0,1,0,1
"154",0,0,0,0,0,0,0,1,0,1,0.666666666666667,0.625,0.693877551020408,0.346938775510204,0,0,0,0,1,0,0,0,0,0,1,0,0,0.52396878483835,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.025,0,0,1,1
"155",0,0,0,0,1,0,0,0,0,1,0.333333333333333,0.291666666666667,1,0.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0.794871794871795,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.475,1,0,0,1
"156",1,0,0,0,0,0,0,0,0,0,0,0.375,0.591836734693878,0.704081632653061,0,1,0,0,0,0,0,0,1,0,0,0,0,0.258639910813824,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.525,0,1,0,1
