"","gameId2022091113","gameId2022091804","gameId2022092512","gameId2022100213","gameId2022100908","gameId2022101607","gameId2022102301","gameId2022102700","gameId2022110609","quarter","down","yardsToGo","yardlineNumber","absoluteYardlineNumber","offenseFormationEMPTY","offenseFormationI_FORM","offenseFormationJUMBO","offenseFormationPISTOL","offenseFormationSHOTGUN","offenseFormationSINGLEBACK","receiverAlignment1x1","receiverAlignment2x0","receiverAlignment2x1","receiverAlignment2x2","receiverAlignment3x1","receiverAlignment3x2","receiverAlignment4x1","gameClock_mod","timeCategory0.3.min","timeCategory12.15.min","timeCategory3.6.min","timeCategory6.9.min","timeCategory9.12.min","estadiolocal","estadiovisitante","nflId_25511","nflId_37079","nflId_41233","nflId_42033","nflId_42377","nflId_42474","nflId_44816","nflId_44896","nflId_52421","nflId_53524","nflId_54522","nflId_54571","nflId_42369","nflId_54683","nflId_46263","nflId_54556","nflId_41667","nflId_53558","nflId_47991","nflId_53027","nflId_55071","nflId_37118","nflId_38947","nflId_48085","nflId_53009","nflId_52484","diferencia","yardlineSide_modcentro","yardlineSide_modrival","yardlineSide_modTB","isDropback"
"76",0,1,0,0,0,0,0,0,0,1,0.666666666666667,0.310344827586207,0.714285714285714,0.642857142857143,0,0,0,0,1,0,0,0,0,0,1,0,0,0.696767001114827,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0.5,0,0,1,1
"77",0,0,0,0,0,0,1,0,0,0.333333333333333,0.666666666666667,0.793103448275862,0.551020408163265,0.724489795918367,0,0,0,0,1,0,0,0,0,0,1,0,0,0.24860646599777,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0,0,1,1
"78",0,0,0,0,1,0,0,0,0,0,0.333333333333333,0.103448275862069,0.571428571428571,0.714285714285714,0,0,0,0,0,1,0,0,0,0,1,0,0,0.678929765886288,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,0
"79",0,0,0,1,0,0,0,0,0,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0133779264214047,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714285714285714,0,1,0,1
"80",0,0,1,0,0,0,0,0,0,0.666666666666667,0.666666666666667,0,0.591836734693878,0.704081632653061,0,0,0,0,0,1,0,0,0,1,0,0,0,0.79933110367893,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0.238095238095238,0,0,1,0
"81",0,0,0,0,0,0,1,0,0,1,0,0.310344827586207,0.244897959183673,0.877551020408163,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0657748049052397,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0714285714285714,0,0,1,0
"82",0,0,0,1,0,0,0,0,0,1,0,0.310344827586207,0.673469387755102,0.663265306122449,0,0,0,0,1,0,0,0,0,0,1,0,0,0.311036789297659,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0952380952380952,0,1,0,1
"83",0,0,0,0,1,0,0,0,0,0.666666666666667,0.333333333333333,0.206896551724138,0.979591836734694,0.489795918367347,0,0,0,0,1,0,0,0,0,1,0,0,0,0.518394648829431,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0.80952380952381,0,1,0,1
"84",0,1,0,0,0,0,0,0,0,0,0.333333333333333,0.310344827586207,0.489795918367347,0.244897959183673,0,0,0,0,0,1,0,0,0,0,1,0,0,0.555183946488294,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.428571428571429,0,0,1,1
"85",0,0,0,0,0,0,0,1,0,1,0.333333333333333,0.103448275862069,0.795918367346939,0.397959183673469,0,0,0,0,1,0,0,0,0,1,0,0,0,0.118171683389075,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.238095238095238,0,1,0,1
"86",0,0,0,0,0,0,0,0,1,0.333333333333333,0.666666666666667,0.172413793103448,0.673469387755102,0.336734693877551,0,0,0,0,1,0,0,0,0,0,1,0,0,0.205128205128205,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.404761904761905,0,1,0,1
"87",0,0,0,1,0,0,0,0,0,0.333333333333333,0.333333333333333,0.310344827586207,0.448979591836735,0.224489795918367,0,0,0,0,1,0,0,0,0,1,0,0,0,0.633221850613155,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0714285714285714,0,1,0,1
"88",0,1,0,0,0,0,0,0,0,1,0.333333333333333,0.137931034482759,0.551020408163265,0.275510204081633,0,0,0,0,1,0,0,0,0,0,1,0,0,0.567447045707915,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0.5,0,1,0,0
"89",0,0,0,0,0,1,0,0,0,1,0.333333333333333,0.206896551724138,0.387755102040816,0.193877551020408,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.476190476190476,0,0,1,1
"90",1,0,0,0,0,0,0,0,0,1,0,0.310344827586207,0.530612244897959,0.73469387755102,0,0,0,0,1,0,0,0,0,1,0,0,0,0.700111482720178,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0.880952380952381,0,0,1,1
"91",0,1,0,0,0,0,0,0,0,0.666666666666667,0,0.310344827586207,0.510204081632653,0.255102040816327,0,0,0,0,0,1,0,0,0,1,0,0,0,0.996655518394649,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0.428571428571429,0,0,1,0
"92",0,0,1,0,0,0,0,0,0,1,0,0.310344827586207,0.428571428571429,0.785714285714286,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0925306577480491,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0.30952380952381,0,1,0,1
"93",0,1,0,0,0,0,0,0,0,0.333333333333333,0.666666666666667,0.275862068965517,0.26530612244898,0.86734693877551,0,0,0,0,1,0,0,0,0,0,1,0,0,0.130434782608696,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0.428571428571429,0,0,1,1
"94",0,0,0,0,0,0,0,1,0,0.666666666666667,0.666666666666667,0.172413793103448,0.571428571428571,0.285714285714286,0,0,0,0,1,0,0,0,0,1,0,0,0,0.954292084726867,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.666666666666667,0,0,1,1
"95",0,0,0,0,0,1,0,0,0,0.666666666666667,0.666666666666667,0,0.673469387755102,0.663265306122449,0,1,0,0,0,0,0,0,1,0,0,0,0,0.849498327759197,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.404761904761905,0,0,1,0
"96",0,0,0,0,0,1,0,0,0,1,0,0.310344827586207,0.530612244897959,0.26530612244898,0,0,0,0,1,0,0,0,0,0,1,0,0,0.652173913043478,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.30952380952381,0,0,1,1
"97",0,0,1,0,0,0,0,0,0,1,0.666666666666667,0.206896551724138,0.326530612244898,0.163265306122449,0,0,0,0,1,0,0,0,0,1,0,0,0,0.806020066889632,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0.30952380952381,0,0,1,1
"98",0,0,0,0,0,0,0,0,1,0,0.666666666666667,0.137931034482759,0.448979591836735,0.224489795918367,0,0,0,0,1,0,0,0,0,1,0,0,0,0.146042363433668,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.571428571428571,0,0,1,1
"99",0,0,0,0,0,1,0,0,0,0.333333333333333,0,0.0689655172413793,0.0408163265306122,0.979591836734694,0,0,0,0,0,1,0,0,0,0,1,0,0,0.870680044593088,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.404761904761905,0,1,0,0
"100",0,1,0,0,0,0,0,0,0,0.666666666666667,0,0.310344827586207,0.897959183673469,0.551020408163265,0,0,0,0,0,1,0,0,0,0,1,0,0,0.578595317725752,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0.428571428571429,0,1,0,1
"101",1,0,0,0,0,0,0,0,0,1,0,0.310344827586207,0.244897959183673,0.877551020408163,0,0,0,0,1,0,0,0,0,1,0,0,0,0.745819397993311,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.880952380952381,0,0,1,0
"102",0,0,0,0,0,0,0,1,0,0.333333333333333,0.666666666666667,0.241379310344828,0.306122448979592,0.153061224489796,0,0,0,0,1,0,0,0,0,0,1,0,0,0.335562987736901,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.666666666666667,0,0,1,1
"103",0,0,0,0,1,0,0,0,0,0.333333333333333,0.333333333333333,0.241379310344828,0.183673469387755,0.908163265306122,0,0,0,0,0,1,0,0,0,1,0,0,0,0.670011148272018,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0,1,0,1
"104",0,0,0,1,0,0,0,0,0,0.333333333333333,0,0.310344827586207,0.938775510204082,0.530612244897959,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0546265328874025,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714285714285714,0,0,1,1
"105",0,0,0,0,0,0,1,0,0,0,0.333333333333333,0.241379310344828,0.816326530612245,0.591836734693878,0,0,0,0,1,0,0,0,0,0,1,0,0,0.509476031215162,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,0,1
"106",0,0,0,0,0,1,0,0,0,0.666666666666667,0.333333333333333,0.310344827586207,0.489795918367347,0.755102040816326,1,0,0,0,0,0,0,0,0,0,0,1,0,0.887402452619844,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.404761904761905,0,0,1,1
"107",0,0,0,0,1,0,0,0,0,1,0.333333333333333,0.206896551724138,0.551020408163265,0.275510204081633,0,0,0,0,1,0,0,0,0,0,1,0,0,0.671125975473802,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.833333333333333,0,0,1,1
"108",0,0,0,0,0,1,0,0,0,0.333333333333333,0,0.310344827586207,0.979591836734694,0.489795918367347,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0222965440356745,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.404761904761905,0,0,1,1
"109",0,0,1,0,0,0,0,0,0,0.666666666666667,0.333333333333333,0.103448275862069,0.530612244897959,0.73469387755102,0,0,0,0,1,0,0,0,0,1,0,0,0,0.821627647714604,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0.238095238095238,0,0,1,0
"110",0,0,0,0,0,0,1,0,0,0,0,0.310344827586207,0.530612244897959,0.26530612244898,1,0,0,0,0,0,0,0,0,0,0,1,0,0.731326644370123,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.5,0,0,1,1
"111",0,0,0,1,0,0,0,0,0,0.666666666666667,0.333333333333333,0.310344827586207,0.489795918367347,0.755102040816326,0,0,0,0,1,0,0,0,0,0,1,0,0,0.753623188405797,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,1,1
"112",0,0,0,1,0,0,0,0,0,0.333333333333333,0,0.310344827586207,0.693877551020408,0.653061224489796,0,0,0,0,1,0,0,0,0,0,1,0,0,0.107023411371237,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714285714285714,0,0,1,1
"113",0,0,0,1,0,0,0,0,0,0.666666666666667,0,0.310344827586207,0.63265306122449,0.316326530612245,0,0,0,0,0,1,0,0,0,0,1,0,0,0.166109253065775,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
"114",0,0,1,0,0,0,0,0,0,1,0,0.310344827586207,1,0.5,0,0,0,0,0,1,0,0,0,0,1,0,0,0.53288740245262,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0.30952380952381,1,0,0,0
"115",1,0,0,0,0,0,0,0,0,1,0,0.310344827586207,0.816326530612245,0.591836734693878,0,1,0,0,0,0,0,0,1,0,0,0,0,0.900780379041249,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.880952380952381,0,0,1,0
"116",0,0,1,0,0,0,0,0,0,0.333333333333333,0,0.310344827586207,0.714285714285714,0.642857142857143,0,0,0,0,1,0,0,0,0,1,0,0,0,0.105908584169454,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0.238095238095238,0,0,1,1
"117",0,0,0,0,0,0,1,0,0,0.333333333333333,0.333333333333333,0,0.571428571428571,0.714285714285714,0,1,0,0,0,0,0,0,1,0,0,0,0,0.477146042363434,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0,0,1,0
"118",0,0,0,0,0,0,0,0,1,0,0,0.310344827586207,0.346938775510204,0.173469387755102,0,1,0,0,0,0,0,0,1,0,0,0,0,0.26644370122631,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.571428571428571,0,0,1,0
"119",0,0,0,0,0,1,0,0,0,0,0.333333333333333,0.0689655172413793,0.63265306122449,0.316326530612245,0,0,0,0,0,1,0,0,0,1,0,0,0,0.377926421404682,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,1,0,0
"120",0,0,0,0,0,0,0,0,1,0,0,0.310344827586207,0.551020408163265,0.724489795918367,0,1,0,0,0,0,0,0,1,0,0,0,0,0.731326644370123,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0,1,0,0
"121",0,0,0,0,0,1,0,0,0,1,0.666666666666667,0.344827586206897,0.448979591836735,0.775510204081633,0,0,0,0,1,0,0,0,0,0,1,0,0,0.369007803790412,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.30952380952381,0,1,0,1
"122",1,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.137931034482759,0.285714285714286,0.857142857142857,0,0,0,0,1,0,0,0,0,1,0,0,0,0.109253065774805,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.642857142857143,0,0,1,1
"123",0,0,1,0,0,0,0,0,0,0.333333333333333,0,0.310344827586207,0.489795918367347,0.755102040816326,0,0,0,0,1,0,0,0,0,0,1,0,0,0.58082497212932,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0.238095238095238,0,0,1,1
"124",0,0,0,0,1,0,0,0,0,0.333333333333333,0.333333333333333,0.310344827586207,0.244897959183673,0.122448979591837,1,0,0,0,0,0,0,0,0,0,0,1,0,0.338907469342252,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.666666666666667,0,0,1,1
"125",0,0,0,0,1,0,0,0,0,0,0,0.310344827586207,0.36734693877551,0.816326530612245,0,0,0,0,0,1,0,0,0,0,1,0,0,0.995540691192865,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,1
"126",0,0,0,0,0,0,1,0,0,1,0,0.310344827586207,0.612244897959184,0.306122448979592,0,0,0,0,1,0,0,0,0,0,1,0,0,0.597547380156076,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0714285714285714,0,1,0,1
"127",0,0,0,0,0,0,1,0,0,0.666666666666667,0.666666666666667,0,0.489795918367347,0.755102040816326,0,0,0,0,0,1,0,0,0,0,1,0,0,0.470457079152731,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.333333333333333,0,1,0,0
"128",0,0,0,0,1,0,0,0,0,0.333333333333333,0.666666666666667,0.241379310344828,0.142857142857143,0.928571428571429,0,0,0,0,1,0,0,0,0,0,1,0,0,0.117056856187291,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.666666666666667,0,1,0,1
"129",0,0,0,0,0,0,1,0,0,0,0,0.310344827586207,0.775510204081633,0.387755102040816,0,0,0,0,0,1,0,0,0,1,0,0,0,0.595317725752508,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0,0,1,1
"130",0,0,0,1,0,0,0,0,0,1,0,0.310344827586207,0.918367346938776,0.540816326530612,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0100334448160535,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.261904761904762,0,1,0,1
"131",0,0,0,0,0,0,0,1,0,0,0,0.310344827586207,0.591836734693878,0.295918367346939,0,0,0,0,0,1,0,0,0,1,0,0,0,0.173913043478261,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.595238095238095,0,1,0,1
"132",0,0,0,0,0,0,1,0,0,0.333333333333333,0.333333333333333,0.310344827586207,0.857142857142857,0.571428571428571,0,0,0,0,1,0,0,0,0,1,0,0,0,0.00222965440356745,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,1,1
"133",0,0,0,0,0,0,0,0,1,1,0,0.310344827586207,1,0.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0.720178372352285,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.333333333333333,1,0,0,1
"134",0,0,0,0,1,0,0,0,0,0,0.333333333333333,0.310344827586207,0.36734693877551,0.816326530612245,0,1,0,0,0,0,0,0,1,0,0,0,0,0.992196209587514,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,0
"135",0,0,0,0,0,0,0,1,0,0.333333333333333,0.333333333333333,0.0689655172413793,0.326530612244898,0.163265306122449,0,0,0,0,1,0,0,0,0,1,0,0,0,0.102564102564103,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.666666666666667,0,0,1,1
"136",0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0111482720178372,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.404761904761905,0,1,0,1
"137",0,0,0,0,1,0,0,0,0,0,0.666666666666667,0.0689655172413793,0.591836734693878,0.295918367346939,0,0,0,0,1,0,0,0,0,0,1,0,0,0.462653288740245,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.5,0,1,0,1
"138",0,0,1,0,0,0,0,0,0,0.666666666666667,0.333333333333333,0.310344827586207,0.0204081632653061,0.989795918367347,0,0,0,0,1,0,0,0,0,0,1,0,0,0.663322185061315,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0.238095238095238,0,0,1,1
"139",0,0,0,1,0,0,0,0,0,1,0.333333333333333,0.103448275862069,0.612244897959184,0.306122448979592,0,0,0,0,1,0,0,0,0,1,0,0,0,0.688963210702341,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0952380952380952,0,0,1,1
"140",0,0,0,0,0,0,1,0,0,1,0.666666666666667,0.241379310344828,0.142857142857143,0.0714285714285714,0,0,0,1,0,0,0,0,1,0,0,0,0,0.917502787068004,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,1,0,1
"141",0,0,0,0,0,0,0,0,1,1,0.666666666666667,0.172413793103448,0.102040816326531,0.948979591836735,0,0,0,0,1,0,0,0,0,1,0,0,0,0.132664437012263,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.404761904761905,0,1,0,1
"142",0,1,0,0,0,0,0,0,0,1,0.333333333333333,0.344827586206897,0.653061224489796,0.673469387755102,0,0,0,0,0,1,0,0,0,1,0,0,0,0.154960981047938,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.738095238095238,0,0,1,0
"143",0,0,0,0,0,0,0,1,0,0,0,0.310344827586207,0.204081632653061,0.102040816326531,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0824972129319955,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.595238095238095,0,1,0,1
"144",0,0,0,0,1,0,0,0,0,0.333333333333333,0,0.310344827586207,0.918367346938776,0.459183673469388,0,0,0,0,1,0,0,0,0,1,0,0,0,0.251950947603122,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0.666666666666667,0,0,1,1
"145",0,0,0,0,0,0,0,0,1,0.666666666666667,0.333333333333333,0.103448275862069,0.938775510204082,0.469387755102041,0,0,0,0,0,1,0,0,1,0,0,0,0,0.313266443701226,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.404761904761905,0,1,0,0
"146",0,0,0,0,0,1,0,0,0,0.666666666666667,0,0.310344827586207,0.489795918367347,0.755102040816326,0,0,0,0,1,0,0,0,0,1,0,0,0,0.927536231884058,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.404761904761905,0,0,1,0
"147",0,0,0,0,1,0,0,0,0,0.333333333333333,0,0.310344827586207,0.775510204081633,0.387755102040816,0,0,0,0,1,0,0,0,0,1,0,0,0,0.872909698996655,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,1
"148",0,0,1,0,0,0,0,0,0,0.666666666666667,0.333333333333333,0.413793103448276,0.387755102040816,0.806122448979592,0,0,0,0,1,0,0,0,0,0,1,0,0,0.120401337792642,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0.30952380952381,0,0,1,1
"149",0,0,0,0,0,0,0,0,1,0.666666666666667,0.333333333333333,0.344827586206897,0.469387755102041,0.76530612244898,0,1,0,0,0,0,0,0,1,0,0,0,0,0.96098104793757,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.476190476190476,0,0,1,1
"150",0,0,0,0,0,0,1,0,0,0.333333333333333,0,0.310344827586207,0.857142857142857,0.571428571428571,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0100334448160535,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,1,1
"151",1,0,0,0,0,0,0,0,0,1,0.666666666666667,0.0689655172413793,0.897959183673469,0.551020408163265,0,0,0,0,1,0,0,0,0,1,0,0,0,0.478260869565217,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.880952380952381,0,0,1,1
"152",0,1,0,0,0,0,0,0,0,0.666666666666667,0.333333333333333,0.344827586206897,0.714285714285714,0.642857142857143,0,1,0,0,0,0,0,0,1,0,0,0,0,0.507246376811594,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0.428571428571429,0,1,0,1
"153",0,0,0,0,0,0,0,1,0,0.333333333333333,0,0.310344827586207,0.183673469387755,0.0918367346938776,0,0,0,0,1,0,0,0,0,1,0,0,0,0.124860646599777,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.666666666666667,0,0,1,1
"154",0,0,1,0,0,0,0,0,0,0,0.666666666666667,0.137931034482759,0.408163265306122,0.795918367346939,1,0,0,0,0,0,0,0,0,0,0,1,0,0.658862876254181,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0.5,0,1,0,1
