"","gameId2022091104","gameId2022091901","gameId2022092508","gameId2022100209","gameId2022100911","gameId2022101611","gameId2022103008","gameId2022110300","quarter","down","yardsToGo","yardlineNumber","absoluteYardlineNumber","offenseFormationEMPTY","offenseFormationI_FORM","offenseFormationJUMBO","offenseFormationPISTOL","offenseFormationSHOTGUN","offenseFormationSINGLEBACK","receiverAlignment1x1","receiverAlignment2x1","receiverAlignment2x2","receiverAlignment3x1","receiverAlignment3x2","receiverAlignment4x1","gameClock_mod","timeCategory0.3.min","timeCategory12.15.min","timeCategory3.6.min","timeCategory6.9.min","timeCategory9.12.min","estadiolocal","estadiovisitante","nflId_37266","nflId_39950","nflId_43368","nflId_46118","nflId_46302","nflId_47834","nflId_47836","nflId_52461","nflId_53439","nflId_53466","nflId_53946","nflId_45102","nflId_52608","nflId_53579","nflId_52907","nflId_46270","nflId_54663","nflId_48514","nflId_53517","nflId_52553","nflId_54516","nflId_47805","nflId_47961","nflId_54810","diferencia","yardlineSide_modcentro","yardlineSide_modPHI","yardlineSide_modrival","isDropback"
"80",0,0,0,0,0,1,0,0,0.666666666666667,0,0.391304347826087,0.775510204081633,0.612244897959184,0,0,0,0,0,1,0,0,1,0,0,0,0.952169076751947,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.815789473684211,0,1,0,0
"81",0,0,1,0,0,0,0,0,0,0.333333333333333,0.173913043478261,0.530612244897959,0.26530612244898,0,0,0,0,1,0,0,0,1,0,0,0,0.162402669632925,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.368421052631579,0,1,0,0
"82",0,0,0,0,1,0,0,0,0,0.333333333333333,0.391304347826087,0.714285714285714,0.642857142857143,0,0,0,0,1,0,0,0,1,0,0,0,0.809788654060067,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0.368421052631579,0,1,0,1
"83",0,0,0,0,0,1,0,0,1,0.333333333333333,0.173913043478261,0.918367346938776,0.540816326530612,0,0,0,0,1,0,0,0,1,0,0,0,0.737486095661846,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.447368421052632,0,0,1,1
"84",0,0,0,0,0,0,0,1,0,0.666666666666667,0.0869565217391304,0.0408163265306122,0.0204081632653061,0,0,0,0,1,0,0,1,0,0,0,0,0.151279199110122,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.184210526315789,0,0,1,0
"85",0,0,0,1,0,0,0,0,0.333333333333333,0,0.391304347826087,0.836734693877551,0.581632653061224,0,0,0,0,1,0,0,0,0,1,0,0,0.518353726362625,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.184210526315789,0,1,0,1
"86",0,0,0,0,0,1,0,0,1,0.333333333333333,0.173913043478261,0.857142857142857,0.428571428571429,0,0,0,0,1,0,0,0,1,0,0,0,0.886540600667408,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.447368421052632,0,1,0,0
"87",1,0,0,0,0,0,0,0,1,0.333333333333333,0.478260869565217,0.693877551020408,0.346938775510204,0,0,0,0,1,0,0,0,1,0,0,0,0.863181312569522,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.631578947368421,0,1,0,1
"88",0,0,0,1,0,0,0,0,0.333333333333333,0.333333333333333,0.217391304347826,0.183673469387755,0.0918367346938776,0,0,0,0,1,0,0,0,0,1,0,0,0.264738598442714,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.184210526315789,0,0,1,0
"89",0,0,0,0,0,0,0,1,0.666666666666667,0.333333333333333,0,0.571428571428571,0.285714285714286,0,0,0,0,0,1,0,0,1,0,0,0,0.716351501668521,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.368421052631579,0,1,0,0
"90",1,0,0,0,0,0,0,0,1,0.333333333333333,0.304347826086957,0.36734693877551,0.183673469387755,0,0,0,0,1,0,0,0,1,0,0,0,0.668520578420467,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.631578947368421,0,1,0,1
"91",0,0,0,1,0,0,0,0,1,0.333333333333333,0.0434782608695652,0.653061224489796,0.673469387755102,0,0,0,0,1,0,0,0,1,0,0,0,0.439377085650723,0,0,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0.578947368421053,0,1,0,0
"92",1,0,0,0,0,0,0,0,0.333333333333333,0,0.391304347826087,0.795918367346939,0.602040816326531,0,0,0,0,0,1,0,0,1,0,0,0,0.738598442714127,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368421052631579,0,1,0,0
"93",0,0,0,0,0,0,1,0,0.333333333333333,0.666666666666667,0.608695652173913,0.836734693877551,0.581632653061224,0,0,0,0,1,0,0,0,0,1,0,0,0.0433815350389321,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.657894736842105,0,1,0,1
"94",0,0,0,0,0,0,0,1,0.666666666666667,0.333333333333333,0.391304347826087,0.326530612244898,0.836734693877551,0,0,0,0,1,0,0,0,1,0,0,0,0.543937708565072,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368421052631579,0,0,1,1
"95",0,0,0,0,1,0,0,0,0.333333333333333,0.666666666666667,0,0.0204081632653061,0.989795918367347,0,0,1,0,0,0,1,0,0,0,0,0,0.758620689655172,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.552631578947368,0,0,1,0
"96",1,0,0,0,0,0,0,0,0.333333333333333,0,0.391304347826087,0.571428571428571,0.714285714285714,0,0,0,0,1,0,0,0,1,0,0,0,0.774193548387097,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368421052631579,0,1,0,1
"97",0,0,1,0,0,0,0,0,0.666666666666667,0.666666666666667,0.391304347826087,0.816326530612245,0.591836734693878,0,0,0,0,1,0,0,0,0,1,0,0,0.39377085650723,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
"98",0,0,0,0,0,0,0,1,0,0.333333333333333,0.391304347826087,0.693877551020408,0.346938775510204,0,0,0,0,1,0,0,0,1,0,0,0,0.368186874304783,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.184210526315789,0,0,1,1
"99",0,0,0,0,0,0,0,1,0.666666666666667,0.333333333333333,0.0869565217391304,0.63265306122449,0.316326530612245,0,0,0,0,0,1,0,0,1,0,0,0,0.0367074527252503,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.473684210526316,0,1,0,1
"100",0,0,0,0,0,0,0,1,1,0.333333333333333,0.478260869565217,0.142857142857143,0.928571428571429,0,0,0,0,1,0,0,0,1,0,0,0,0.506117908787542,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.684210526315789,0,1,0,1
"101",0,0,1,0,0,0,0,0,0.333333333333333,0,0.391304347826087,0.857142857142857,0.428571428571429,1,0,0,0,0,0,0,0,0,0,1,0,0.64182424916574,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.631578947368421,0,0,1,1
"102",0,0,0,0,0,0,0,1,1,0.333333333333333,0.478260869565217,0.448979591836735,0.775510204081633,0,0,0,0,1,0,0,0,1,0,0,0,0.132369299221357,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.684210526315789,0,1,0,1
"103",0,0,0,1,0,0,0,0,1,0.666666666666667,0.173913043478261,0.36734693877551,0.183673469387755,1,0,0,0,0,0,0,0,0,0,1,0,0.735261401557286,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0.605263157894737,0,0,1,1
"104",0,0,0,0,0,0,1,0,0,0.333333333333333,0.347826086956522,0.979591836734694,0.489795918367347,0,0,0,0,1,0,0,0,1,0,0,0,0.775305895439377,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.368421052631579,0,1,0,1
"105",0,0,1,0,0,0,0,0,0,0,0.391304347826087,0.918367346938776,0.459183673469388,0,0,0,0,1,0,0,0,1,0,0,0,0.759733036707453,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.368421052631579,0,1,0,1
"106",0,0,0,0,0,0,0,1,0,0.666666666666667,0.217391304347826,0.408163265306122,0.795918367346939,0,0,0,0,1,0,0,0,1,0,0,0,0.589543937708565,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.184210526315789,0,1,0,1
"107",0,0,0,0,0,1,0,0,0.666666666666667,0,0.391304347826087,0.897959183673469,0.551020408163265,0,0,0,0,1,0,0,0,0,1,0,0,0.543937708565072,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.631578947368421,0,1,0,0
"108",1,0,0,0,0,0,0,0,0.666666666666667,0.666666666666667,0.0434782608695652,0.795918367346939,0.602040816326531,0,0,0,1,0,0,0,0,0,1,0,0,0.794215795328142,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.631578947368421,0,1,0,1
"109",0,0,0,0,0,1,0,0,0.666666666666667,0.333333333333333,0.260869565217391,0.959183673469388,0.520408163265306,0,0,0,0,1,0,0,0,0,1,0,0,0.49944382647386,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.631578947368421,0,1,0,1
"110",1,0,0,0,0,0,0,0,0,0,0.391304347826087,0.897959183673469,0.551020408163265,0,0,0,0,1,0,0,0,1,0,0,0,0.529477196885428,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.184210526315789,0,0,1,0
"111",0,0,0,0,0,0,1,0,0.333333333333333,0.333333333333333,0.826086956521739,0.571428571428571,0.714285714285714,1,0,0,0,0,0,0,0,0,0,1,0,0.620689655172414,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.552631578947368,0,1,0,1
"112",0,0,1,0,0,0,0,0,0.666666666666667,0.666666666666667,0.782608695652174,0.877551020408163,0.438775510204082,0,0,0,0,1,0,0,0,0,1,0,0,0.883203559510567,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1
"113",0,0,1,0,0,0,0,0,0.333333333333333,0.666666666666667,0.173913043478261,0.836734693877551,0.418367346938776,1,0,0,0,0,0,0,0,0,0,1,0,0.28476084538376,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.631578947368421,0,0,1,1
"114",0,0,0,0,0,1,0,0,0.333333333333333,0.333333333333333,0.391304347826087,0.387755102040816,0.193877551020408,0,0,0,1,0,0,0,0,0,1,0,0,0.201334816462736,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.815789473684211,0,0,1,0
"115",0,0,0,0,0,1,0,0,0,1,0.0869565217391304,0.755102040816326,0.622448979591837,0,0,0,0,1,0,0,0,0,1,0,0,0.230255839822024,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.368421052631579,0,0,1,1
"116",0,0,0,0,1,0,0,0,1,0,0.391304347826087,0.673469387755102,0.663265306122449,0,0,0,1,0,0,0,0,0,1,0,0,0.394883203559511,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.368421052631579,0,0,1,0
"117",0,0,0,0,0,1,0,0,1,0.333333333333333,0.173913043478261,0.673469387755102,0.663265306122449,0,0,0,0,1,0,0,0,1,0,0,0,0.238042269187987,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.605263157894737,0,0,1,0
"118",0,0,1,0,0,0,0,0,1,0.666666666666667,0.478260869565217,0.857142857142857,0.428571428571429,0,0,0,0,1,0,0,0,0,1,0,0,0.361512791991101,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.947368421052632,0,1,0,1
"119",0,0,1,0,0,0,0,0,0.333333333333333,0.666666666666667,0.173913043478261,0.224489795918367,0.112244897959184,0,0,0,0,1,0,0,0,1,0,0,0,0.507230255839822,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.631578947368421,0,0,1,1
"120",0,1,0,0,0,0,0,0,0.666666666666667,0.333333333333333,0.0434782608695652,0.530612244897959,0.73469387755102,0,0,0,0,1,0,0,0,1,0,0,0,0.626251390433815,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.815789473684211,0,1,0,1
"121",0,0,0,0,1,0,0,0,0,0,0.391304347826087,0.693877551020408,0.653061224489796,1,0,0,0,0,0,0,0,0,0,1,0,0.528364849833148,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.552631578947368,0,1,0,0
"122",0,0,0,1,0,0,0,0,0.333333333333333,0.666666666666667,0.0434782608695652,0.244897959183673,0.122448979591837,0,0,0,1,0,0,0,0,1,0,0,0,0.0823136818687431,0,1,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0.368421052631579,0,0,1,0
"123",0,0,0,0,0,0,0,1,1,0.666666666666667,0.652173913043478,0.0612244897959184,0.969387755102041,0,0,0,0,1,0,0,0,1,0,0,0,0.454949944382647,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.684210526315789,0,1,0,0
"124",0,0,0,0,1,0,0,0,1,0.333333333333333,0.391304347826087,0.673469387755102,0.663265306122449,0,0,0,0,1,0,0,0,1,0,0,0,0.349276974416018,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.368421052631579,0,0,1,1
"125",0,0,0,1,0,0,0,0,0.333333333333333,0.333333333333333,0.347826086956522,0.673469387755102,0.336734693877551,0,0,0,0,1,0,0,0,1,0,0,0,0.159065628476085,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.368421052631579,0,0,1,1
"126",0,1,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.391304347826087,0.306122448979592,0.846938775510204,0,0,0,0,1,0,0,0,1,0,0,0,0.591768631813126,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.552631578947368,0,1,0,1
"127",0,0,1,0,0,0,0,0,0,0,0.391304347826087,0.306122448979592,0.846938775510204,0,0,0,0,1,0,0,0,1,0,0,0,0.0667408231368187,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.368421052631579,0,0,1,1
"128",0,0,0,0,1,0,0,0,0,1,0,0.0408163265306122,0.0204081632653061,0,0,0,0,0,1,0,0,1,0,0,0,0.577308120133482,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0.368421052631579,0,0,1,0
"129",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.539488320355951,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0.368421052631579,0,0,1,0
"130",0,0,0,0,0,1,0,0,0,0,0.391304347826087,0.530612244897959,0.73469387755102,0,0,0,0,1,0,0,0,0,1,0,0,0.196885428253615,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.368421052631579,0,0,1,0
"131",0,0,0,0,1,0,0,0,0.333333333333333,0.333333333333333,0.391304347826087,0.551020408163265,0.724489795918367,1,0,0,0,0,0,0,0,0,0,1,0,0.860956618464961,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0.552631578947368,0,0,1,1
"132",0,0,0,0,0,0,0,1,0,0,0.391304347826087,0.163265306122449,0.918367346938776,1,0,0,0,0,0,0,0,0,0,1,0,0.636262513904338,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184210526315789,0,1,0,1
"133",0,0,0,0,0,0,0,1,0,0,0.391304347826087,0.897959183673469,0.448979591836735,0,0,0,0,1,0,0,0,1,0,0,0,0.453837597330367,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.184210526315789,0,0,1,1
"134",0,1,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.391304347826087,0.326530612244898,0.836734693877551,0,0,0,0,0,1,0,0,1,0,0,0,0.03559510567297,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.736842105263158,0,1,0,0
"135",1,0,0,0,0,0,0,0,0.333333333333333,0.666666666666667,0.130434782608696,0.836734693877551,0.581632653061224,0,0,0,0,1,0,0,0,0,1,0,0,0.050055617352614,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.552631578947368,0,1,0,1
"136",0,0,0,0,0,0,0,1,0.666666666666667,0,0.391304347826087,0.387755102040816,0.193877551020408,0,0,0,0,0,1,0,0,1,0,0,0,0.756395995550612,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.368421052631579,0,1,0,0
"137",0,0,0,0,0,0,1,0,0,0.666666666666667,0,0.816326530612245,0.408163265306122,0,0,1,0,0,0,0,1,0,0,0,0,0.840934371523915,1,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.368421052631579,0,1,0,0
"138",0,0,0,0,1,0,0,0,0.333333333333333,0.333333333333333,0.0869565217391304,0.0612244897959184,0.969387755102041,0,0,0,0,1,0,0,0,1,0,0,0,0.78642936596218,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.552631578947368,0,0,1,0
"139",0,0,0,0,0,0,1,0,0,0,0.391304347826087,0.63265306122449,0.316326530612245,0,0,0,0,1,0,0,0,1,0,0,0,0.0489432703003337,0,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0.368421052631579,0,1,0,1
"140",0,0,0,0,0,1,0,0,0.333333333333333,0.333333333333333,0,0.693877551020408,0.346938775510204,0,0,0,0,1,0,0,0,1,0,0,0,0.939933259176863,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.552631578947368,0,0,1,0
"141",0,0,0,1,0,0,0,0,1,0,0.391304347826087,0.714285714285714,0.642857142857143,0,0,0,0,1,0,0,0,0,1,0,0,0.39377085650723,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0.578947368421053,0,1,0,0
"142",0,0,0,0,1,0,0,0,1,0.333333333333333,0.0434782608695652,0.653061224489796,0.326530612244898,0,0,0,0,1,0,0,0,0,1,0,0,0.617352614015573,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.368421052631579,0,1,0,0
"143",0,1,0,0,0,0,0,0,1,0,0.391304347826087,0.612244897959184,0.306122448979592,0,0,0,0,0,1,0,0,1,0,0,0,0.382647385984427,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.815789473684211,0,1,0,0
"144",0,0,1,0,0,0,0,0,0.666666666666667,0,0.391304347826087,0.816326530612245,0.591836734693878,0,0,0,0,1,0,0,0,1,0,0,0,0.404894327030033,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
"145",0,0,0,0,1,0,0,0,0,0.333333333333333,0.0434782608695652,0.816326530612245,0.591836734693878,0,0,0,0,1,0,0,0,0,1,0,0,0.0300333704115684,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0.552631578947368,0,1,0,1
"146",0,0,0,0,0,0,0,1,1,0,0.391304347826087,0.795918367346939,0.397959183673469,0,0,0,0,1,0,0,0,1,0,0,0,0.922135706340378,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.473684210526316,0,0,1,1
"147",1,0,0,0,0,0,0,0,0.333333333333333,0,0.130434782608696,0.0612244897959184,0.0306122448979592,0,0,0,0,1,0,0,0,0,1,0,0,0.0200222469410456,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.552631578947368,0,0,1,0
"148",0,0,0,0,0,0,1,0,0.333333333333333,0,0.391304347826087,0.857142857142857,0.428571428571429,1,0,0,0,0,0,0,0,0,0,1,0,0.453837597330367,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.552631578947368,0,0,1,1
"149",0,0,0,0,0,0,1,0,1,0.666666666666667,0.217391304347826,0.918367346938776,0.459183673469388,0,0,0,0,1,0,0,0,0,1,0,0,0.0834260289210234,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0.947368421052632,0,1,0,0
"150",1,0,0,0,0,0,0,0,0,0.333333333333333,0.391304347826087,0.877551020408163,0.438775510204082,1,0,0,0,0,0,0,0,0,0,1,0,0.581757508342603,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.184210526315789,0,1,0,1
"151",0,0,0,0,1,0,0,0,0,0,0.391304347826087,0.714285714285714,0.642857142857143,0,0,0,0,1,0,0,0,1,0,0,0,0.816462736373749,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0.368421052631579,0,1,0,1
"152",0,1,0,0,0,0,0,0,1,0,0.391304347826087,0.387755102040816,0.193877551020408,0,0,0,0,0,1,0,0,1,0,0,0,0.478309232480534,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.815789473684211,0,1,0,0
"153",0,0,0,0,0,1,0,0,0.333333333333333,0,0.391304347826087,0.428571428571429,0.214285714285714,0,0,0,1,0,0,0,0,0,1,0,0,0.814238042269188,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.552631578947368,0,0,1,0
"154",0,1,0,0,0,0,0,0,0.333333333333333,0,0.391304347826087,0.73469387755102,0.63265306122449,0,0,0,0,1,0,0,0,1,0,0,0,0.0233592880978865,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.736842105263158,0,1,0,1
"155",0,0,0,1,0,0,0,0,1,0.333333333333333,0.304347826086957,0.510204081632653,0.255102040816327,0,0,0,0,1,0,0,0,1,0,0,0,0.149054505005562,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0.578947368421053,0,0,1,0
"156",0,0,0,0,0,0,0,1,0,0,0.391304347826087,0.326530612244898,0.836734693877551,0,0,0,0,1,0,0,0,1,0,0,0,0.625139043381535,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.184210526315789,0,1,0,0
"157",0,0,0,0,0,0,1,0,0.666666666666667,0.333333333333333,0.391304347826087,0.489795918367347,0.755102040816326,0,0,0,0,1,0,0,0,1,0,0,0,0.988876529477197,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.657894736842105,0,1,0,0
"158",0,0,0,1,0,0,0,0,0.333333333333333,0.333333333333333,0.391304347826087,0.183673469387755,0.0918367346938776,0,0,0,0,1,0,0,0,1,0,0,0,0.032258064516129,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.368421052631579,0,0,1,0
"159",0,0,0,0,0,0,0,1,0.666666666666667,0.666666666666667,0.0869565217391304,0.469387755102041,0.23469387755102,1,0,0,0,0,0,0,0,0,0,1,0,0.906562847608454,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.368421052631579,0,1,0,1
"160",0,0,1,0,0,0,0,0,0.333333333333333,0.666666666666667,0.0434782608695652,0.387755102040816,0.806122448979592,0,0,0,0,1,0,0,0,1,0,0,0,0.0878754171301446,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.815789473684211,0,1,0,1
"161",0,0,0,0,0,0,1,0,0.333333333333333,0.666666666666667,0.739130434782609,0.612244897959184,0.693877551020408,0,0,0,0,1,0,0,0,0,1,0,0,0.576195773081201,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.552631578947368,0,1,0,1
