"","gameId","quarter","down","yardsToGo","yardlineNumber","absoluteYardlineNumber","offenseFormation","receiverAlignment","gameClock_mod","timeCategory","estadio","nflId_44814","nflId_46108","nflId_46161","nflId_46166","nflId_47849","nflId_52457","nflId_52543","nflId_53453","nflId_53484","nflId_53557","nflId_54517","nflId_47924","nflId_47876","nflId_48988","nflId_43487","nflId_46755","nflId_54905","nflId_46404","nflId_54673","nflId_54485","nflId_48051","diferencia","yardlineSide_mod","isDropback"
"134",2022100210,2,1,10,30,40,"SHOTGUN","3x1",0.333333333333333,"12-15 min","local",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-7,"PIT",TRUE
"135",2022102311,4,2,2,25,85,"SHOTGUN","2x2",0.416666666666667,"12-15 min","visitante",0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,-6,"rival",TRUE
"136",2022101607,4,2,5,45,65,"SHOTGUN","3x1",11.3166666666667,"3-6 min","local",1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,"PIT",FALSE
"137",2022091806,3,1,10,42,68,"SINGLEBACK","2x2",9.28333333333333,"3-6 min","local",1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,-7,"PIT",TRUE
"138",2022102311,3,2,10,15,95,"SHOTGUN","3x1",8.53333333333333,"6-9 min","visitante",0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,-6,"PIT",TRUE
"139",2022101607,4,1,10,29,81,"SINGLEBACK","3x1",13.6333333333333,"0-3 min","local",1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,"PIT",FALSE
"140",2022091806,2,1,10,20,30,"SHOTGUN","2x2",6.41666666666667,"6-9 min","local",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"PIT",TRUE
"141",2022103008,2,3,19,8,18,"SHOTGUN","3x1",10.8333333333333,"3-6 min","visitante",0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,-7,"PIT",TRUE
"142",2022091103,5,1,10,43,67,"SHOTGUN","3x1",3.36666666666667,"9-12 min","visitante",1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,"rival",TRUE
"143",2022100901,4,1,15,27,83,"SHOTGUN","3x1",5.25,"9-12 min","visitante",0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,-35,"PIT",TRUE
"144",2022091806,1,1,10,36,74,"SHOTGUN","3x1",5.15,"9-12 min","local",1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,-3,"PIT",TRUE
"145",2022091806,4,3,2,28,38,"SHOTGUN","2x2",6.78333333333333,"6-9 min","local",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-3,"PIT",TRUE
"146",2022091806,3,2,2,35,45,"SHOTGUN","3x1",1.45,"12-15 min","local",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-11,"rival",TRUE
"147",2022103008,3,1,10,1,11,"WILDCAT","3x2",1.78333333333333,"12-15 min","visitante",0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,-15,"PIT",FALSE
"148",2022103008,1,2,6,6,16,"WILDCAT","3x2",2.68333333333333,"12-15 min","visitante",0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,-7,"rival",TRUE
"149",2022091103,4,2,8,43,53,"SHOTGUN","3x1",12.6166666666667,"0-3 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,"rival",TRUE
"150",2022102311,4,2,3,20,30,"SHOTGUN","2x2",2.18333333333333,"12-15 min","visitante",0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,-6,"PIT",TRUE
"151",2022091806,3,1,10,25,85,"SINGLEBACK","2x2",2.78333333333333,"12-15 min","local",1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,-11,"PIT",TRUE
"152",2022101607,3,2,20,15,25,"SHOTGUN","2x2",6.91666666666667,"6-9 min","local",1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,"PIT",TRUE
"153",2022102311,2,2,7,7,103,"SHOTGUN","3x1",1.91666666666667,"12-15 min","visitante",0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,-10,"rival",TRUE
"154",2022091103,2,3,8,10,100,"SHOTGUN","3x1",4.68333333333333,"9-12 min","visitante",1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,14,"PIT",TRUE
"155",2022103008,2,3,10,22,32,"SHOTGUN","3x1",7.56666666666667,"6-9 min","visitante",0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,-7,"PIT",TRUE
"156",2022100901,1,3,8,11,99,"SHOTGUN","2x2",5.75,"9-12 min","visitante",0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,-7,"rival",TRUE
"157",2022091806,2,2,4,24,86,"SINGLEBACK","2x2",11.4833333333333,"3-6 min","local",1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,-3,"rival",FALSE
"158",2022100901,2,1,10,37,73,"SHOTGUN","3x1",0.383333333333333,"12-15 min","visitante",0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,-28,"PIT",TRUE
"159",2022092200,3,3,9,17,27,"SHOTGUN","3x1",14.25,"0-3 min","visitante",1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,"PIT",TRUE
"160",2022102311,1,1,10,41,69,"SHOTGUN","3x1",0.766666666666667,"12-15 min","visitante",0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,-13,"PIT",FALSE
"161",2022103008,1,1,10,39,71,"EMPTY","3x2",7.66666666666667,"6-9 min","visitante",0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,-7,"PIT",TRUE
"162",2022100210,2,2,8,23,87,"SHOTGUN","2x2",8.91666666666667,"6-9 min","local",1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,-10,"rival",TRUE
"163",2022091806,2,3,7,35,45,"EMPTY","3x2",3.4,"9-12 min","local",1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,"PIT",TRUE
"164",2022100901,2,3,5,49,59,"SHOTGUN","2x2",5.33333333333333,"9-12 min","visitante",0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,-21,"rival",TRUE
"165",2022091103,1,3,5,30,40,"SHOTGUN","2x2",6.03333333333333,"6-9 min","visitante",1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,4,"PIT",TRUE
"166",2022092200,3,2,9,17,27,"SHOTGUN","3x1",14.3,"0-3 min","visitante",1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,"PIT",TRUE
"167",2022100210,1,1,10,25,85,"SHOTGUN","3x1",15,"0-3 min","local",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"PIT",FALSE
"168",2022100210,1,3,4,46,56,"SHOTGUN","3x1",10.55,"3-6 min","local",1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,"rival",TRUE
"169",2022103008,3,1,10,25,35,"SINGLEBACK","3x1",12.8833333333333,"0-3 min","visitante",0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,-18,"PIT",TRUE
"170",2022103008,2,3,10,35,45,"SHOTGUN","3x1",4.81666666666667,"9-12 min","visitante",0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,-14,"PIT",TRUE
"171",2022101607,2,2,9,40,70,"SHOTGUN","3x1",9.3,"3-6 min","local",0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,"PIT",FALSE
"172",2022100210,4,2,11,23,87,"SHOTGUN","3x1",15,"0-3 min","local",0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,3,"rival",FALSE
"173",2022100901,1,2,17,18,28,"SHOTGUN","3x1",1.58333333333333,"12-15 min","visitante",0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,-7,"PIT",TRUE
"174",2022103008,3,2,5,43,67,"SHOTGUN","2x2",9.86666666666667,"3-6 min","visitante",0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,-18,"rival",FALSE
"175",2022102311,3,2,11,26,84,"SHOTGUN","3x1",14.3166666666667,"0-3 min","visitante",0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,-6,"PIT",TRUE
"176",2022092200,2,1,10,37,73,"EMPTY","3x2",0.416666666666667,"12-15 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,"PIT",TRUE
"177",2022091806,2,1,10,25,35,"SHOTGUN","3x1",0.366666666666667,"12-15 min","local",1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,-7,"PIT",TRUE
"178",2022100210,1,2,4,42,68,"SINGLEBACK","3x1",13.0666666666667,"0-3 min","local",1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"PIT",TRUE
"179",2022103008,3,2,7,4,14,"EMPTY","3x2",1.28333333333333,"12-15 min","visitante",0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,-15,"PIT",TRUE
"180",2022092200,3,2,1,40,50,"SINGLEBACK","3x1",13.35,"0-3 min","visitante",1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,"PIT",FALSE
"181",2022102311,4,1,10,33,77,"SHOTGUN","3x1",0.7,"12-15 min","visitante",0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,-6,"rival",TRUE
"182",2022092200,3,1,5,36,46,"SINGLEBACK","3x1",13.7333333333333,"0-3 min","visitante",1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,"PIT",FALSE
"183",2022092200,3,2,9,26,36,"SHOTGUN","3x1",1.88333333333333,"12-15 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-2,"PIT",FALSE
"184",2022103008,4,3,5,40,50,"EMPTY","3x2",10.1333333333333,"3-6 min","visitante",0,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,-22,"rival",TRUE
"185",2022092200,2,2,2,33,77,"SINGLEBACK","3x1",8.33333333333333,"6-9 min","visitante",1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,-6,"PIT",FALSE
"186",2022101607,4,2,2,33,77,"SHOTGUN","3x1",3.85,"9-12 min","local",1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,2,"PIT",FALSE
"187",2022101607,2,1,10,19,91,"SHOTGUN","3x1",10.9666666666667,"3-6 min","local",0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,"PIT",TRUE
"188",2022101607,4,1,10,25,85,"SHOTGUN","3x1",4.63333333333333,"9-12 min","local",1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,2,"PIT",FALSE
"189",2022100901,4,1,10,42,52,"SHOTGUN","3x1",11.8833333333333,"3-6 min","visitante",0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,-35,"rival",TRUE
"190",2022092200,1,1,10,33,43,"SINGLEBACK","3x1",12.3666666666667,"0-3 min","visitante",1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,"PIT",FALSE
"191",2022092200,2,3,10,43,53,"EMPTY","3x2",0.1,"12-15 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,"rival",TRUE
"192",2022091806,1,2,4,47,57,"SINGLEBACK","3x1",3.23333333333333,"9-12 min","local",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-3,"rival",TRUE
"193",2022100210,3,1,10,18,92,"SHOTGUN","2x2",5.11666666666667,"9-12 min","local",0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,3,"PIT",TRUE
"194",2022091806,2,2,6,24,34,"SINGLEBACK","3x1",5.86666666666667,"9-12 min","local",1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,"PIT",FALSE
"195",2022102311,3,1,10,15,95,"SHOTGUN","3x1",8.61666666666667,"6-9 min","visitante",0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,-6,"PIT",TRUE
"196",2022091806,2,1,10,48,58,"SHOTGUN","3x1",0.283333333333333,"12-15 min","local",1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,-7,"PIT",TRUE
"197",2022103008,4,3,7,20,30,"EMPTY","3x2",4.45,"9-12 min","visitante",0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,-22,"rival",TRUE
"199",2022103008,3,2,2,33,43,"EMPTY","3x2",12.4666666666667,"0-3 min","visitante",0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,-18,"PIT",TRUE
"200",2022100901,2,3,9,19,29,"SHOTGUN","3x1",4.13333333333333,"9-12 min","visitante",0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,-21,"rival",TRUE
"201",2022103008,4,2,3,32,78,"SHOTGUN","3x1",12.1333333333333,"0-3 min","visitante",0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,-22,"PIT",FALSE
"202",2022091806,1,1,10,34,76,"SINGLEBACK","2x2",0.7,"12-15 min","local",1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,-3,"PIT",FALSE
"203",2022103008,2,2,8,24,34,"SHOTGUN","3x1",0.3,"12-15 min","visitante",0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,-11,"PIT",TRUE
"204",2022100210,2,1,10,25,35,"SHOTGUN","2x2",12.5166666666667,"0-3 min","local",1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-10,"PIT",FALSE
"205",2022091103,5,2,10,20,30,"SHOTGUN","3x1",0.85,"12-15 min","visitante",1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,"PIT",TRUE
"206",2022103008,1,2,10,25,85,"SHOTGUN","2x2",8.26666666666667,"6-9 min","visitante",0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,-7,"PIT",TRUE
"207",2022102311,4,2,3,17,93,"SINGLEBACK","3x1",3.95,"9-12 min","visitante",0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,-6,"rival",FALSE
"208",2022102311,4,4,6,32,42,"SHOTGUN","3x1",1.1,"12-15 min","visitante",0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,-6,"PIT",TRUE
"209",2022092200,2,2,1,1,11,"SHOTGUN","2x2",3.91666666666667,"9-12 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-6,"rival",FALSE
"210",2022092200,3,3,3,32,42,"EMPTY","3x2",1.35,"12-15 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-2,"PIT",TRUE
"211",2022100210,4,1,10,36,46,"SINGLEBACK","2x2",6.23333333333333,"6-9 min","local",0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,3,"PIT",TRUE
"212",2022091103,3,3,5,30,40,"SHOTGUN","3x1",3.2,"9-12 min","visitante",1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,3,"PIT",TRUE
"213",2022103008,2,1,10,47,57,"SHOTGUN","3x1",3.58333333333333,"9-12 min","visitante",0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,-14,"PIT",TRUE
"214",2022100210,3,1,10,22,88,"SINGLEBACK","2x2",13.8833333333333,"0-3 min","local",0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,-4,"PIT",FALSE
"215",2022100901,3,2,1,33,77,"SHOTGUN","2x2",12.95,"0-3 min","visitante",0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,-28,"rival",TRUE
"216",2022091806,2,3,1,43,53,"SHOTGUN","3x1",15,"0-3 min","local",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-3,"PIT",FALSE
"217",2022100210,3,1,10,33,77,"SINGLEBACK","3x1",11.5333333333333,"3-6 min","local",0,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,-4,"PIT",FALSE
"218",2022100210,3,2,6,48,58,"SINGLEBACK","3x1",3.58333333333333,"9-12 min","local",0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,3,"rival",FALSE
"219",2022102311,2,1,10,14,24,"SINGLEBACK","3x1",9.31666666666667,"3-6 min","visitante",0,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,-10,"PIT",TRUE
"220",2022100901,2,3,8,27,83,"SHOTGUN","3x1",8.15,"6-9 min","visitante",0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,-14,"PIT",TRUE
"221",2022100210,4,2,7,39,49,"SHOTGUN","3x1",5.63333333333333,"9-12 min","local",0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,3,"PIT",FALSE
"222",2022092200,2,1,5,5,15,"SINGLEBACK","3x1",4.58333333333333,"9-12 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-6,"rival",FALSE
"223",2022092200,3,1,10,25,35,"SINGLEBACK","3x1",2.51666666666667,"12-15 min","visitante",1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,-2,"PIT",FALSE
"224",2022100901,1,3,11,38,48,"SHOTGUN","3x1",10.5833333333333,"3-6 min","visitante",0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,-7,"PIT",TRUE
"225",2022091806,2,2,17,47,63,"SHOTGUN","3x1",12.3666666666667,"0-3 min","local",1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,-3,"rival",TRUE
"226",2022101607,2,2,8,28,82,"SHOTGUN","3x1",2.4,"12-15 min","local",0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,4,"PIT",TRUE
"227",2022091806,1,3,4,31,79,"SHOTGUN","3x1",13.75,"0-3 min","local",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"PIT",TRUE
"228",2022091103,5,3,4,37,73,"SHOTGUN","3x1",2.58333333333333,"12-15 min","visitante",1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,"rival",TRUE
"229",2022102311,4,2,10,34,76,"SHOTGUN","3x1",4.76666666666667,"9-12 min","visitante",0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,-6,"rival",TRUE
"230",2022103008,4,1,10,36,46,"SHOTGUN","3x1",13.6833333333333,"0-3 min","visitante",0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,-15,"rival",TRUE
"231",2022091103,3,3,16,30,40,"SHOTGUN","2x2",1,"12-15 min","visitante",1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,3,"PIT",TRUE
"232",2022100901,3,1,10,24,86,"SHOTGUN","3x1",12.2833333333333,"0-3 min","visitante",0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,-28,"rival",TRUE
"233",2022092200,4,1,10,33,77,"SHOTGUN","3x1",3.13333333333333,"9-12 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-9,"PIT",TRUE
"234",2022103008,1,1,7,7,17,"SHOTGUN","2x2",3.33333333333333,"9-12 min","visitante",0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,-7,"rival",FALSE
"235",2022101607,3,3,5,7,103,"SHOTGUN","2x2",14.05,"0-3 min","local",0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,"rival",TRUE
"236",2022103008,4,1,10,49,61,"SHOTGUN","3x1",7.1,"6-9 min","visitante",0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,-22,"PIT",TRUE
"237",2022092200,1,3,8,36,74,"EMPTY","3x2",6.78333333333333,"6-9 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"rival",TRUE
"238",2022102311,2,3,4,47,57,"SHOTGUN","2x2",15,"0-3 min","visitante",0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,-13,"PIT",TRUE
"239",2022092200,1,1,10,20,30,"SINGLEBACK","2x2",13,"0-3 min","visitante",1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,"PIT",TRUE
"240",2022103008,1,3,2,2,12,"SHOTGUN","2x2",2.1,"12-15 min","visitante",0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,-7,"rival",TRUE
"241",2022092200,3,1,10,16,26,"PISTOL","2x2",14.9166666666667,"0-3 min","visitante",1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,"PIT",TRUE
"242",2022091806,2,3,3,27,37,"SHOTGUN","2x2",5.18333333333333,"9-12 min","local",1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,"PIT",TRUE
"243",2022102311,4,3,16,30,80,"SHOTGUN","2x2",3.1,"9-12 min","visitante",0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,-6,"rival",TRUE
"244",2022100901,4,1,10,22,32,"SHOTGUN","2x2",2.46666666666667,"12-15 min","visitante",0,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,-35,"rival",TRUE
"245",2022100901,1,1,10,25,35,"SHOTGUN","2x2",2.68333333333333,"12-15 min","visitante",0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,-7,"PIT",FALSE
"246",2022100901,3,2,3,17,93,"SINGLEBACK","2x2",11.5833333333333,"3-6 min","visitante",0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,-28,"rival",TRUE
"247",2022101607,1,1,10,39,71,"SINGLEBACK","3x1",12.5166666666667,"0-3 min","local",0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,"rival",FALSE
"248",2022091103,5,2,10,43,67,"SHOTGUN","2x2",3.3,"9-12 min","visitante",1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,"rival",TRUE
"249",2022100210,1,2,10,25,85,"SHOTGUN","3x1",3.41666666666667,"9-12 min","local",1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,-3,"PIT",TRUE
"250",2022103008,3,1,10,24,34,"SHOTGUN","2x2",0.8,"12-15 min","visitante",0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,-15,"PIT",FALSE
"251",2022100901,2,1,10,20,90,"SHOTGUN","3x1",11.4166666666667,"3-6 min","visitante",0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,-7,"PIT",FALSE
"252",2022101607,4,3,6,44,66,"SHOTGUN","2x2",10.9666666666667,"3-6 min","local",1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,"PIT",TRUE
"253",2022092200,3,3,5,41,69,"EMPTY","3x2",9.71666666666667,"3-6 min","visitante",1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,"rival",TRUE
"254",2022092200,2,2,10,43,53,"SHOTGUN","2x2",0.2,"12-15 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,"rival",TRUE
"255",2022091806,3,1,10,14,24,"SHOTGUN","3x1",0.683333333333333,"12-15 min","local",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-11,"rival",FALSE
"256",2022100210,2,3,8,23,87,"SHOTGUN","2x2",8.81666666666667,"6-9 min","local",1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,-10,"rival",TRUE
"257",2022101607,4,2,5,6,16,"SHOTGUN","3x1",9.98333333333333,"3-6 min","local",1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,"rival",TRUE
"258",2022103008,3,1,20,27,37,"SHOTGUN","3x1",11.05,"3-6 min","visitante",0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,-18,"PIT",TRUE
"259",2022092200,2,1,10,36,74,"SINGLEBACK","2x2",7.63333333333333,"6-9 min","visitante",1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,-6,"PIT",TRUE
"260",2022102311,4,3,1,43,53,"SINGLEBACK","3x1",14.6666666666667,"0-3 min","visitante",0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,-6,"PIT",FALSE
"261",2022100210,2,3,18,31,41,"SHOTGUN","3x1",5.6,"9-12 min","local",1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,-7,"PIT",TRUE
"262",2022102311,3,2,23,26,84,"SHOTGUN","2x2",3.28333333333333,"9-12 min","visitante",0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,-6,"PIT",TRUE
"263",2022103008,3,2,10,17,93,"SHOTGUN","2x2",6.71666666666667,"6-9 min","visitante",0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,-18,"rival",TRUE
"264",2022091806,4,3,8,13,23,"EMPTY","3x2",10.1333333333333,"3-6 min","local",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-3,"PIT",TRUE
"265",2022101607,3,2,9,37,47,"EMPTY","3x2",4.9,"9-12 min","local",1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,"PIT",TRUE
"266",2022102311,2,1,10,46,64,"SHOTGUN","2x2",6.18333333333333,"6-9 min","visitante",0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,-10,"rival",TRUE
"267",2022091806,3,1,10,27,37,"SHOTGUN","3x1",0.983333333333333,"12-15 min","local",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-11,"rival",TRUE
"268",2022101607,2,3,8,28,82,"SHOTGUN","3x1",2.28333333333333,"12-15 min","local",0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,4,"PIT",TRUE
