"","gameId2022091111","gameId2022091500","gameId2022092509","gameId2022100206","gameId2022100902","gameId2022101700","gameId2022102309","gameId2022110600","quarter","down","yardsToGo","yardlineNumber","absoluteYardlineNumber","offenseFormationEMPTY","offenseFormationI_FORM","offenseFormationJUMBO","offenseFormationPISTOL","offenseFormationSHOTGUN","offenseFormationSINGLEBACK","receiverAlignment1x1","receiverAlignment2x0","receiverAlignment2x1","receiverAlignment2x2","receiverAlignment3x1","receiverAlignment3x2","receiverAlignment4x1","gameClock_mod","timeCategory0.3.min","timeCategory12.15.min","timeCategory3.6.min","timeCategory6.9.min","timeCategory9.12.min","estadiolocal","estadiovisitante","nflId_40024","nflId_41390","nflId_41959","nflId_44819","nflId_44856","nflId_45573","nflId_47874","nflId_52414","nflId_53442","nflId_53506","nflId_54482","nflId_53526","nflId_54725","nflId_52520","nflId_48556","nflId_46100","nflId_41327","nflId_42794","nflId_45630","nflId_46314","nflId_34754","nflId_54660","nflId_53244","nflId_48576","nflId_48456","nflId_53588","nflId_54588","diferencia","yardlineSide_modcentro","yardlineSide_modLAC","yardlineSide_modrival","isDropback"
"78",0,0,1,0,0,0,0,0,0.75,0,0.375,0.836734693877551,0.418367346938776,0,0,0,0,1,0,0,0,0,0,1,0,0,0.170189098998888,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1
"79",0,0,0,0,0,0,0,1,0.5,0,0.375,0.408163265306122,0.795918367346939,0,0,0,0,1,0,0,0,0,1,0,0,0,0.993325917686318,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.666666666666667,0,1,0,1
"80",0,0,0,0,1,0,0,0,0.5,0,0.375,0.591836734693878,0.704081632653061,0,0,0,0,0,1,0,0,0,0,1,0,0,0.589543937708565,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0.645833333333333,0,0,1,0
"81",0,0,0,0,0,0,1,0,0.5,0.666666666666667,0.416666666666667,0.469387755102041,0.23469387755102,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0122358175750834,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0.3125,0,1,0,1
"82",0,1,0,0,0,0,0,0,0.75,0,0.375,0.714285714285714,0.357142857142857,1,0,0,0,0,0,0,0,0,0,0,1,0,0.794215795328142,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0.583333333333333,0,0,1,1
"83",0,1,0,0,0,0,0,0,0,0.333333333333333,0.375,0.408163265306122,0.795918367346939,0,0,0,0,0,1,0,0,0,1,0,0,0,0.49944382647386,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.583333333333333,0,0,1,1
"84",0,0,0,0,1,0,0,0,0.5,0.333333333333333,0.375,0.897959183673469,0.551020408163265,0,0,0,0,0,1,0,0,0,1,0,0,0,0.788654060066741,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.5,0,0,1,1
"85",0,0,1,0,0,0,0,0,0.75,0.333333333333333,0.375,0.306122448979592,0.153061224489796,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0723025583982203,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1
"86",0,0,0,1,0,0,0,0,0.25,0.333333333333333,0.166666666666667,0.591836734693878,0.704081632653061,0,0,0,0,0,1,0,0,0,1,0,0,0,0.953281423804227,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.729166666666667,0,0,1,1
"87",0,0,0,0,0,1,0,0,0.75,0,0.375,0.489795918367347,0.755102040816326,0,0,0,0,1,0,0,0,0,0,1,0,0,0.556173526140156,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0.520833333333333,0,1,0,0
"88",0,0,0,0,0,1,0,0,0.75,0,0.375,0.489795918367347,0.755102040816326,0,0,0,0,1,0,0,0,0,0,1,0,0,0.122358175750834,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0.583333333333333,0,1,0,1
"89",1,0,0,0,0,0,0,0,0.25,0.333333333333333,0.583333333333333,0.551020408163265,0.724489795918367,0,0,0,0,1,0,0,0,0,1,0,0,0,0.843159065628476,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.583333333333333,0,1,0,1
"90",0,0,0,0,1,0,0,0,0.25,0,0.375,0.938775510204082,0.469387755102041,0,0,0,0,0,1,0,0,0,0,1,0,0,0.532814238042269,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.5,0,0,1,1
"91",0,0,0,1,0,0,0,0,0.25,0,0.375,0.387755102040816,0.806122448979592,0,0,0,0,0,1,0,0,0,0,1,0,0,0.674082313681869,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.875,0,0,1,0
"92",1,0,0,0,0,0,0,0,0.5,0,0.375,0.795918367346939,0.602040816326531,0,0,0,0,1,0,0,0,0,0,1,0,0,0.751946607341491,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.729166666666667,0,1,0,1
"93",0,0,1,0,0,0,0,0,0,0.666666666666667,0.25,0.857142857142857,0.428571428571429,0,0,0,0,1,0,0,0,0,0,1,0,0,0.726362625139043,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.583333333333333,0,1,0,1
"94",0,1,0,0,0,0,0,0,0.75,0.333333333333333,0.25,0.877551020408163,0.438775510204082,0,0,0,0,1,0,0,0,0,1,0,0,0,0.835372636262514,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0.583333333333333,0,0,1,1
"95",0,1,0,0,0,0,0,0,0,1,0,0.979591836734694,0.510204081632653,0,1,0,0,0,0,1,0,0,0,0,0,0,0.133481646273637,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.645833333333333,0,0,1,0
"96",0,1,0,0,0,0,0,0,0,0.666666666666667,0.208333333333333,0.918367346938776,0.459183673469388,0,0,0,0,1,0,0,0,0,0,1,0,0,0.163515016685206,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.645833333333333,0,1,0,1
"97",0,0,1,0,0,0,0,0,0.5,0,0.375,0.510204081632653,0.744897959183674,0,0,0,0,0,1,0,0,0,1,0,0,0,0.899888765294772,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.395833333333333,0,0,1,0
"98",0,0,0,0,0,0,1,0,0,0.666666666666667,0.25,0.857142857142857,0.428571428571429,0,0,0,0,1,0,0,0,0,0,1,0,0,0.372636262513904,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0.4375,0,1,0,1
"99",0,0,0,0,0,0,1,0,0.75,0.333333333333333,0.125,0.408163265306122,0.204081632653061,0,0,0,0,1,0,0,0,0,1,0,0,0,0.360400444938821,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0.145833333333333,0,0,1,1
"100",0,0,0,0,0,0,0,1,0.75,0,0.375,0.63265306122449,0.683673469387755,0,0,0,0,0,1,0,0,0,1,0,0,0,0.542825361512792,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0.520833333333333,0,0,1,0
"101",0,0,0,0,0,0,1,0,0.75,1,0.5,0.755102040816326,0.377551020408163,1,0,0,0,0,0,0,0,0,0,0,1,0,0.488320355951057,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0.291666666666667,0,0,1,1
"102",1,0,0,0,0,0,0,0,0,0.666666666666667,0.291666666666667,0.979591836734694,0.489795918367347,0,0,0,0,1,0,0,0,0,0,1,0,0,0.725250278086763,0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.583333333333333,0,1,0,1
"103",0,0,0,0,0,0,0,1,0.25,0.333333333333333,0,0.0204081632653061,0.0102040816326531,0,0,1,0,0,0,1,0,0,0,0,0,0,0.313681868743048,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.375,0,0,1,0
"104",0,1,0,0,0,0,0,0,0.5,0,0.375,0.489795918367347,0.244897959183673,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.645833333333333,0,1,0,0
"105",0,1,0,0,0,0,0,0,0.5,0.666666666666667,0,0.673469387755102,0.336734693877551,0,0,0,0,0,1,0,0,0,1,0,0,0,0.955506117908788,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.645833333333333,0,1,0,0
"106",0,0,0,0,0,0,1,0,0.75,0,0.375,0.693877551020408,0.346938775510204,0,0,0,0,1,0,0,0,0,0,1,0,0,0.553948832035595,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0.291666666666667,0,0,1,1
"107",0,0,0,0,0,1,0,0,0.75,0.333333333333333,0,0.979591836734694,0.489795918367347,0,1,0,0,0,0,0,0,1,0,0,0,0,0.496106785317019,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.520833333333333,0,0,1,0
"108",0,1,0,0,0,0,0,0,0.25,0.666666666666667,0,0.938775510204082,0.469387755102041,0,1,0,0,0,0,0,0,1,0,0,0,0,0.132369299221357,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.645833333333333,0,0,1,1
"109",1,0,0,0,0,0,0,0,0,0.333333333333333,0.208333333333333,0.979591836734694,0.510204081632653,0,0,0,0,0,1,0,0,0,1,0,0,0,0.769744160177976,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.583333333333333,0,0,1,0
"110",0,0,0,0,0,1,0,0,0,0.333333333333333,0.416666666666667,0.673469387755102,0.336734693877551,0,0,0,0,0,1,0,0,0,1,0,0,0,0.85650723025584,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0.583333333333333,0,0,1,1
"111",0,0,0,0,0,1,0,0,0.5,0.666666666666667,0,0.775510204081633,0.387755102040816,0,1,0,0,0,0,0,0,1,0,0,0,0,0.28698553948832,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0.583333333333333,0,1,0,0
"112",0,0,1,0,0,0,0,0,0.5,0.666666666666667,0.583333333333333,0.387755102040816,0.193877551020408,1,0,0,0,0,0,0,0,0,0,0,1,0,0.933259176863181,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.395833333333333,0,1,0,1
"113",0,1,0,0,0,0,0,0,0.75,0,0.375,0.530612244897959,0.73469387755102,0,0,0,0,1,0,0,0,0,0,1,0,0,0.216907675194661,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0.375,0,1,0,1
"114",0,0,0,1,0,0,0,0,0.25,0.333333333333333,0.583333333333333,0.36734693877551,0.816326530612245,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0155728587319244,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0.9375,0,0,1,1
"115",1,0,0,0,0,0,0,0,0.75,0.333333333333333,0.125,0.591836734693878,0.704081632653061,0,1,0,0,0,0,0,1,0,0,0,0,0,0.558398220244716,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.8125,0,0,1,0
"116",0,0,0,0,0,1,0,0,1,0.333333333333333,0.375,0.36734693877551,0.183673469387755,0,0,0,0,1,0,0,0,0,1,0,0,0,0.368186874304783,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0.583333333333333,0,1,0,1
"117",0,0,0,0,0,1,0,0,0.75,1,0.0416666666666667,0.571428571428571,0.285714285714286,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0.583333333333333,0,0,1,1
"118",0,0,0,0,1,0,0,0,0.25,0,0.375,0.346938775510204,0.173469387755102,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0.354166666666667,0,0,1,0
"119",0,0,0,0,1,0,0,0,0.5,0.333333333333333,0.208333333333333,0.795918367346939,0.397959183673469,0,0,0,0,0,1,0,0,0,1,0,0,0,0.915461624026696,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.5,0,1,0,1
"120",0,1,0,0,0,0,0,0,0.75,0,0.291666666666667,0.142857142857143,0.0714285714285714,0,0,0,0,1,0,0,0,0,0,1,0,0,0.130144605116796,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0.375,0,0,1,1
"121",0,0,0,0,1,0,0,0,0,0.333333333333333,0.375,0.714285714285714,0.642857142857143,0,0,0,0,1,0,0,0,0,1,0,0,0,0.620689655172414,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.4375,0,0,1,1
"122",0,0,0,0,0,0,0,1,0.25,0,0.375,0.204081632653061,0.102040816326531,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0545050055617353,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0.520833333333333,0,0,1,1
"123",0,0,0,1,0,0,0,0,0.25,0,0.375,0.693877551020408,0.653061224489796,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.729166666666667,0,0,1,0
"124",0,0,0,0,0,0,0,1,0.5,0.333333333333333,0.375,0.73469387755102,0.63265306122449,0,0,0,0,1,0,0,0,0,0,1,0,0,0.161290322580645,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0.520833333333333,0,1,0,1
"125",0,0,0,0,0,0,0,1,0.5,0,0.375,0.489795918367347,0.755102040816326,0,0,0,0,0,1,0,0,0,1,0,0,0,0.248053392658509,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0.520833333333333,0,1,0,0
"126",1,0,0,0,0,0,0,0,0.5,0,0.375,0.693877551020408,0.346938775510204,0,1,0,0,0,0,0,0,1,0,0,0,0,0.550611790878754,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729166666666667,0,0,1,1
"127",0,0,1,0,0,0,0,0,0.25,0,0.375,0.163265306122449,0.918367346938776,0,0,0,0,0,1,0,0,0,1,0,0,0,0.987764182424917,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.520833333333333,0,1,0,1
"128",0,0,0,0,1,0,0,0,0,0.333333333333333,0.333333333333333,0.959183673469388,0.520408163265306,0,0,0,0,0,1,0,0,0,1,0,0,0,0.659621802002225,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4375,0,0,1,1
"129",0,0,0,0,0,0,1,0,0.25,0.666666666666667,0.541666666666667,0.448979591836735,0.775510204081633,0,0,0,0,1,0,0,0,0,0,1,0,0,0.309232480533927,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.520833333333333,0,1,0,1
"130",0,0,1,0,0,0,0,0,0.75,0.333333333333333,0.375,0.63265306122449,0.316326530612245,0,0,0,0,1,0,0,0,0,0,1,0,0,0.125695216907675,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1
"131",0,0,0,0,1,0,0,0,0.75,0,0.375,0.326530612244898,0.836734693877551,0,0,0,0,0,1,0,0,0,0,1,0,0,0.181312569521691,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.625,0,1,0,0
"132",0,0,0,0,0,1,0,0,0.75,0,0.791666666666667,0.489795918367347,0.244897959183673,0,0,0,0,1,0,0,0,0,0,1,0,0,0.325917686318131,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.520833333333333,0,0,1,1
"133",0,0,0,0,0,0,0,1,0.75,0.666666666666667,0.125,0.428571428571429,0.785714285714286,0,0,0,0,1,0,0,0,0,0,1,0,0,0.050055617352614,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0.583333333333333,0,0,1,0
"134",0,0,0,1,0,0,0,0,0,0.333333333333333,0.125,0.795918367346939,0.397959183673469,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0311457174638487,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.729166666666667,0,0,1,0
"135",1,0,0,0,0,0,0,0,0.75,0,0.375,0.551020408163265,0.724489795918367,0,0,0,0,0,1,0,0,0,0,1,0,0,0.123470522803115,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6875,0,0,1,0
"136",0,0,1,0,0,0,0,0,0.25,0.666666666666667,0.208333333333333,0.571428571428571,0.714285714285714,0,0,0,0,1,0,0,0,0,1,0,0,0,0.649610678531702,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.3125,0,1,0,1
"137",0,0,0,0,0,1,0,0,0.5,0,0.375,0.816326530612245,0.408163265306122,0,0,0,0,0,1,0,0,0,1,0,0,0,0.240266963292547,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.583333333333333,0,1,0,1
"138",0,0,0,0,0,0,0,1,0.75,0,0.583333333333333,0.755102040816326,0.377551020408163,0,0,0,0,1,0,0,0,0,0,1,0,0,0.161290322580645,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0.583333333333333,0,1,0,1
"139",0,1,0,0,0,0,0,0,0.75,0,0.375,0.26530612244898,0.86734693877551,1,0,0,0,0,0,0,0,0,0,0,1,0,0.39377085650723,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0.4375,0,1,0,1
"140",0,1,0,0,0,0,0,0,0.75,0.666666666666667,0.25,0.122448979591837,0.0612244897959184,0,0,0,0,1,0,0,0,0,1,0,0,0,0.104560622914349,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0.375,0,0,1,1
"141",0,0,0,0,0,0,0,1,0.75,0,0.375,0.877551020408163,0.561224489795918,0,0,0,0,1,0,0,0,0,0,1,0,0,0.109010011123471,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0.583333333333333,0,0,1,1
"142",1,0,0,0,0,0,0,0,0.25,0.333333333333333,0.458333333333333,0.775510204081633,0.387755102040816,0,0,0,0,1,0,0,0,0,0,1,0,0,0.139043381535039,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729166666666667,0,0,1,1
"143",0,0,1,0,0,0,0,0,0.25,0.333333333333333,0.208333333333333,0.571428571428571,0.714285714285714,0,0,0,0,1,0,0,0,0,0,1,0,0,0.652947719688543,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.3125,0,1,0,1
"144",0,0,0,0,0,1,0,0,0.25,0,0.375,0.469387755102041,0.76530612244898,0,0,0,0,1,0,0,0,1,0,0,0,0,0.788654060066741,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0.375,0,0,1,0
"145",0,0,0,1,0,0,0,0,0.5,0,0.375,0.408163265306122,0.795918367346939,0,0,1,0,0,0,0,0,0,0,1,0,0,0.995550611790879,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
"146",0,0,1,0,0,0,0,0,0,0.333333333333333,0.583333333333333,0.183673469387755,0.0918367346938776,0,0,0,0,1,0,0,0,0,1,0,0,0,0.436040044493882,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.583333333333333,0,1,0,1
"147",0,0,0,0,0,1,0,0,0.75,0,0.375,0.693877551020408,0.653061224489796,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0467185761957731,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0.583333333333333,0,1,0,1
"148",0,0,1,0,0,0,0,0,0.5,0.333333333333333,0.25,0.122448979591837,0.938775510204082,1,0,0,0,0,0,0,0,0,0,0,0,1,0.805339265850946,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0.395833333333333,0,0,1,1
"149",0,0,0,0,0,1,0,0,0.25,0.666666666666667,0.0416666666666667,0.102040816326531,0.948979591836735,0,0,0,0,0,1,0,0,0,1,0,0,0,0.617352614015573,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0.375,0,0,1,0
"150",1,0,0,0,0,0,0,0,0.5,0.333333333333333,0.375,0.530612244897959,0.73469387755102,0,0,0,0,1,0,0,0,0,1,0,0,0,0.794215795328142,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.729166666666667,0,1,0,1
"151",0,0,0,0,0,0,0,1,0.5,0.333333333333333,0.0833333333333333,0.63265306122449,0.683673469387755,0,0,0,0,0,1,0,0,0,1,0,0,0,0.204671857619577,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0.520833333333333,0,1,0,0
"152",0,0,0,0,0,0,0,1,0.25,0,0.375,0.73469387755102,0.63265306122449,0,1,0,0,0,0,0,0,1,0,0,0,0,0.770856507230256,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0.375,0,1,0,0
"153",0,1,0,0,0,0,0,0,0.75,0.333333333333333,0.25,0.551020408163265,0.724489795918367,0,0,0,0,0,1,0,0,0,1,0,0,0,0.654060066740823,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0.4375,0,1,0,0
"154",0,0,0,0,0,0,0,1,0.75,0.333333333333333,0.208333333333333,0.102040816326531,0.948979591836735,0,0,0,0,1,0,0,0,0,1,0,0,0,0.420467185761958,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0.520833333333333,0,0,1,1
"155",0,0,0,0,0,1,0,0,1,0,0.375,0.36734693877551,0.183673469387755,0,0,0,0,1,0,0,0,0,0,1,0,0,0.372636262513904,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0.583333333333333,0,1,0,1
"156",1,0,0,0,0,0,0,0,0.75,0,0.375,0.714285714285714,0.642857142857143,0,0,0,0,1,0,0,0,0,0,1,0,0,0.60622914349277,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.8125,0,0,1,0
"157",1,0,0,0,0,0,0,0,0.75,0,0.375,0.0204081632653061,0.0102040816326531,0,0,0,0,0,1,0,0,1,0,0,0,0,0.877641824249166,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.8125,0,1,0,0
"158",0,0,0,0,0,0,1,0,0.75,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.228031145717464,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0.145833333333333,0,0,1,1
