"","gameId2022091101","gameId2022091805","gameId2022092500","gameId2022100203","gameId2022100910","gameId2022101608","gameId2022102301","gameId2022103001","gameId2022110602","quarter","down","yardsToGo","yardlineNumber","absoluteYardlineNumber","offenseFormationEMPTY","offenseFormationI_FORM","offenseFormationJUMBO","offenseFormationPISTOL","offenseFormationSHOTGUN","offenseFormationSINGLEBACK","offenseFormationWILDCAT","receiverAlignment1x1","receiverAlignment2x1","receiverAlignment2x2","receiverAlignment3x1","receiverAlignment3x2","receiverAlignment4x1","gameClock_mod","timeCategory0.3.min","timeCategory12.15.min","timeCategory3.6.min","timeCategory6.9.min","timeCategory9.12.min","estadiolocal","estadiovisitante","nflId_43808","nflId_44820","nflId_44876","nflId_44882","nflId_46070","nflId_46093","nflId_46102","nflId_46170","nflId_53499","nflId_53633","nflId_54471","nflId_53512","nflId_53555","nflId_44901","nflId_52858","nflId_52659","nflId_53488","nflId_52450","nflId_43461","nflId_45159","nflId_52530","nflId_46284","nflId_55014","nflId_53746","nflId_42362","diferencia","yardlineSide_modCAR","yardlineSide_modcentro","yardlineSide_modrival","isDropback"
"79",0,0,1,0,0,0,0,0,0,0,0,0.375,0.938775510204082,0.469387755102041,0,0,0,0,0,1,0,0,0,1,0,0,0,0.21340782122905,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.792452830188679,1,0,0,1
"80",0,0,0,0,0,0,1,0,0,0.5,0,0.375,0.326530612244898,0.163265306122449,0,0,0,0,1,0,0,0,0,1,0,0,0,0.212290502793296,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0.792452830188679,0,0,1,0
"81",0,0,1,0,0,0,0,0,0,0.5,0.666666666666667,0.0416666666666667,0.530612244897959,0.73469387755102,0,0,0,0,0,1,0,0,0,0,1,0,0,0.163128491620112,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.905660377358491,1,0,0,1
"82",1,0,0,0,0,0,0,0,0,0.25,0,0.375,0.959183673469388,0.520408163265306,0,0,0,0,1,0,0,0,0,1,0,0,0,0.232402234636871,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39622641509434,1,0,0,1
"83",0,0,0,0,0,0,0,1,0,0.25,0,0.375,0.183673469387755,0.908163265306122,0,0,0,0,1,0,0,0,0,1,0,0,0,0.107262569832402,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0.716981132075472,1,0,0,0
"84",0,1,0,0,0,0,0,0,0,0,0,0.375,0.571428571428571,0.714285714285714,0,1,0,0,0,0,0,0,1,0,0,0,0,0.157541899441341,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.547169811320755,1,0,0,0
"85",0,0,0,0,0,1,0,0,0,0,0.333333333333333,0.75,0.612244897959184,0.693877551020408,0,0,0,0,1,0,0,0,0,1,0,0,0,0.665921787709497,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.660377358490566,0,0,1,0
"86",0,0,0,1,0,0,0,0,0,0,0,0.375,0.591836734693878,0.295918367346939,0,0,0,0,1,0,0,0,0,0,1,0,0,0.864804469273743,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.660377358490566,1,0,0,1
"87",0,0,0,0,0,0,0,1,0,1,0,0.375,0.387755102040816,0.193877551020408,0,0,0,0,0,1,0,0,0,1,0,0,0,0.512849162011173,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0.660377358490566,0,0,1,0
"88",0,0,0,0,1,0,0,0,0,0.75,0.333333333333333,0.375,0.755102040816326,0.622448979591837,0,0,0,0,1,0,0,0,0,1,0,0,0,0.637988826815642,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.320754716981132,1,0,0,1
"89",1,0,0,0,0,0,0,0,0,0,0.333333333333333,0.625,0.591836734693878,0.295918367346939,0,0,0,0,1,0,0,0,0,1,0,0,0,0.547486033519553,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.660377358490566,1,0,0,0
"90",0,0,1,0,0,0,0,0,0,0.75,0,0.375,0.653061224489796,0.326530612244898,0,0,0,0,1,0,0,0,0,0,1,0,0,0.298324022346369,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.943396226415094,1,0,0,0
"91",0,0,0,0,0,0,0,1,0,0.5,0.666666666666667,0.208333333333333,0.571428571428571,0.714285714285714,0,0,0,0,1,0,0,0,0,0,1,0,0,0.913966480446927,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0.584905660377358,1,0,0,1
"92",0,0,0,1,0,0,0,0,0,0,0.333333333333333,0.291666666666667,0.938775510204082,0.469387755102041,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0480446927374302,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.660377358490566,1,0,0,0
"93",0,0,0,0,0,0,1,0,0,0,0.666666666666667,0.25,0.244897959183673,0.877551020408163,0,0,0,0,1,0,0,0,0,0,1,0,0,0.795530726256983,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0.660377358490566,1,0,0,0
"94",0,0,0,1,0,0,0,0,0,0.25,0,0.375,0.63265306122449,0.316326530612245,0,0,0,0,0,1,0,0,0,1,0,0,0,0.461452513966481,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0.792452830188679,0,0,1,0
"95",0,0,0,0,0,0,0,1,0,0.75,0.666666666666667,0.5,0.73469387755102,0.36734693877551,0,0,0,0,1,0,0,0,0,0,1,0,0,0.374301675977654,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0.60377358490566,1,0,0,1
"96",0,0,0,0,0,0,1,0,0,0.5,0.666666666666667,0.375,0.489795918367347,0.755102040816326,0,0,0,0,1,0,0,0,0,0,1,0,0,0.408938547486034,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0.792452830188679,1,0,0,1
"97",0,1,0,0,0,0,0,0,0,0.25,0.333333333333333,0.125,0.571428571428571,0.714285714285714,0,0,0,0,0,1,0,0,0,0,1,0,0,0.263687150837989,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.60377358490566,0,0,1,0
"98",0,0,0,0,1,0,0,0,0,0.25,0.333333333333333,0.0416666666666667,0.591836734693878,0.704081632653061,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0860335195530726,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.528301886792453,1,0,0,1
"99",0,0,0,0,0,0,0,1,0,0.75,0,0.375,0.795918367346939,0.397959183673469,0,0,0,0,0,1,0,0,0,1,0,0,0,0.500558659217877,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0.60377358490566,1,0,0,0
"100",0,1,0,0,0,0,0,0,0,0.5,0.333333333333333,0.375,0.816326530612245,0.408163265306122,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0804469273743017,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.660377358490566,1,0,0,1
"101",1,0,0,0,0,0,0,0,0,0,0.666666666666667,0.583333333333333,0.326530612244898,0.163265306122449,1,0,0,0,0,0,0,0,0,0,0,1,0,0.941899441340782,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.660377358490566,1,0,0,1
"102",0,0,0,0,1,0,0,0,0,0.5,0,0.375,1,0.5,0,0,0,0,0,1,0,0,0,1,0,0,0,0.423463687150838,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.377358490566038,0,1,0,0
"103",0,0,0,0,0,0,1,0,0,0.75,0.666666666666667,0.166666666666667,0.897959183673469,0.448979591836735,0,0,0,0,0,1,0,0,0,0,1,0,0,0.288268156424581,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
"104",0,0,0,0,0,1,0,0,0,0.75,0.666666666666667,0.125,0.510204081632653,0.744897959183674,0,0,0,0,1,0,0,0,0,0,1,0,0,0.956424581005587,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.528301886792453,1,0,0,1
"105",0,0,0,0,0,0,0,0,1,0.5,0,0.375,0.489795918367347,0.755102040816326,0,0,0,0,1,0,0,0,0,1,0,0,0,0.305027932960894,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
"106",0,0,0,0,0,0,0,1,0,0.25,0,0.375,0.510204081632653,0.744897959183674,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0782122905027933,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0.716981132075472,1,0,0,1
"107",0,0,0,0,1,0,0,0,0,0.75,0.666666666666667,0.416666666666667,0.469387755102041,0.23469387755102,0,0,0,0,1,0,0,0,0,1,0,0,0,0.499441340782123,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320754716981132,0,0,1,1
"108",0,0,0,0,0,0,0,0,1,0.25,0.333333333333333,0.375,0.673469387755102,0.663265306122449,0,0,0,0,0,1,0,0,0,0,1,0,0,0.2,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0.132075471698113,1,0,0,1
"109",0,0,0,0,1,0,0,0,0,0.25,0.333333333333333,0.375,0.612244897959184,0.306122448979592,0,0,0,0,1,0,0,0,0,1,0,0,0,0.584357541899441,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.471698113207547,0,0,1,1
"110",0,0,0,0,0,0,0,0,1,0.5,1,0.25,0.142857142857143,0.0714285714285714,0,0,0,0,1,0,0,0,0,0,1,0,0,0.726256983240223,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1
"111",0,0,1,0,0,0,0,0,0,0.75,0.333333333333333,0.375,0.387755102040816,0.806122448979592,0,0,0,0,1,0,0,0,0,1,0,0,0,0.605586592178771,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.886792452830189,0,0,1,0
"112",0,1,0,0,0,0,0,0,0,0.25,0,0.375,0.653061224489796,0.673469387755102,0,0,0,0,0,1,0,0,0,1,0,0,0,0.967597765363129,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.547169811320755,0,0,1,1
"113",0,0,0,0,0,1,0,0,0,0.5,0,0.375,0.387755102040816,0.193877551020408,0,0,0,0,0,1,0,0,0,1,0,0,0,0.00111731843575419,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.528301886792453,1,0,0,1
"114",0,1,0,0,0,0,0,0,0,0.25,0,0.375,0.489795918367347,0.755102040816326,0,0,0,0,0,1,0,0,0,1,0,0,0,0.214525139664804,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.60377358490566,0,0,1,0
"115",0,0,1,0,0,0,0,0,0,0.5,0.333333333333333,0.0416666666666667,0.530612244897959,0.73469387755102,0,0,0,0,0,1,0,0,0,0,1,0,0,0.208938547486034,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.905660377358491,1,0,0,0
"116",1,0,0,0,0,0,0,0,0,0.25,0,0.0416666666666667,0.0204081632653061,0.0102040816326531,0,0,0,0,1,0,0,0,0,1,0,0,0,0.17877094972067,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39622641509434,0,0,1,1
"117",0,0,0,0,0,0,0,1,0,0.75,0,0.375,0.204081632653061,0.897959183673469,0,0,0,0,0,1,0,0,0,1,0,0,0,0.212290502793296,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0.60377358490566,0,0,1,0
"118",0,0,0,0,0,0,0,1,0,0.5,0.333333333333333,0.125,0.63265306122449,0.316326530612245,0,0,0,0,0,1,0,0,0,1,0,0,0,0.835754189944134,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0.584905660377358,0,0,1,1
"119",0,0,0,0,0,0,0,1,0,1,0.333333333333333,0.375,0.387755102040816,0.193877551020408,0,0,0,0,0,1,0,0,0,1,0,0,0,0.473743016759777,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0.660377358490566,0,0,1,0
"120",0,0,1,0,0,0,0,0,0,0,0,0.375,0.653061224489796,0.326530612244898,0,0,0,0,0,1,0,0,0,0,1,0,0,0.291620111731844,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.792452830188679,1,0,0,0
"121",1,0,0,0,0,0,0,0,0,0.25,0.333333333333333,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.128491620111732,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.39622641509434,0,0,1,0
"122",0,0,0,0,0,0,0,1,0,0.25,0,0.375,0.836734693877551,0.418367346938776,0,0,0,0,0,1,0,0,0,1,0,0,0,0.562011173184358,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0.584905660377358,0,0,1,0
"123",0,0,1,0,0,0,0,0,0,0,0,0.375,0.530612244897959,0.26530612244898,0,0,0,0,0,1,0,0,0,0,1,0,0,0.993296089385475,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.660377358490566,1,0,0,0
"124",0,0,0,1,0,0,0,0,0,0.75,0,0.375,0.306122448979592,0.153061224489796,0,0,0,0,1,0,0,0,0,1,0,0,0,0.372067039106145,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358490566037736,0,0,1,1
"125",0,0,0,0,1,0,0,0,0,0,0,0.375,0.857142857142857,0.571428571428571,0,0,0,0,0,1,0,0,0,1,0,0,0,0.389944134078212,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.528301886792453,0,0,1,1
"126",1,0,0,0,0,0,0,0,0,0.25,0,0.375,0.387755102040816,0.806122448979592,0,0,0,0,0,1,0,0,0,1,0,0,0,0.845810055865922,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.660377358490566,1,0,0,1
"127",0,0,0,0,0,0,0,1,0,0.5,0,0.375,0.489795918367347,0.755102040816326,0,0,0,0,1,0,0,0,0,1,0,0,0,0.106145251396648,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0.509433962264151,1,0,0,0
"128",0,0,1,0,0,0,0,0,0,0,0.333333333333333,0.375,0.571428571428571,0.714285714285714,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0446927374301676,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.792452830188679,0,0,1,0
"129",0,0,1,0,0,0,0,0,0,0,0.333333333333333,0.375,0.387755102040816,0.193877551020408,0,0,0,0,1,0,0,0,0,1,0,0,0,0.481564245810056,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.660377358490566,1,0,0,0
"130",0,0,0,0,0,0,0,0,1,0.75,0,0.375,0.755102040816326,0.377551020408163,0,0,0,0,1,0,0,0,0,1,0,0,0,0.24804469273743,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0.132075471698113,1,0,0,1
"131",0,0,0,0,1,0,0,0,0,0.25,0,0.375,0.122448979591837,0.938775510204082,0,0,0,0,0,1,0,0,0,1,0,0,0,0.366480446927374,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.528301886792453,1,0,0,0
"132",0,0,0,0,0,0,1,0,0,0.5,0.666666666666667,0.416666666666667,0.36734693877551,0.816326530612245,0,0,0,0,1,0,0,0,0,1,0,0,0,0.698324022346369,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0.792452830188679,1,0,0,1
"133",0,1,0,0,0,0,0,0,0,0,0.666666666666667,0.875,0.714285714285714,0.642857142857143,0,0,0,0,1,0,0,0,0,1,0,0,0,0.694972067039106,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60377358490566,1,0,0,1
"134",0,0,1,0,0,0,0,0,0,0.5,0.666666666666667,0.208333333333333,0.795918367346939,0.397959183673469,0,0,0,0,1,0,0,0,0,0,1,0,0,0.388826815642458,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.905660377358491,0,0,1,0
"135",0,0,0,0,1,0,0,0,0,0.75,0.333333333333333,0.375,0.183673469387755,0.908163265306122,0,0,0,0,1,0,0,0,0,1,0,0,0,0.289385474860335,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377358490566038,1,0,0,1
"136",0,0,0,0,0,1,0,0,0,0.5,0.333333333333333,0.208333333333333,0.816326530612245,0.408163265306122,0,0,0,0,0,1,0,0,0,0,1,0,0,0.774301675977654,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.716981132075472,1,0,0,1
"137",0,0,0,0,1,0,0,0,0,0.25,0.333333333333333,0.25,0.877551020408163,0.438775510204082,0,0,0,0,1,0,0,0,0,0,1,0,0,0.73072625698324,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471698113207547,0,0,1,1
"138",0,0,0,0,0,0,1,0,0,0.25,0,0.375,0.816326530612245,0.408163265306122,0,0,0,0,0,1,0,0,0,1,0,0,0,0.16536312849162,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0.660377358490566,1,0,0,0
"139",0,0,0,0,0,0,1,0,0,0.75,0,0.375,0.775510204081633,0.612244897959184,0,0,0,0,0,1,0,0,0,0,1,0,0,0.225698324022346,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
"140",0,1,0,0,0,0,0,0,0,0.25,0.333333333333333,0.0833333333333333,0.918367346938776,0.459183673469388,0,1,0,0,0,0,0,0,1,0,0,0,0,0.459217877094972,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.60377358490566,1,0,0,0
"141",0,0,0,0,0,1,0,0,0,0,0,0.375,0.489795918367347,0.244897959183673,0,1,0,0,0,0,0,1,0,0,0,0,0,0.230167597765363,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0.716981132075472,1,0,0,0
"142",0,0,0,0,0,1,0,0,0,0.75,0,0.375,0.489795918367347,0.755102040816326,0,0,0,0,0,1,0,0,0,0,1,0,0,0.547486033519553,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.39622641509434,1,0,0,1
"143",0,0,1,0,0,0,0,0,0,0.75,0,0.375,0.387755102040816,0.806122448979592,0,0,0,0,1,0,0,0,0,1,0,0,0,0.612290502793296,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.886792452830189,0,0,1,1
"144",1,0,0,0,0,0,0,0,0,0.25,0.333333333333333,0.375,0.489795918367347,0.755102040816326,0,0,0,0,1,0,0,0,0,0,1,0,0,0.306145251396648,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.39622641509434,1,0,0,1
"145",0,0,0,0,0,0,1,0,0,0.75,0,0.375,0.489795918367347,0.244897959183673,0,0,0,0,0,1,0,0,0,1,0,0,0,0.908379888268156,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0.867924528301887,1,0,0,0
"146",0,0,0,0,1,0,0,0,0,0.75,1,0.166666666666667,0.591836734693878,0.704081632653061,0,0,0,0,1,0,0,0,0,0,1,0,0,0.664804469273743,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320754716981132,1,0,0,1
"147",1,0,0,0,0,0,0,0,0,0.75,0,0.375,0.26530612244898,0.86734693877551,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0916201117318436,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622641509433962,0,0,1,0
"148",0,1,0,0,0,0,0,0,0,0,0,0.375,0.959183673469388,0.520408163265306,0,0,0,0,1,0,0,0,0,1,0,0,0,0.776536312849162,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.60377358490566,1,0,0,1
"149",0,0,0,0,0,1,0,0,0,0.25,0.333333333333333,0.25,0.551020408163265,0.724489795918367,0,0,0,0,1,0,0,0,0,0,1,0,0,0.193296089385475,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.584905660377358,1,0,0,0
"150",0,0,0,0,0,1,0,0,0,0.75,0.333333333333333,0.375,0.816326530612245,0.591836734693878,0,0,0,0,1,0,0,0,0,1,0,0,0,0.506145251396648,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.39622641509434,1,0,0,1
"151",0,0,0,0,1,0,0,0,0,0.25,0.666666666666667,0,0.795918367346939,0.602040816326531,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0156424581005587,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.39622641509434,1,0,0,0
"152",0,0,0,0,0,0,0,1,0,0,0,0.375,0.36734693877551,0.183673469387755,0,1,0,0,0,0,0,0,1,0,0,0,0,0.14413407821229,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0.716981132075472,1,0,0,1
"153",0,0,0,0,0,0,0,1,0,0,0,0.375,0.816326530612245,0.408163265306122,0,1,0,0,0,0,0,0,1,0,0,0,0,0.894972067039106,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0.660377358490566,1,0,0,0
"154",0,0,0,1,0,0,0,0,0,0.5,0.333333333333333,0.375,0.755102040816326,0.377551020408163,1,0,0,0,0,0,0,0,0,0,0,1,0,0.479329608938548,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.660377358490566,1,0,0,1
"155",0,0,0,0,1,0,0,0,0,0.25,0.333333333333333,0.375,0.122448979591837,0.938775510204082,0,0,0,0,0,1,0,0,0,1,0,0,0,0.329608938547486,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.528301886792453,1,0,0,1
"156",0,0,0,1,0,0,0,0,0,0.25,0.333333333333333,0.0833333333333333,0.836734693877551,0.581632653061224,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0100558659217877,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.735849056603774,1,0,0,1
"157",0,0,0,0,0,0,1,0,0,0.75,0.333333333333333,0.416666666666667,0.571428571428571,0.714285714285714,0,0,0,0,0,1,0,0,0,1,0,0,0,0.689385474860335,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0.867924528301887,0,0,1,0
"158",0,0,0,0,1,0,0,0,0,0.5,0.333333333333333,0.375,0.326530612244898,0.836734693877551,0,0,0,0,1,0,0,0,1,0,0,0,0,0.29608938547486,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.377358490566038,0,0,1,1
"159",0,0,0,0,0,0,0,1,0,0.5,0.333333333333333,0.166666666666667,0.428571428571429,0.785714285714286,0,0,0,0,1,0,0,0,0,0,1,0,0,0.585474860335195,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0.641509433962264,1,0,0,1
