"","gameId2022091106","gameId2022091806","gameId2022092505","gameId2022100211","gameId2022100905","gameId2022101601","gameId2022102400","gameId2022103007","gameId2022110605","quarter","down","yardsToGo","yardlineNumber","absoluteYardlineNumber","offenseFormationEMPTY","offenseFormationI_FORM","offenseFormationJUMBO","offenseFormationPISTOL","offenseFormationSHOTGUN","offenseFormationSINGLEBACK","offenseFormationWILDCAT","receiverAlignment1x1","receiverAlignment2x0","receiverAlignment2x1","receiverAlignment2x2","receiverAlignment3x1","receiverAlignment3x2","receiverAlignment4x1","gameClock_mod","timeCategory0.3.min","timeCategory12.15.min","timeCategory3.6.min","timeCategory6.9.min","timeCategory9.12.min","estadiolocal","estadiovisitante","nflId_42357","nflId_42587","nflId_42883","nflId_43324","nflId_44912","nflId_46092","nflId_47870","nflId_48097","nflId_52590","nflId_53444","nflId_54494","nflId_42363","nflId_53549","nflId_42437","nflId_41069","nflId_48541","nflId_47884","nflId_45185","nflId_33234","nflId_54592","nflId_34843","nflId_37213","nflId_54602","nflId_54515","nflId_48580","nflId_54648","nflId_53000","nflId_52488","diferencia","yardlineSide_modcentro","yardlineSide_modNE","yardlineSide_modrival","isDropback"
"75",0,1,0,0,0,0,0,0,0,0.75,0.666666666666667,0.04,0.755102040816326,0.622448979591837,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.303131991051454,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.458333333333333,0,1,0,1
"76",0,0,1,0,0,0,0,0,0,0.25,0,0.36,0.714285714285714,0.357142857142857,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0167785234899329,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3125,0,1,0,1
"77",0,0,0,0,0,1,0,0,0,0.5,0.666666666666667,0.44,0.73469387755102,0.36734693877551,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.492170022371365,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.625,0,1,0,1
"78",0,0,1,0,0,0,0,0,0,0.5,0,0.36,0.73469387755102,0.63265306122449,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.938478747203579,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.375,0,0,1,0
"79",0,0,0,0,0,0,1,0,0,0.75,0.333333333333333,0.16,0.653061224489796,0.673469387755102,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.724832214765101,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1
"80",0,0,0,0,1,0,0,0,0,0,0.666666666666667,0.12,0.489795918367347,0.755102040816326,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0906040268456376,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.458333333333333,0,0,1,0
"81",0,0,0,0,1,0,0,0,0,0.5,0,0.36,0.795918367346939,0.397959183673469,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.904921700223714,1,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.729166666666667,0,0,1,0
"82",0,0,0,0,0,0,0,1,0,0.25,0.666666666666667,0.16,0.26530612244898,0.86734693877551,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.422818791946309,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0.25,0,1,0,1
"83",0,0,0,0,1,0,0,0,0,0,0.333333333333333,0.52,0.693877551020408,0.653061224489796,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.129753914988814,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.458333333333333,0,0,1,1
"84",0,0,0,0,0,1,0,0,0,0,0.333333333333333,0.32,0.244897959183673,0.877551020408163,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.661073825503356,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.395833333333333,0,0,1,1
"85",0,0,0,0,0,0,1,0,0,0,0.333333333333333,0.36,0.326530612244898,0.163265306122449,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.951901565995526,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.395833333333333,0,1,0,1
"86",1,0,0,0,0,0,0,0,0,0,0,0.36,0.857142857142857,0.571428571428571,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.821029082774049,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395833333333333,0,0,1,0
"87",0,0,0,0,0,0,0,0,1,0,0,0.36,0.489795918367347,0.244897959183673,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0.395833333333333,0,1,0,0
"88",0,0,0,0,0,0,1,0,0,0,0.333333333333333,0.2,0.836734693877551,0.418367346938776,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0100671140939597,0,1,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1875,0,1,0,1
"89",0,0,0,1,0,0,0,0,0,0.75,0.333333333333333,0.2,0.571428571428571,0.714285714285714,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.354586129753915,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.395833333333333,0,1,0,1
"90",0,0,0,0,1,0,0,0,0,0.5,0.333333333333333,0.04,0.693877551020408,0.346938775510204,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.17337807606264,0,1,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0.791666666666667,0,0,1,0
"91",0,0,0,1,0,0,0,0,0,0.75,0,0.36,0.489795918367347,0.755102040816326,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.406040268456376,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0.395833333333333,0,1,0,0
"92",1,0,0,0,0,0,0,0,0,0.5,0,0.36,0.142857142857143,0.0714285714285714,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.871364653243848,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416666666666667,0,1,0,0
"93",0,0,0,0,0,0,0,0,1,0,0,0.36,0.979591836734694,0.510204081632653,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.034675615212528,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0.395833333333333,0,0,1,0
"94",1,0,0,0,0,0,0,0,0,0.75,0,0.36,0.306122448979592,0.846938775510204,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.360178970917226,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.125,0,1,0,1
"95",0,0,0,0,0,0,1,0,0,0.25,0,0.24,0.122448979591837,0.0612244897959184,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.446308724832215,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.333333333333333,0,0,1,0
"96",1,0,0,0,0,0,0,0,0,0,0,0.36,0.489795918367347,0.244897959183673,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395833333333333,0,1,0,1
"97",0,0,0,1,0,0,0,0,0,0.25,0.333333333333333,0.36,1,0.5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.211409395973154,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.3125,1,0,0,1
"98",0,0,0,0,0,1,0,0,0,0.75,0.666666666666667,0.56,0.959183673469388,0.520408163265306,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.344519015659955,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.583333333333333,0,1,0,1
"99",0,0,0,0,0,0,1,0,0,0.25,0.333333333333333,0.32,0.897959183673469,0.448979591836735,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.955257270693512,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.1875,0,0,1,1
"100",0,0,0,0,0,0,0,1,0,0.25,0,0.72,0.489795918367347,0.755102040816326,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.38255033557047,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.25,0,1,0,1
"101",0,0,0,0,0,0,0,0,1,0,0.666666666666667,0.56,0.489795918367347,0.244897959183673,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.276286353467562,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0.395833333333333,0,1,0,1
"102",0,0,0,0,1,0,0,0,0,0.5,0,0.36,0.673469387755102,0.663265306122449,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.434004474272931,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0.791666666666667,0,1,0,1
"103",1,0,0,0,0,0,0,0,0,0,0.333333333333333,0.04,0.693877551020408,0.653061224489796,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.768456375838926,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395833333333333,0,0,1,0
"104",0,0,0,0,1,0,0,0,0,0.75,0.333333333333333,0.28,0.673469387755102,0.336734693877551,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.572706935123042,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.9375,0,1,0,1
"105",0,0,0,0,0,0,0,0,1,0.5,0.333333333333333,0.12,0.489795918367347,0.755102040816326,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.298657718120805,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0.604166666666667,0,0,1,1
"106",0,0,0,0,0,0,0,0,1,0.25,0,0.76,0.836734693877551,0.418367346938776,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.668903803131991,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0.458333333333333,0,0,1,0
"107",0,0,1,0,0,0,0,0,0,0.75,0,0.36,0.775510204081633,0.387755102040816,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.82662192393736,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.291666666666667,0,0,1,1
"108",0,0,0,0,0,0,0,0,1,0.75,0.333333333333333,0.36,0.918367346938776,0.540816326530612,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.403803131991051,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0.729166666666667,0,1,0,1
"109",0,0,0,1,0,0,0,0,0,0,0,0.36,0.73469387755102,0.36734693877551,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.922818791946309,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.395833333333333,0,1,0,0
"110",1,0,0,0,0,0,0,0,0,0.25,0.666666666666667,0.72,0.979591836734694,0.489795918367347,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,1,1
"111",0,0,0,0,0,0,0,0,1,0,0.666666666666667,0.44,0.448979591836735,0.224489795918367,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.963087248322148,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0.395833333333333,0,1,0,1
"112",1,0,0,0,0,0,0,0,0,0.25,0.666666666666667,0.24,0.571428571428571,0.714285714285714,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.448545861297539,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1875,0,1,0,1
"113",0,0,0,0,1,0,0,0,0,0,0,0.36,0.408163265306122,0.795918367346939,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0469798657718121,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.458333333333333,0,0,1,0
"114",0,0,0,0,1,0,0,0,0,0.5,0.666666666666667,0.4,0.387755102040816,0.193877551020408,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.724832214765101,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0.729166666666667,0,0,1,1
"115",0,1,0,0,0,0,0,0,0,0.5,0.333333333333333,0.24,0.857142857142857,0.571428571428571,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.779642058165548,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.541666666666667,0,0,1,1
"116",0,1,0,0,0,0,0,0,0,0.75,0,0.36,1,0.5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.642058165548098,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.458333333333333,1,0,0,1
"117",0,0,0,1,0,0,0,0,0,0.75,0,0.32,0.163265306122449,0.0816326530612245,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.789709172259508,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0.395833333333333,0,0,1,0
"118",1,0,0,0,0,0,0,0,0,0.75,0.333333333333333,0.12,0.612244897959184,0.693877551020408,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.125,0,1,0,0
"119",0,0,0,1,0,0,0,0,0,0.25,0.333333333333333,0.36,0.897959183673469,0.551020408163265,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.487695749440716,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.3125,0,1,0,0
"120",1,0,0,0,0,0,0,0,0,0.5,0.666666666666667,0.2,0.102040816326531,0.948979591836735,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.317673378076063,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416666666666667,0,0,1,1
"121",0,0,0,0,0,1,0,0,0,0.25,0.666666666666667,0.36,0.612244897959184,0.306122448979592,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.228187919463087,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.395833333333333,0,0,1,0
"122",0,0,0,1,0,0,0,0,0,0.75,0.333333333333333,0.28,0.591836734693878,0.295918367346939,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.833333333333333,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.395833333333333,0,0,1,1
"123",0,0,0,0,0,0,0,0,1,0.75,0.666666666666667,0.08,0.122448979591837,0.0612244897959184,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.832214765100671,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0.666666666666667,0,0,1,1
"124",0,0,0,0,1,0,0,0,0,0.5,0,0.36,0.489795918367347,0.755102040816326,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.729166666666667,0,1,0,1
"125",0,0,0,0,0,0,1,0,0,0,0.666666666666667,0.4,0.306122448979592,0.153061224489796,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.909395973154362,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.395833333333333,0,1,0,1
"126",0,0,0,0,0,1,0,0,0,0.75,0,0.56,0.877551020408163,0.438775510204082,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.791946308724832,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.708333333333333,0,0,1,1
"127",0,0,1,0,0,0,0,0,0,0.5,0.333333333333333,0.28,0.530612244897959,0.26530612244898,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.968680089485459,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,1,0,1
"128",0,0,1,0,0,0,0,0,0,0.75,0,0.36,0.571428571428571,0.714285714285714,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.436241610738255,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.291666666666667,0,1,0,1
"129",1,0,0,0,0,0,0,0,0,0,0.333333333333333,0.08,0.63265306122449,0.316326530612245,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.227069351230425,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,1,0,0
"130",0,0,0,0,0,0,0,0,1,0.5,0.333333333333333,0.28,0.918367346938776,0.459183673469388,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.395973154362416,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.604166666666667,0,1,0,1
"131",0,1,0,0,0,0,0,0,0,0.75,0,0.36,0.897959183673469,0.448979591836735,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.772930648769575,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.458333333333333,0,0,1,1
"132",0,0,0,1,0,0,0,0,0,0.25,0,0.36,1,0.5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.21923937360179,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.3125,1,0,0,1
"133",0,0,0,0,0,0,0,0,1,0.75,0.666666666666667,0.56,0.816326530612245,0.591836734693878,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.357941834451902,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.729166666666667,0,1,0,0
"134",0,0,0,1,0,0,0,0,0,0.5,0,0.36,0.612244897959184,0.693877551020408,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.456375838926175,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.3125,0,0,1,0
"135",0,0,0,0,0,0,0,1,0,0.25,0.666666666666667,0.28,0.530612244897959,0.73469387755102,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.724832214765101,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0.25,0,1,0,1
"136",0,0,0,0,0,0,1,0,0,0,0,0.36,0.448979591836735,0.224489795918367,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.133109619686801,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.1875,0,1,0,1
"137",0,0,1,0,0,0,0,0,0,0.5,0.333333333333333,0.24,0.714285714285714,0.357142857142857,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.453020134228188,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.375,0,1,0,1
"138",0,0,0,0,1,0,0,0,0,0.25,0,0.36,0.244897959183673,0.877551020408163,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.667785234899329,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.520833333333333,0,1,0,1
"139",0,0,1,0,0,0,0,0,0,0.25,0,0.36,0.795918367346939,0.602040816326531,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.718120805369128,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3125,0,0,1,0
"140",1,0,0,0,0,0,0,0,0,0.75,0.666666666666667,0.08,1,0.5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.691275167785235,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.125,1,0,0,0
"141",0,0,0,0,1,0,0,0,0,0,0,0.36,0.612244897959184,0.693877551020408,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.19910514541387,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.458333333333333,0,0,1,0
"142",0,0,0,1,0,0,0,0,0,0.25,0,0.36,0.897959183673469,0.551020408163265,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.493288590604027,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.3125,0,1,0,1
"143",0,0,0,0,0,1,0,0,0,0,0.666666666666667,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.507829977628635,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0.395833333333333,0,0,1,1
"144",0,0,0,0,0,1,0,0,0,0.5,0.333333333333333,0.32,0.877551020408163,0.438775510204082,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.258389261744966,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.770833333333333,0,1,0,1
"145",0,1,0,0,0,0,0,0,0,0.75,0,0.36,0.857142857142857,0.571428571428571,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.251677852348993,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.458333333333333,0,1,0,0
"146",0,0,1,0,0,0,0,0,0,0.25,0,0.36,0.408163265306122,0.795918367346939,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.487695749440716,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3125,0,0,1,1
"147",0,0,1,0,0,0,0,0,0,0.5,0,0.36,0.489795918367347,0.244897959183673,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,1,0,0
"148",0,0,0,0,0,0,1,0,0,0.5,0,0.36,0.489795918367347,0.244897959183673,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.649888143176734,0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.208333333333333,0,1,0,0
"149",0,0,0,0,0,0,0,1,0,0.75,0.333333333333333,0.2,0.653061224489796,0.326530612244898,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.756152125279642,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0.583333333333333,0,0,1,0
"150",0,0,0,0,0,0,0,1,0,0.75,0.333333333333333,0.32,0.918367346938776,0.540816326530612,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.253914988814318,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.645833333333333,0,1,0,0
"151",0,0,0,0,0,1,0,0,0,0.5,0.333333333333333,0.12,0.285714285714286,0.857142857142857,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.853467561521253,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.479166666666667,0,0,1,1
"152",0,0,0,0,0,0,1,0,0,0.25,0,0.36,0.918367346938776,0.459183673469388,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1875,0,0,1,0
"153",0,0,1,0,0,0,0,0,0,0.25,0.333333333333333,0.16,0.918367346938776,0.459183673469388,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.808724832214765,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3125,0,1,0,1
